Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,40*(23),PBKS,T20,Ahmedabad,03 May 26,173.9,5,1
INDIAN PREMIER LEAGUE 2026,12(12),RCB,T20,Ahmedabad,30 Apr 26,100,0,1
INDIAN PREMIER LEAGUE 2026,1*(1),CSK,T20,Chennai,26 Apr 26,100,0,0
INDIAN PREMIER LEAGUE 2026,19*(12),RCB,T20,Bengaluru,24 Apr 26,158.3,1,1
INDIAN PREMIER LEAGUE 2026,26(17),MI,T20,Ahmedabad,20 Apr 26,152.9,5,0
INDIAN PREMIER LEAGUE 2026,13(13),KKR,T20,Ahmedabad,17 Apr 26,100,1,0
INDIAN PREMIER LEAGUE 2026,21*(13),LSG,T20,Lucknow,12 Apr 26,161.5,2,1
INDIAN PREMIER LEAGUE 2026,55(32),DC,T20,Delhi,08 Apr 26,171.8,6,2
INDIAN PREMIER LEAGUE 2026,4(2),RR,T20,Ahmedabad,04 Apr 26,200,1,0
INDIAN PREMIER LEAGUE 2026,18(16),PBKS,T20,New Chandigarh,31 Mar 26,112.5,2,0
ICC MEN'S T20 WORLD CUP 2026,11(11),RSA,T20I,Ahmedabad,22 Feb 26,100,0,1
ICC MEN'S T20 WORLD CUP 2026,DNB,NED,T20I,Ahmedabad,18 Feb 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",7*(7),NZ,ODI,Vadodara,11 Jan 26,100,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,T20I,Ahmedabad,19 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",1(8),RSA,ODI,Raipur,03 Dec 25,12.5,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",13(19),RSA,ODI,Ranchi,30 Nov 25,68.4,0,1
"SOUTH AFRICA TOUR OF INDIA, 2025",48 & 16,RSA,Test,Guwahati,22 Nov 25,52.1 & 36.3,2 & 2,1 & 0
"SOUTH AFRICA TOUR OF INDIA, 2025",29 & 31,RSA,Test,Kolkata,14 Nov 25,35.3 & 33.7,2 & 2,1 & 0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Brisbane,08 Nov 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",12(7),AUS,T20I,Queensland,06 Nov 25,171.4,2,0
"INDIA TOUR OF AUSTRALIA, 2025",49*(23),AUS,T20I,Hobart,02 Nov 25,213,3,4
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,ODI,Sydney,25 Oct 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",12(14),AUS,ODI,Adelaide,23 Oct 25,85.7,0,0
"INDIA TOUR OF AUSTRALIA, 2025",10(10),AUS,ODI,Perth,19 Oct 25,100,1,0
"WEST INDIES TOUR OF INDIA, 2025",DNB & DNB,WI,Test,Delhi,10 Oct 25,DNB & DNB,DNB & DNB,DNB & DNB
"WEST INDIES TOUR OF INDIA, 2025",9* & DNB,WI,Test,Ahmedabad,02 Oct 25,69.2 & DNB,0 & DNB,0 & DNB
"INDIA TOUR OF ENGLAND, 2025",26 & 53,ENG,Test,London,31 Jul 25,47.2 & 115.2,3 & 4,0 & 4
"INDIA TOUR OF ENGLAND, 2025",27 & 101*,ENG,Test,Manchester,23 Jul 25,30 & 49,2 & 9,0 & 1
