Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",15(21),CHNW,T20I,Mong Kok,08 May 26,71.4,2,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",13(14),CHNW,T20I,Mong Kok,07 May 26,92.8,1,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",13(21),HKC W,T20I,Mong Kok,07 May 26,61.9,2,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,8*(10),THAIW,T20I,Bangkok,19 Dec 25,80,1,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,DNB,MMRW,T20I,Bangkok,18 Dec 25,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,DNB,PHIW,T20I,Bangkok,17 Dec 25,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,1*(1),IDNW,T20I,Bangkok,15 Dec 25,100,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",8(9),HKC W,T20I,Kuala Lumpur,04 Dec 25,88.8,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",8(14),HKC W,T20I,Kuala Lumpur,03 Dec 25,57.1,1,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",4*(4),HKC W,T20I,Kuala Lumpur,01 Dec 25,100,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",5*(4),HKC W,T20I,Kuala Lumpur,30 Nov 25,125,0,0
"WOMENS ASIA CUP T20, 2024",0(7),SLW,T20I,Dambulla,22 Jul 24,0,0,0
"WOMENS ASIA CUP T20, 2024",1*(2),THAIW,T20I,Dambulla,20 Jul 24,50,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,UAEW,T20I,Kuala Lumpur,18 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,NEPW,T20I,Kuala Lumpur,16 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,JPNW,T20I,Kuala Lumpur,14 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,BHRW,T20I,Kuala Lumpur,13 Feb 24,DNB,DNB,DNB
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",DNB,KUWW,T20I,Johor Bahru,06 Feb 24,DNB,DNB,DNB
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",DNB,KUWW,T20I,Johor Bahru,05 Feb 24,DNB,DNB,DNB
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",4*(3),KUWW,T20I,Johor Bahru,04 Feb 24,133.3,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,5(13),HKC W,T20I,Kuala Lumpur,15 Sep 23,38.4,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,2(3),HKC W,T20I,Kuala Lumpur,13 Sep 23,66.6,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,3*(5),HKC W,T20I,Kuala Lumpur,12 Sep 23,60,0,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",DNB,NEPW,T20I,"Bangi, Malaysia",01 Jun 23,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,DNB,SINW,T20I,Phnom Penh,15 May 23,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,DNB,PHIW,T20I,Phnom Penh,06 May 23,DNB,DNB,DNB
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",DNB,SINW,T20I,Singapore,10 Jul 22,DNB,DNB,DNB
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,0(2),SLW,T20I,Kuala Lumpur,22 Jan 22,0,0,0
"WOMENS ASIA CUP T20, 2018",DNB,BANW,T20I,Kuala Lumpur,09 Jun 18,DNB,DNB,DNB
