Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,0(1),DC,T20,Lucknow,01 Apr 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,ZIM,T20I,Delhi,01 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,UAE,T20I,Delhi,18 Feb 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,WI,T20I,Centurion,29 Jan 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",12(12),IND,T20I,Dharamsala,14 Dec 25,100,0,1
"SOUTH AFRICA TOUR OF INDIA, 2025",1(3),IND,T20I,Cuttack,09 Dec 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Delhi,25 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,New Chandigarh,15 Apr 25,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,1*(1),IND,T20I,"Bridgetown, Barbados",29 Jun 24,100,0,0
ICC MENS T20 WORLD CUP 2024,DNB,AFG,T20I,"Tarouba, Trinidad",26 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,WI,T20I,"North Sound, Antigua",23 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,ENG,T20I,"Gros Islet, St Lucia",21 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,USA,T20I,"North Sound, Antigua",19 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,NEP,T20I,"Kingstown, St Vincent",14 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,BAN,T20I,New York,10 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,NED,T20I,New York,08 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,DNB,SL,T20I,New York,03 Jun 24,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",DNB,WI,T20I,"Kingston, Jamaica",26 May 24,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",DNB,WI,T20I,"Kingston, Jamaica",25 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,GT,T20,Delhi,24 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,0(2),SRH,T20,Delhi,20 Apr 24,0,0,0
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Mumbai,07 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,4(6),KKR,T20,Visakhapatnam,03 Apr 24,66.6,0,0
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Visakhapatnam,31 Mar 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Jaipur,28 Mar 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",10(13),AUS,ODI,Bloemfontein,09 Sep 23,76.9,1,0
INDIAN PREMIER LEAGUE 2023,0*(1),CSK,T20,Delhi,20 May 23,0,0,0
INDIAN PREMIER LEAGUE 2023,DNB,PBKS,T20,Dharamsala,17 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,3*(6),GT,T20,Ahmedabad,02 May 23,50,0,0
INDIAN PREMIER LEAGUE 2023,DNB,SRH,T20,Delhi,29 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,2(2),SRH,T20,Hyderabad,24 Apr 23,100,0,0
INDIAN PREMIER LEAGUE 2023,DNB,KKR,T20,Delhi,20 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,23*(14),RCB,T20,Bengaluru,15 Apr 23,164.2,4,0
INDIAN PREMIER LEAGUE 2023,5(3),MI,T20,Delhi,11 Apr 23,166.6,1,0
