Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"GIBRALTAR TOUR OF MALTA, 2026",DNB,Malta,T20I,Marsa,08 May 26,DNB,DNB,DNB
"GIBRALTAR TOUR OF MALTA, 2026",0(2),Malta,T20I,Marsa,07 May 26,0,0,0
BULGARIA T20I TRI-SERIES 2025,0(2),BGR,T20I,Sofia,13 Jul 25,0,0,0
BULGARIA T20I TRI-SERIES 2025,DNB,TKY,T20I,Sofia,12 Jul 25,DNB,DNB,DNB
BULGARIA T20I TRI-SERIES 2025,DNB,TKY,T20I,Sofia,11 Jul 25,DNB,DNB,DNB
BULGARIA T20I TRI-SERIES 2025,DNB,BGR,T20I,Sofia,11 Jul 25,DNB,DNB,DNB
BULGARIA T20I TRI-SERIES 2025,DNB,BGR,T20I,Sofia,10 Jul 25,DNB,DNB,DNB
"SERBIA TOUR OF GIBRALTAR, 2024",DNB,SRB,T20I,Gibraltar,30 Sep 24,DNB,DNB,DNB
"SERBIA TOUR OF GIBRALTAR, 2024",DNB,SRB,T20I,Gibraltar,30 Sep 24,DNB,DNB,DNB
LUXEMBOURG TOUR OF GIBRALTAR 2023,0(6),LUX,T20I,Gibraltar,15 Oct 23,0,0,0
LUXEMBOURG TOUR OF GIBRALTAR 2023,18(11),LUX,T20I,Gibraltar,15 Oct 23,163.6,1,1
SERBIA TOUR OF GIBRALTAR 2023,0*(4),SRB,T20I,Gibraltar,05 Oct 23,0,0,0
SERBIA TOUR OF GIBRALTAR 2023,32*(19),SRB,T20I,Gibraltar,05 Oct 23,168.4,6,0
GIBRALTAR T20I TRI-SERIES 2023,35(16),Malta,T20I,Gibraltar,07 May 23,218.7,2,3
GIBRALTAR T20I TRI-SERIES 2023,4(9),PORT,T20I,Gibraltar,07 May 23,44.4,0,0
GIBRALTAR T20I TRI-SERIES 2023,3(4),Malta,T20I,Gibraltar,06 May 23,75,0,0
GIBRALTAR T20I TRI-SERIES 2023,10(19),PORT,T20I,Gibraltar,06 May 23,52.6,1,0
GIBRALTAR T20I TRI-SERIES 2023,DNB,Malta,T20I,Gibraltar,05 May 23,DNB,DNB,DNB
GIBRALTAR T20I TRI-SERIES 2023,0(5),PORT,T20I,Gibraltar,04 May 23,0,0,0
"GIBRALTAR TOUR OF PORTUGAL, 2023",DNB,PORT,T20I,Albergaria,11 Apr 23,DNB,DNB,DNB
"GIBRALTAR TOUR OF PORTUGAL, 2023",0(1),PORT,T20I,Albergaria,10 Apr 23,0,0,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,0(4),HUN,T20I,Brussels,01 Jul 22,0,0,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,DNB,BEL,T20I,Ghent,28 Jun 22,DNB,DNB,DNB
VALLETTA CUP 2022,26(20),CZE,T20I,Marsa,11 May 22,130,3,2
VALLETTA CUP 2022,3(6),HUN,T20I,Marsa,10 May 22,50,0,0
VALLETTA CUP 2022,16(12),Malta,T20I,Marsa,10 May 22,133.3,0,1
"GIBRALTAR TOUR OF MALTA, 2021",DNB,Malta,T20I,Marsa,25 Oct 21,DNB,DNB,DNB
VALLETTA CUP 2021,0(1),BGR,T20I,Marsa,24 Oct 21,0,0,0
VALLETTA CUP 2021,0(1),BGR,T20I,Marsa,23 Oct 21,0,0,0
VALLETTA CUP 2021,10(12),SUI,T20I,Marsa,22 Oct 21,83.3,1,0
VALLETTA CUP 2021,DNB,Malta,T20I,Marsa,21 Oct 21,DNB,DNB,DNB
IBERIA CUP 2019,3(10),ESP,T20I,"Cartagena, Murcia",27 Oct 19,30,0,0
IBERIA CUP 2019,16(11),PORT,T20I,"Cartagena, Murcia",27 Oct 19,145.4,0,2
IBERIA CUP 2019,13*(12),PORT,T20I,"Cartagena, Murcia",26 Oct 19,108.3,1,0
IBERIA CUP 2019,1(3),ESP,T20I,"Cartagena, Murcia",26 Oct 19,33.3,0,0
