Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",9(11),CHNW,T20I,Mong Kok,08 May 26,81.8,0,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",51*(49),HKC W,T20I,Mong Kok,07 May 26,104,5,1
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",11(25),CHNW,T20I,Mong Kok,07 May 26,44,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,0(2),BTNW,T20I,Gelephu,27 Jan 26,0,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,1(3),HKC W,T20I,Gelephu,26 Jan 26,33.3,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,37(32),BTNW,T20I,Gelephu,24 Jan 26,115.6,5,1
BHUTAN WOMEN'S T20I TRI-SERIES 2026,5(3),HKC W,T20I,Gelephu,21 Jan 26,166.6,1,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,17(32),BTNW,T20I,Gelephu,20 Jan 26,53.1,3,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,0(1),THAIW,T20I,Bangkok,19 Dec 25,0,0,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,67(52),MMRW,T20I,Bangkok,18 Dec 25,128.8,11,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,5(3),PHIW,T20I,Bangkok,17 Dec 25,166.6,1,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,0(4),IDNW,T20I,Bangkok,15 Dec 25,0,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",5(6),HKC W,T20I,Kuala Lumpur,04 Dec 25,83.3,1,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",39*(38),HKC W,T20I,Kuala Lumpur,03 Dec 25,102.6,3,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",24(27),HKC W,T20I,Kuala Lumpur,01 Dec 25,88.8,1,1
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",28(23),HKC W,T20I,Kuala Lumpur,30 Nov 25,121.7,3,0
NEPAL WOMEN TOUR OF MALAYSIA 2025,0(1),NEPW,T20I,Kuala Lumpur,08 Oct 25,0,0,0
NEPAL WOMEN TOUR OF MALAYSIA 2025,56*(63),NEPW,T20I,Kuala Lumpur,07 Oct 25,88.8,5,0
NEPAL WOMEN TOUR OF MALAYSIA 2025,30(37),NEPW,T20I,Kuala Lumpur,05 Oct 25,81,1,0
NEPAL WOMEN TOUR OF MALAYSIA 2025,1(11),NEPW,T20I,Kuala Lumpur,04 Oct 25,9,0,0
NEPAL WOMEN TOUR OF MALAYSIA 2025,25(18),NEPW,T20I,Kuala Lumpur,02 Oct 25,138.8,3,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,DNB,QATW,T20I,Bangkok,16 May 25,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,16(17),UAEW,T20I,Bangkok,09 May 25,94.1,0,1
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,7(15),UAEW,T20I,Kuala Lumpur,18 Feb 24,46.6,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,13(22),NEPW,T20I,Kuala Lumpur,16 Feb 24,59,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,19(24),JPNW,T20I,Kuala Lumpur,14 Feb 24,79.1,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,66*(40),BHRW,T20I,Kuala Lumpur,13 Feb 24,165,10,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,23(23),QATW,T20I,Kuala Lumpur,11 Feb 24,100,2,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,35*(53),IDNW,T20I,Kuala Lumpur,10 Feb 24,66,2,0
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",DNB,KUWW,T20I,Johor Bahru,06 Feb 24,DNB,DNB,DNB
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",14*(16),KUWW,T20I,Johor Bahru,05 Feb 24,87.5,0,0
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",0(1),KUWW,T20I,Johor Bahru,04 Feb 24,0,0,0
"ASIAN GAMES WOMENS T20I, 2023",DNB,INDW,T20I,Hangzhou,21 Sep 23,DNB,DNB,DNB
"ASIAN GAMES WOMENS T20I, 2023",3(6),HKC W,T20I,Hangzhou,19 Sep 23,50,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,0(2),HKC W,T20I,Kuala Lumpur,13 Sep 23,0,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,41*(50),HKC W,T20I,Kuala Lumpur,12 Sep 23,82,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,13*(20),BTNW,T20I,Kuala Lumpur,04 Sep 23,65,1,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,54*(54),BHRW,T20I,Kuala Lumpur,03 Sep 23,100,1,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,9(26),UAEW,T20I,"Bangi, Malaysia",01 Sep 23,34.6,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,10(14),NEPW,T20I,Kuala Lumpur,31 Aug 23,71.4,1,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,22(33),KUWW,T20I,Kuala Lumpur,26 Aug 23,66.6,1,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2(7),NEPW,T20I,Kuala Lumpur,25 Aug 23,28.5,0,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,30(35),HKC W,T20I,Kuala Lumpur,23 Aug 23,85.7,3,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2(3),KUWW,T20I,Kuala Lumpur,22 Aug 23,66.6,0,0
ACC WOMENS EMERGING TEAMS ASIA CUP 2023,8(8),UAEW,T20I,Mong Kok,14 Jun 23,100,1,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",0(1),NEPW,T20I,"Bangi, Malaysia",04 Jun 23,0,0,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",13(18),NEPW,T20I,"Bangi, Malaysia",03 Jun 23,72.2,1,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",2(3),NEPW,T20I,"Bangi, Malaysia",01 Jun 23,66.6,0,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",28(34),NEPW,T20I,"Bangi, Malaysia",30 May 23,82.3,2,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",6(10),NEPW,T20I,"Bangi, Malaysia",29 May 23,60,0,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,18*(20),SINW,T20I,Phnom Penh,15 May 23,90,1,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,14(15),MMRW,T20I,Phnom Penh,14 May 23,93.3,0,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,11*(6),PHIW,T20I,Phnom Penh,06 May 23,183.3,1,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,0(1),THAIW,T20I,Phnom Penh,04 May 23,0,0,0
"WOMENS ASIA CUP T20, 2022",0(2),THAIW,T20I,Sylhet,09 Oct 22,0,0,0
"WOMENS ASIA CUP T20, 2022",0(1),SLW,T20I,Sylhet,08 Oct 22,0,0,0
"WOMENS ASIA CUP T20, 2022",0(1),BANW,T20I,Sylhet,06 Oct 22,0,0,0
"WOMENS ASIA CUP T20, 2022",14(27),UAEW,T20I,Sylhet,05 Oct 22,51.8,0,0
"WOMENS ASIA CUP T20, 2022",14*(17),INDW,T20I,Sylhet,03 Oct 22,82.3,3,0
"WOMENS ASIA CUP T20, 2022",3(5),PAKW,T20I,Sylhet,02 Oct 22,60,0,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",35(41),SINW,T20I,Singapore,10 Jul 22,85.3,2,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",51(48),SINW,T20I,Singapore,09 Jul 22,106.2,3,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",0(2),SINW,T20I,Singapore,08 Jul 22,0,0,0
ACC WOMENS T20 CHAMPIONSHIP 2022,3(11),UAEW,T20I,Kuala Lumpur,25 Jun 22,27.2,0,0
ACC WOMENS T20 CHAMPIONSHIP 2022,33*(24),HKC W,T20I,Kuala Lumpur,24 Jun 22,137.5,2,1
ACC WOMENS T20 CHAMPIONSHIP 2022,33(29),OMANW,T20I,Kuala Lumpur,22 Jun 22,113.7,4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,34(31),UAEW,T20I,"Bangi, Malaysia",20 Jun 22,109.6,5,0
ACC WOMENS T20 CHAMPIONSHIP 2022,DNB,QATW,T20I,"Bangi, Malaysia",18 Jun 22,DNB,DNB,DNB
ACC WOMENS T20 CHAMPIONSHIP 2022,59(39),SINW,T20I,Kuala Lumpur,17 Jun 22,151.2,9,1
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,37(26),KENW,T20I,Kuala Lumpur,23 Jan 22,142.3,5,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,4(5),SLW,T20I,Kuala Lumpur,22 Jan 22,80,1,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,11(8),SCOW,T20I,Kuala Lumpur,19 Jan 22,137.5,2,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,11(11),BANW,T20I,Kuala Lumpur,18 Jan 22,100,0,0
"SAUDARI CUP, 2019",37(47),SINW,T20I,Singapore,28 Aug 19,78.7,3,0
THAILAND WOMENS T20 SMASH 2019,22(30),MMRW,T20I,Bangkok,18 Jan 19,73.3,0,0
THAILAND WOMENS T20 SMASH 2019,5(11),CHNW,T20I,Bangkok,16 Jan 19,45.4,0,0
THAILAND WOMENS T20 SMASH 2019,9(14),NEPW,T20I,Bangkok,13 Jan 19,64.2,0,0
"WOMENS ASIA CUP T20, 2018",14(18),BANW,T20I,Kuala Lumpur,09 Jun 18,77.7,3,0
"WOMENS ASIA CUP T20, 2018",0(1),PAKW,T20I,Kuala Lumpur,07 Jun 18,0,0,0
"WOMENS ASIA CUP T20, 2018",6(21),THAIW,T20I,Kuala Lumpur,06 Jun 18,28.5,0,0
"WOMENS ASIA CUP T20, 2018",0(2),SLW,T20I,Kuala Lumpur,04 Jun 18,0,0,0
"WOMENS ASIA CUP T20, 2018",2(5),INDW,T20I,Kuala Lumpur,03 Jun 18,40,0,0
