Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Mumbai,23 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Ahmedabad,20 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,8*(6),RCB,T20,Mumbai,12 Apr 26,133.3,1,0
INDIAN PREMIER LEAGUE 2026,18*(13),DC,T20,Delhi,04 Apr 26,138.4,2,0
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2026",DNB,RSA,T20I,Auckland,20 Mar 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2026",20(14),RSA,T20I,Hamilton,17 Mar 26,142.8,2,1
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2026",15(19),RSA,T20I,Mount Maunganui,15 Mar 26,78.9,2,0
ICC MEN'S T20 WORLD CUP 2026,43(35),IND,T20I,Ahmedabad,08 Mar 26,122.8,3,2
ICC MEN'S T20 WORLD CUP 2026,DNB,RSA,T20I,Kolkata,04 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,9*(5),ENG,T20I,Colombo,27 Feb 26,180,0,1
ICC MEN'S T20 WORLD CUP 2026,47(26),SL,T20I,Colombo,25 Feb 26,180.7,2,4
ICC MEN'S T20 WORLD CUP 2026,4(10),RSA,T20I,Ahmedabad,14 Feb 26,40,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,UAE,T20I,Chennai,10 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,17*(8),AFG,T20I,Chennai,08 Feb 26,212.5,2,1
"NEW ZEALAND TOUR OF INDIA, 2026",0(2),IND,T20I,Thiruvananthapuram,31 Jan 26,0,0,0
"NEW ZEALAND TOUR OF INDIA, 2026",11(6),IND,T20I,Visakhapatnam,28 Jan 26,183.3,1,1
"NEW ZEALAND TOUR OF INDIA, 2026",27(17),IND,T20I,Guwahati,25 Jan 26,158.8,3,1
"NEW ZEALAND TOUR OF INDIA, 2026",47*(27),IND,T20I,Raipur,23 Jan 26,174,6,1
"NEW ZEALAND TOUR OF INDIA, 2026",20*(13),IND,T20I,Nagpur,21 Jan 26,153.8,2,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",9(9),WI,ODI,Hamilton,22 Nov 25,100,2,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",34*(15),WI,ODI,Napier,19 Nov 25,226.6,3,2
"WEST INDIES TOUR OF NEW ZEALAND, 2025",11(10),WI,ODI,Christchurch,16 Nov 25,110,0,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",DNB,WI,T20I,Dunedin,13 Nov 25,DNB,DNB,DNB
"WEST INDIES TOUR OF NEW ZEALAND, 2025",4(3),WI,T20I,Nelson,09 Nov 25,133.3,1,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",18*(8),WI,T20I,Auckland,06 Nov 25,225,0,2
"WEST INDIES TOUR OF NEW ZEALAND, 2025",55*(28),WI,T20I,Auckland,05 Nov 25,196.4,8,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",27(29),ENG,ODI,Wellington,01 Nov 25,93.1,2,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",34*(17),ENG,ODI,Hamilton,29 Oct 25,200,2,3
"ENGLAND TOUR OF NEW ZEALAND, 2025",27(25),ENG,ODI,Mount Maunganui,26 Oct 25,108,1,2
