Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,8(8),RCB,T20,Ahmedabad,30 Apr 26,100,1,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,26 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Bengaluru,24 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,17(13),MI,T20,Ahmedabad,20 Apr 26,130.7,1,1
INDIAN PREMIER LEAGUE 2026,3*(2),KKR,T20,Ahmedabad,17 Apr 26,150,0,0
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,12 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,08 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,11(4),RR,T20,Ahmedabad,04 Apr 26,275,1,1
INDIAN PREMIER LEAGUE 2026,4(6),PBKS,T20,New Chandigarh,31 Mar 26,66.6,0,0
INDIAN PREMIER LEAGUE 2025,13(7),MI,T20,New Chandigarh,30 May 25,185.7,0,1
INDIAN PREMIER LEAGUE 2025,19(15),CSK,T20,Ahmedabad,25 May 25,126.6,0,2
INDIAN PREMIER LEAGUE 2025,57(29),LSG,T20,Ahmedabad,22 May 25,196.5,5,3
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Delhi,18 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,6(6),MI,T20,Mumbai,06 May 25,100,1,0
INDIAN PREMIER LEAGUE 2025,6*(2),SRH,T20,Ahmedabad,02 May 25,300,0,1
INDIAN PREMIER LEAGUE 2025,5*(2),RR,T20,Jaipur,28 Apr 25,250,1,0
INDIAN PREMIER LEAGUE 2025,11*(5),KKR,T20,Kolkata,21 Apr 25,220,0,1
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Ahmedabad,19 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,11*(6),LSG,T20,Lucknow,12 Apr 25,183.3,0,1
INDIAN PREMIER LEAGUE 2025,36(20),RR,T20,Ahmedabad,09 Apr 25,180,4,2
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Hyderabad,06 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,Bengaluru,02 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,9(7),MI,T20,Ahmedabad,29 Mar 25,128.5,0,1
INDIAN PREMIER LEAGUE 2025,6*(1),PBKS,T20,Ahmedabad,25 Mar 25,600,0,1
INDIAN PREMIER LEAGUE 2024,2(3),CSK,T20,Ahmedabad,10 May 24,66.6,0,0
