Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,07 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,27 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Bengaluru,24 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Bengaluru,18 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Bengaluru,15 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Bengaluru,02 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Kolkata,22 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Delhi,14 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,10(12),RCB,T20,Bengaluru,12 May 24,83.3,1,0
INDIAN PREMIER LEAGUE 2024,9(3),RR,T20,Delhi,07 May 24,300,2,0
INDIAN PREMIER LEAGUE 2024,8(10),KKR,T20,Kolkata,29 Apr 24,80,1,0
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Delhi,27 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,GT,T20,Delhi,24 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,1(5),KKR,T20,Visakhapatnam,03 Apr 24,20,0,0
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Visakhapatnam,31 Mar 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2022,7(6),DC,T20,Mumbai,10 Apr 22,116.6,1,0
INDIAN PREMIER LEAGUE 2022,DNB,MI,T20,Pune,06 Apr 22,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2019,5*(4),DC,T20,Mumbai,24 Mar 19,125,0,0
