Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,DNB,SKR,T20I,Nisshin,08 May 26,DNB,DNB,DNB
"COOK ISLANDS TOUR OF JAPAN, 2025",0(2),JPN,T20I,"Sano, Kanto",14 May 25,0,0,0
"COOK ISLANDS TOUR OF JAPAN, 2025",16(20),JPN,T20I,"Sano, Kanto",13 May 25,80,2,1
"JAPAN T20I TRI-SERIES, 2025",20(23),JPN,T20I,"Sano, Kanto",09 May 25,86.9,4,0
"JAPAN T20I TRI-SERIES, 2025",0(1),THAI,T20I,"Sano, Kanto",09 May 25,0,0,0
"JAPAN T20I TRI-SERIES, 2025",18(18),THAI,T20I,"Sano, Kanto",07 May 25,100,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",57(39),FIJI,T20I,Apia,24 Aug 24,146.1,5,3
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",5*(4),WSM,T20I,Apia,23 Aug 24,125,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",17(14),VAN,T20I,Apia,21 Aug 24,121.4,0,2
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",5(6),FIJI,T20I,Apia,20 Aug 24,83.3,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",25*(22),WSM,T20I,Apia,19 Aug 24,113.6,1,2
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",DNB,VAN,T20I,Apia,17 Aug 24,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",11(13),VAN,T20I,Port Vila,15 Sep 22,84.6,1,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",18(20),FIJI,T20I,Port Vila,14 Sep 22,90,2,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",12(7),WSM,T20I,Port Vila,12 Sep 22,171.4,1,1
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",34(18),VAN,T20I,Port Vila,10 Sep 22,188.8,5,1
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",12(10),FIJI,T20I,Port Vila,09 Sep 22,120,1,1
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",23(22),WSM,T20I,Port Vila,09 Sep 22,104.5,3,0
