Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Jaipur,01 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,New Chandigarh,28 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Jaipur,25 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,22 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,KKR,T20,Kolkata,19 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,3*(5),SRH,T20,Hyderabad,13 Apr 26,60,0,0
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Guwahati,10 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Guwahati,07 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Ahmedabad,04 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Guwahati,30 Mar 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,IND,ODI,Raipur,03 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",17(23),IND,ODI,Ranchi,30 Nov 25,73.9,2,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",3*(12),PAK,ODI,Faisalabad,08 Nov 25,25,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",DNB,PAK,ODI,Faisalabad,06 Nov 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",9(16),PAK,T20I,Lahore,31 Oct 25,56.2,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0*(2),PAK,T20I,Rawalpindi,28 Oct 25,0,0,0
SOUTH AFRICA TOUR OF NAMIBIA 2025,DNB,NAM,T20I,Windhoek,11 Oct 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF ENGLAND, 2025",2*(7),ENG,ODI,Southampton,07 Sep 25,28.5,0,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,ENG,ODI,London,04 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,ENG,ODI,Leeds,02 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",8(9),AUS,ODI,Mackay,22 Aug 25,88.8,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1*(2),AUS,ODI,Cairns,19 Aug 25,50,0,0
"ZIMBABWE T20I TRI-SERIES, 2025",DNB,NZ,T20I,Harare,26 Jul 25,DNB,DNB,DNB
"ZIMBABWE T20I TRI-SERIES, 2025",DNB,ZIM,T20I,Harare,20 Jul 25,DNB,DNB,DNB
"ZIMBABWE T20I TRI-SERIES, 2025",DNB,ZIM,T20I,Harare,14 Jul 25,DNB,DNB,DNB
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",1*(4),AFG,ODI,Sharjah,20 Sep 24,25,0,0
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",1*(18),AFG,ODI,Sharjah,18 Sep 24,5.5,0,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",DNB,WI,T20I,"Tarouba, Trinidad",23 Aug 24,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",23 & 0,WI,Test,Guyana,15 Aug 24,41 & 0,2 & 0,0 & 0
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Chennai,12 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,RCB,T20,Jaipur,06 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Mumbai,01 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,DC,T20,Jaipur,28 Mar 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Jaipur,24 Mar 24,DNB,DNB,DNB
"INDIA TOUR OF SOUTH AFRICA, 2023-24",4 & 6*,IND,Test,Cape Town,03 Jan 24,36.3 & 30,1 & 1,0 & 0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",0 & DNB,IND,Test,Centurion,26 Dec 23,0 & DNB,0 & DNB,0 & DNB
"INDIA TOUR OF SOUTH AFRICA, 2023-24",1*(7),IND,ODI,Paarl,21 Dec 23,14.2,0,0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",DNB,IND,ODI,Gqeberha,19 Dec 23,DNB,DNB,DNB
"INDIA TOUR OF SOUTH AFRICA, 2023-24",7(32),IND,ODI,Johannesburg,17 Dec 23,21.8,0,0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",1(3),IND,T20I,Johannesburg,14 Dec 23,33.3,0,0
