Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",DNB,CHNW,T20I,Mong Kok,08 May 26,DNB,DNB,DNB
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",DNB,HKC W,T20I,Mong Kok,07 May 26,DNB,DNB,DNB
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",2*(2),CHNW,T20I,Mong Kok,07 May 26,100,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,9*(15),BTNW,T20I,Gelephu,27 Jan 26,60,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,3*(5),HKC W,T20I,Gelephu,26 Jan 26,60,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,DNB,BTNW,T20I,Gelephu,24 Jan 26,DNB,DNB,DNB
BHUTAN WOMEN'S T20I TRI-SERIES 2026,14*(15),BTNW,T20I,Gelephu,20 Jan 26,93.3,1,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,2*(5),THAIW,T20I,Bangkok,19 Dec 25,40,0,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,DNB,MMRW,T20I,Bangkok,18 Dec 25,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,DNB,PHIW,T20I,Bangkok,17 Dec 25,DNB,DNB,DNB
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2025,DNB,IDNW,T20I,Bangkok,15 Dec 25,DNB,DNB,DNB
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",5(5),HKC W,T20I,Kuala Lumpur,04 Dec 25,100,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",9(12),HKC W,T20I,Kuala Lumpur,03 Dec 25,75,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",4(7),HKC W,T20I,Kuala Lumpur,01 Dec 25,57.1,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",9(7),HKC W,T20I,Kuala Lumpur,30 Nov 25,128.5,1,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,DNB,QATW,T20I,Bangkok,16 May 25,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,0(1),UAEW,T20I,Bangkok,09 May 25,0,0,0
"NAMIBIA WOMEN TOUR OF MALAYSIA, 2024",1(6),NAMW,T20I,Kuala Lumpur,12 Dec 24,16.6,0,0
"NAMIBIA WOMEN TOUR OF MALAYSIA, 2024",5(7),NAMW,T20I,Kuala Lumpur,11 Dec 24,71.4,1,0
"NAMIBIA WOMEN TOUR OF MALAYSIA, 2024",5(6),NAMW,T20I,Kuala Lumpur,10 Dec 24,83.3,1,0
"WOMENS ASIA CUP T20, 2024",4(5),BANW,T20I,Dambulla,24 Jul 24,80,0,0
"WOMENS ASIA CUP T20, 2024",9*(43),SLW,T20I,Dambulla,22 Jul 24,20.9,0,0
"WOMENS ASIA CUP T20, 2024",6*(5),THAIW,T20I,Dambulla,20 Jul 24,120,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,5(8),UAEW,T20I,Kuala Lumpur,18 Feb 24,62.5,1,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,NEPW,T20I,Kuala Lumpur,16 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,JPNW,T20I,Kuala Lumpur,14 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,BHRW,T20I,Kuala Lumpur,13 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,5(3),QATW,T20I,Kuala Lumpur,11 Feb 24,166.6,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,IDNW,T20I,Kuala Lumpur,10 Feb 24,DNB,DNB,DNB
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",DNB,KUWW,T20I,Johor Bahru,06 Feb 24,DNB,DNB,DNB
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",2(3),KUWW,T20I,Johor Bahru,05 Feb 24,66.6,0,0
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",0(1),KUWW,T20I,Johor Bahru,04 Feb 24,0,0,0
"ASIAN GAMES WOMENS T20I, 2023",DNB,INDW,T20I,Hangzhou,21 Sep 23,DNB,DNB,DNB
"ASIAN GAMES WOMENS T20I, 2023",4(9),HKC W,T20I,Hangzhou,19 Sep 23,44.4,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,8(15),HKC W,T20I,Kuala Lumpur,15 Sep 23,53.3,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,23(29),HKC W,T20I,Kuala Lumpur,13 Sep 23,79.3,0,0
HONG KONG WOMEN TOUR OF MALAYSIA 2023,DNB,HKC W,T20I,Kuala Lumpur,12 Sep 23,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,BTNW,T20I,Kuala Lumpur,04 Sep 23,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,20*(21),BHRW,T20I,Kuala Lumpur,03 Sep 23,95.2,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,17*(14),UAEW,T20I,"Bangi, Malaysia",01 Sep 23,121.4,0,0
