Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,08 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Hyderabad,03 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,1(4),LSG,T20,Lucknow,26 Apr 26,25,0,0
INDIAN PREMIER LEAGUE 2026,23(20),RR,T20,Kolkata,19 Apr 26,115,2,1
INDIAN PREMIER LEAGUE 2026,27(20),GT,T20,Ahmedabad,17 Apr 26,135,2,2
INDIAN PREMIER LEAGUE 2026,31*(22),CSK,T20,Chennai,14 Apr 26,140.9,1,2
INDIAN PREMIER LEAGUE 2026,39*(24),LSG,T20,Kolkata,09 Apr 26,162.5,4,2
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Kolkata,06 Apr 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,34*(19),IND,T20I,Kolkata,01 Mar 26,178.9,3,2
ICC MEN'S T20 WORLD CUP 2026,9(11),RSA,T20I,Ahmedabad,26 Feb 26,81.8,1,0
ICC MEN'S T20 WORLD CUP 2026,59(35),ZIM,T20I,Mumbai,23 Feb 26,168.5,4,4
ICC MEN'S T20 WORLD CUP 2026,9(9),ITA,T20I,Kolkata,19 Feb 26,100,0,1
ICC MEN'S T20 WORLD CUP 2026,DNB,NEP,T20I,Mumbai,15 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,14(13),ENG,T20I,Mumbai,11 Feb 26,107.6,2,0
ICC MEN'S T20 WORLD CUP 2026,24(14),SCO,T20I,Kolkata,07 Feb 26,171.4,1,2
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",13(7),RSA,T20I,Johannesburg,31 Jan 26,185.7,0,2
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",2(8),RSA,T20I,Centurion,29 Jan 26,25,0,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",29*(25),RSA,T20I,Paarl,27 Jan 26,116,2,1
"WEST INDIES TOUR OF NEW ZEALAND, 2025",11(8),NZ,T20I,Dunedin,13 Nov 25,137.5,1,1
"WEST INDIES TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Nelson,10 Nov 25,DNB,DNB,DNB
"WEST INDIES TOUR OF NEW ZEALAND, 2025",2(3),NZ,T20I,Nelson,09 Nov 25,66.6,0,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",45(16),NZ,T20I,Auckland,06 Nov 25,281.2,1,6
"WEST INDIES TOUR OF NEW ZEALAND, 2025",33(23),NZ,T20I,Auckland,05 Nov 25,143.4,2,2
"WEST INDIES TOUR OF BANGLADESH, 2025",5*(5),BAN,T20I,Chattogram,31 Oct 25,100,0,0
"WEST INDIES TOUR OF BANGLADESH, 2025",3(9),BAN,T20I,Chattogram,29 Oct 25,33.3,0,0
"WEST INDIES TOUR OF BANGLADESH, 2025",44*(28),BAN,T20I,Chattogram,27 Oct 25,157.1,1,4
"AUSTRALIA TOUR OF WEST INDIES, 2025",28(22),AUS,T20I,"Basseterre, St Kitts",27 Jul 25,127.2,2,2
"AUSTRALIA TOUR OF WEST INDIES, 2025",9(5),AUS,T20I,"Basseterre, St Kitts",26 Jul 25,180,2,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",12(14),AUS,T20I,"Kingston, Jamaica",23 Jul 25,85.7,1,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",1(3),AUS,T20I,"Kingston, Jamaica",21 Jul 25,33.3,0,0
"WEST INDIES TOUR OF IRELAND, 2025",2(3),IRE,T20I,"Bready, Northern Ireland",15 Jun 25,66.6,0,0
"WEST INDIES TOUR OF ENGLAND, 2025",79*(45),ENG,T20I,Southampton,10 Jun 25,175.5,9,4
"WEST INDIES TOUR OF ENGLAND, 2025",34(15),ENG,T20I,Bristol,08 Jun 25,226.6,3,2
"WEST INDIES TOUR OF ENGLAND, 2025",13(9),ENG,T20I,Chester-le-Street,06 Jun 25,144.4,2,0
INDIAN PREMIER LEAGUE 2025,5(5),DC,T20,Delhi,29 Apr 25,100,1,0
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Kolkata,26 Apr 25,DNB,DNB,DNB
"BANGLADESH TOUR OF WEST INDIES, 2024",2(12),BAN,T20I,"Kingstown, St Vincent",19 Dec 24,16.6,0,0
"BANGLADESH TOUR OF WEST INDIES, 2024",6(7),BAN,T20I,"Kingstown, St Vincent",17 Dec 24,85.7,1,0
"BANGLADESH TOUR OF WEST INDIES, 2024",60(35),BAN,T20I,"Kingstown, St Vincent",15 Dec 24,171.4,5,4
"ENGLAND TOUR OF WEST INDIES, 2024",DNB,ENG,T20I,"Gros Islet, St Lucia",17 Nov 24,DNB,DNB,DNB
"ENGLAND TOUR OF WEST INDIES, 2024",38(23),ENG,T20I,"Gros Islet, St Lucia",16 Nov 24,165.2,2,3
"ENGLAND TOUR OF WEST INDIES, 2024",54(41),ENG,T20I,"Gros Islet, St Lucia",14 Nov 24,131.7,3,4
"ENGLAND TOUR OF WEST INDIES, 2024",43(41),ENG,T20I,"Bridgetown, Barbados",10 Nov 24,104.8,2,2
"ENGLAND TOUR OF WEST INDIES, 2024",18(10),ENG,T20I,"Bridgetown, Barbados",09 Nov 24,180,1,2
"WEST INDIES TOUR OF SRI LANKA, 2024",37(27),SL,T20I,Dambulla,17 Oct 24,137,1,3
"WEST INDIES TOUR OF SRI LANKA, 2024",20(17),SL,T20I,Dambulla,15 Oct 24,117.6,1,1
"WEST INDIES TOUR OF SRI LANKA, 2024",13(18),SL,T20I,Dambulla,13 Oct 24,72.2,1,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",35(22),RSA,T20I,"Tarouba, Trinidad",25 Aug 24,159,1,3
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",7(15),RSA,T20I,"Tarouba, Trinidad",23 Aug 24,46.6,0,0
ICC MENS T20 WORLD CUP 2024,1(2),RSA,T20I,"North Sound, Antigua",23 Jun 24,50,0,0
ICC MENS T20 WORLD CUP 2024,DNB,USA,T20I,"Bridgetown, Barbados",21 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,36(17),ENG,T20I,"Gros Islet, St Lucia",19 Jun 24,211.7,0,5
ICC MENS T20 WORLD CUP 2024,26(15),AFG,T20I,"Gros Islet, St Lucia",17 Jun 24,173.3,1,2
ICC MENS T20 WORLD CUP 2024,1(5),NZ,T20I,"Tarouba, Trinidad",12 Jun 24,20,0,0
ICC MENS T20 WORLD CUP 2024,23(18),UGA,T20I,Guyana,08 Jun 24,127.7,1,1
ICC MENS T20 WORLD CUP 2024,15(14),PNG,T20I,Guyana,02 Jun 24,107.1,2,0
INDIAN PREMIER LEAGUE 2024,6(12),SRH,T20,Chennai,24 May 24,50,0,0
INDIAN PREMIER LEAGUE 2024,16*(8),RCB,T20,Ahmedabad,22 May 24,200,2,1
INDIAN PREMIER LEAGUE 2024,4(5),PBKS,T20,Guwahati,15 May 24,80,1,0
INDIAN PREMIER LEAGUE 2024,13(10),DC,T20,Delhi,07 May 24,130,1,1
INDIAN PREMIER LEAGUE 2024,27(15),SRH,T20,Hyderabad,02 May 24,180,3,1
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Lucknow,27 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Jaipur,22 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,26(13),KKR,T20,Kolkata,16 Apr 24,200,1,3
INDIAN PREMIER LEAGUE 2024,11(5),PBKS,T20,New Chandigarh,13 Apr 24,220,2,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",21(14),AUS,T20I,Perth,13 Feb 24,150,3,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",63(36),AUS,T20I,Adelaide,11 Feb 24,175,5,4
"WEST INDIES TOUR OF AUSTRALIA, 2024",14(5),AUS,T20I,Hobart,09 Feb 24,280,0,2
"ENGLAND TOUR OF WEST INDIES, 2023",8(6),ENG,T20I,"Tarouba, Trinidad",21 Dec 23,133.3,0,1
"ENGLAND TOUR OF WEST INDIES, 2023",4(6),ENG,T20I,"Tarouba, Trinidad",19 Dec 23,66.6,0,0
"ENGLAND TOUR OF WEST INDIES, 2023",39(21),ENG,T20I,"St Georges, Grenada",16 Dec 23,185.7,2,3
"ENGLAND TOUR OF WEST INDIES, 2023",50(28),ENG,T20I,"St Georges, Grenada",14 Dec 23,178.5,3,5
"ENGLAND TOUR OF WEST INDIES, 2023",31*(15),ENG,T20I,"Bridgetown, Barbados",12 Dec 23,206.6,3,2
"INDIA TOUR OF WEST INDIES, 2023",DNB,IND,T20I,"Lauderhill, Florida",13 Aug 23,DNB,DNB,DNB
"INDIA TOUR OF WEST INDIES, 2023",1(3),IND,T20I,"Lauderhill, Florida",12 Aug 23,33.3,0,0
"INDIA TOUR OF WEST INDIES, 2023",40*(19),IND,T20I,Guyana,08 Aug 23,210.5,1,3
"INDIA TOUR OF WEST INDIES, 2023",21(19),IND,T20I,Guyana,06 Aug 23,110.5,1,1
"INDIA TOUR OF WEST INDIES, 2023",48(32),IND,T20I,"Tarouba, Trinidad",03 Aug 23,150,3,3
"INDIA TOUR OF WEST INDIES, 2023",4(4),IND,ODI,"Bridgetown, Barbados",27 Jul 23,100,1,0
ICC CRICKET WORLD CUP QUALIFIERS 2023,1(2),ZIM,ODI,Harare,24 Jun 23,50,0,0
ICC CRICKET WORLD CUP QUALIFIERS 2023,29(14),NEP,ODI,Harare,22 Jun 23,207.1,3,1
ICC CRICKET WORLD CUP QUALIFIERS 2023,0(1),USA,ODI,Harare,18 Jun 23,0,0,0
INDIAN PREMIER LEAGUE 2023,4(4),MI,T20,Delhi,11 Apr 23,100,1,0
INDIAN PREMIER LEAGUE 2023,2(2),RR,T20,Guwahati,08 Apr 23,100,0,0
INDIAN PREMIER LEAGUE 2023,1(3),LSG,T20,Lucknow,01 Apr 23,33.3,0,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",11(4),RSA,T20I,Johannesburg,28 Mar 23,275,1,1
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",28(19),RSA,T20I,Centurion,26 Mar 23,147.3,1,2
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",43*(18),RSA,T20I,Centurion,25 Mar 23,238.8,1,5
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",2(3),RSA,ODI,Potchefstroom,21 Mar 23,66.6,0,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",46(49),RSA,ODI,East London,18 Mar 23,93.8,2,3
ICC MENS T20 WORLD CUP 2022,6(8),IRE,T20I,Hobart,21 Oct 22,75,1,0
ICC MENS T20 WORLD CUP 2022,28(21),ZIM,T20I,Hobart,19 Oct 22,133.3,1,2
ICC MENS T20 WORLD CUP 2022,5(6),SCO,T20I,Hobart,17 Oct 22,83.3,0,0
"WEST INDIES TOUR OF AUSTRALIA, 2022",18(17),AUS,T20I,Brisbane,07 Oct 22,105.8,0,1
"WEST INDIES TOUR OF AUSTRALIA, 2022",7(13),AUS,T20I,Queensland,05 Oct 22,53.8,0,0
"NEW ZEALAND TOUR OF WEST INDIES, 2022",27*(15),NZ,T20I,"Kingston, Jamaica",14 Aug 22,180,2,2
"NEW ZEALAND TOUR OF WEST INDIES, 2022",21(18),NZ,T20I,"Kingston, Jamaica",12 Aug 22,116.6,2,1
"NEW ZEALAND TOUR OF WEST INDIES, 2022",18(12),NZ,T20I,"Kingston, Jamaica",10 Aug 22,150,0,2
"INDIA TOUR OF WEST INDIES, 2022",9(13),IND,T20I,"Lauderhill, Florida",07 Aug 22,69.2,1,0
"INDIA TOUR OF WEST INDIES, 2022",24(16),IND,T20I,"Lauderhill, Florida",06 Aug 22,150,1,2
"INDIA TOUR OF WEST INDIES, 2022",23(14),IND,T20I,"Basseterre, St Kitts",02 Aug 22,164.2,2,1
"INDIA TOUR OF WEST INDIES, 2022",5(8),IND,T20I,"Basseterre, St Kitts",01 Aug 22,62.5,0,0
"INDIA TOUR OF WEST INDIES, 2022",14(17),IND,T20I,"Tarouba, Trinidad",29 Jul 22,82.3,0,1
"INDIA TOUR OF WEST INDIES, 2022",13(10),IND,ODI,"Port of Spain, Trinidad",24 Jul 22,130,1,1
"INDIA TOUR OF WEST INDIES, 2022",6(7),IND,ODI,"Port of Spain, Trinidad",22 Jul 22,85.7,1,0
"BANGLADESH TOUR OF WEST INDIES, 2022",18(29),BAN,ODI,Guyana,16 Jul 22,62,0,1
"BANGLADESH TOUR OF WEST INDIES, 2022",13(19),BAN,ODI,Guyana,13 Jul 22,68.4,2,0
"BANGLADESH TOUR OF WEST INDIES, 2022",9(11),BAN,ODI,Guyana,10 Jul 22,81.8,0,0
"BANGLADESH TOUR OF WEST INDIES, 2022",5(9),BAN,T20I,Guyana,07 Jul 22,55.5,0,0
"BANGLADESH TOUR OF WEST INDIES, 2022",61*(28),BAN,T20I,"Roseau, Dominica",03 Jul 22,217.8,2,6
"WEST INDIES TOUR OF PAKISTAN, 2021-22",10(19),PAK,ODI,Multan,12 Jun 22,52.6,1,0
"WEST INDIES TOUR OF PAKISTAN, 2021-22",10(10),PAK,ODI,Multan,10 Jun 22,100,0,1
"WEST INDIES TOUR OF PAKISTAN, 2021-22",32(23),PAK,ODI,Multan,08 Jun 22,139.1,5,0
INDIAN PREMIER LEAGUE 2022,43(34),MI,T20,Mumbai,21 May 22,126.4,1,4
INDIAN PREMIER LEAGUE 2022,2(6),PBKS,T20,Navi Mumbai,16 May 22,33.3,0,0
INDIAN PREMIER LEAGUE 2022,DNB,RR,T20,Navi Mumbai,11 May 22,DNB,DNB,DNB
