Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,6(12),CSK,T20,Mumbai,23 Apr 26,50,0,0
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Mumbai,16 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Mumbai,12 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,8(7),RR,T20,Guwahati,07 Apr 26,114.2,1,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,04 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,KKR,T20,Mumbai,29 Mar 26,DNB,DNB,DNB
"INDIA TOUR OF ENGLAND, 2025",41 & DNB,ENG,Test,Manchester,23 Jul 25,46.5 & DNB,5 & DNB,0 & DNB
"INDIA TOUR OF ENGLAND, 2025",1 & 4,ENG,Test,Leeds,20 Jun 25,12.5 & 33.3,0 & 0,0 & 0
INDIAN PREMIER LEAGUE 2025,4(1),SRH,T20,Lucknow,19 May 25,400,1,0
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Lucknow,22 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,19 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,6(4),CSK,T20,Lucknow,14 Apr 25,150,1,0
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Lucknow,12 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Kolkata,08 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,5*(2),MI,T20,Lucknow,04 Apr 25,250,1,0
INDIAN PREMIER LEAGUE 2025,3*(3),PBKS,T20,Lucknow,01 Apr 25,100,0,0
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Hyderabad,27 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,0(2),DC,T20,Visakhapatnam,24 Mar 25,0,0,0
INDIAN PREMIER LEAGUE 2024,1*(2),RCB,T20,Bengaluru,18 May 24,50,0,0
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Chennai,12 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,3*(4),GT,T20,Ahmedabad,10 May 24,75,0,0
INDIAN PREMIER LEAGUE 2024,17(11),PBKS,T20,Dharamsala,05 May 24,154.5,2,1
INDIAN PREMIER LEAGUE 2024,DNB,PBKS,T20,Chennai,01 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Chennai,28 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Chennai,23 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Mumbai,14 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,KKR,T20,Chennai,08 Apr 24,DNB,DNB,DNB
"INDIA TOUR OF SOUTH AFRICA, 2023-24",24 & 2,RSA,Test,Centurion,26 Dec 23,72.7 & 25,3 & 0,0 & 0
ICC CRICKET WORLD CUP 2023,DNB,BAN,ODI,Pune,19 Oct 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,DNB,PAK,ODI,Ahmedabad,14 Oct 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,DNB,AFG,ODI,Delhi,11 Oct 23,DNB,DNB,DNB
"AUSTRALIA TOUR OF INDIA, 2023",DNB,AUS,ODI,Indore,24 Sep 23,DNB,DNB,DNB
"AUSTRALIA TOUR OF INDIA, 2023",DNB,AUS,ODI,Mohali,22 Sep 23,DNB,DNB,DNB
"ASIA CUP, 2023",11(13),BAN,ODI,Colombo,15 Sep 23,84.6,0,0
"ASIA CUP, 2023",DNB,PAK,ODI,Colombo,10 Sep 23,DNB,DNB,DNB
"ASIA CUP, 2023",DNB,NEP,ODI,Pallekele,04 Sep 23,DNB,DNB,DNB
"ASIA CUP, 2023",3(3),PAK,ODI,Pallekele,02 Sep 23,100,0,0
"INDIA TOUR OF WEST INDIES, 2023",DNB,WI,ODI,"Tarouba, Trinidad",01 Aug 23,DNB,DNB,DNB
