Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,8*(8),WSM,T20I,"Sano, Kanto",09 May 26,100,1,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,3*(3),PHI,T20I,"Sano, Kanto",08 May 26,100,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",6(12),MLY,T20I,Kuala Lumpur,05 May 26,50,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",DNB,MLY,T20I,Kuala Lumpur,04 May 26,DNB,DNB,DNB
"INDONESIA TOUR OF MALAYSIA, 2026",10(14),MLY,T20I,Kuala Lumpur,02 May 26,71.4,1,0
"INDONESIA TOUR OF MALAYSIA, 2026",16(13),MLY,T20I,Kuala Lumpur,01 May 26,123,2,0
"SWEDEN TOUR OF INDONESIA, 2026",0*(3),SWE,T20I,Bali,09 Apr 26,0,0,0
"SWEDEN TOUR OF INDONESIA, 2026",3(4),SWE,T20I,Bali,09 Apr 26,75,0,0
"SWEDEN TOUR OF INDONESIA, 2026",4(7),SWE,T20I,Bali,07 Apr 26,57.1,0,0
"SWEDEN TOUR OF INDONESIA, 2026",0(1),SWE,T20I,Bali,07 Apr 26,0,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,29 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,28 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",4(3),CBD,T20I,Bali,28 Dec 25,133.3,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",2(3),CBD,T20I,Bali,26 Dec 25,66.6,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,26 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",13(17),CBD,T20I,Bali,25 Dec 25,76.4,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",59*(35),CBD,T20I,Bali,24 Dec 25,168.5,4,3
"CAMBODIA TOUR OF INDONESIA, 2025",2(6),CBD,T20I,Bali,23 Dec 25,33.3,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",2*(3),CBD,T20I,Bali,23 Dec 25,66.6,0,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,8(12),PHI,T20I,Bangkok,11 Dec 25,66.6,1,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,9(17),MLY,T20I,Bangkok,10 Dec 25,52.9,1,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1(6),THAI,T20I,Bangkok,09 Dec 25,16.6,0,0
"BAHRAIN TOUR OF INDONESIA, 2025",3(13),BHR,T20I,Bali,21 Nov 25,23,0,0
INDONESIA TRI-SERIES 2025,DNB,TLS,T20I,Bali,13 Nov 25,DNB,DNB,DNB
INDONESIA TRI-SERIES 2025,22*(25),MMR,T20I,Bali,13 Nov 25,88,2,0
INDONESIA TRI-SERIES 2025,DNB,TLS,T20I,Bali,11 Nov 25,DNB,DNB,DNB
INDONESIA TRI-SERIES 2025,DNB,MMR,T20I,Bali,08 Nov 25,DNB,DNB,DNB
INDONESIA TRI-SERIES 2025,DNB,TLS,T20I,Bali,08 Nov 25,DNB,DNB,DNB
INDONESIA T20I TRI-SERIES 2025,15(19),PHI,T20I,Bali,13 Jul 25,78.9,2,0
INDONESIA T20I TRI-SERIES 2025,28*(18),SKR,T20I,Bali,13 Jul 25,155.5,2,2
INDONESIA T20I TRI-SERIES 2025,17*(9),SKR,T20I,Bali,12 Jul 25,188.8,2,1
INDONESIA T20I TRI-SERIES 2025,0(1),PHI,T20I,Bali,10 Jul 25,0,0,0
INDONESIA T20I TRI-SERIES 2025,DNB,SKR,T20I,Bali,09 Jul 25,DNB,DNB,DNB
INDONESIA T20I TRI-SERIES 2025,13(15),SKR,T20I,Bali,08 Jul 25,86.6,0,1
INDONESIA T20I TRI-SERIES 2025,10(15),PHI,T20I,Bali,07 Jul 25,66.6,1,0
"CAMBODIA TOUR OF INDONESIA, 2025",3(4),CBD,T20I,Bali,15 Jun 25,75,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,12 Jun 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",1(2),CBD,T20I,Bali,12 Jun 25,50,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",6(8),CBD,T20I,Bali,11 Jun 25,75,1,0
"MYANMAR TOUR OF INDONESIA, 2024",8(8),MMR,T20I,Bali,17 Nov 24,100,1,0
"MYANMAR TOUR OF INDONESIA, 2024",0(1),MMR,T20I,Bali,15 Nov 24,0,0,0
"MYANMAR TOUR OF INDONESIA, 2024",23*(19),MMR,T20I,Bali,13 Nov 24,121,1,1
"MYANMAR TOUR OF INDONESIA, 2024",DNB,MMR,T20I,Bali,12 Nov 24,DNB,DNB,DNB
"QUADRANGULAR T20I SERIES IN BHUTAN, 2024",1(1),BTN,T20I,Gelephu,24 Oct 24,100,0,0
"QUADRANGULAR T20I SERIES IN BHUTAN, 2024",18(31),BTN,T20I,Gelephu,22 Oct 24,58,2,0
"QUADRANGULAR T20I SERIES IN BHUTAN, 2024",8(11),THAI,T20I,Gelephu,20 Oct 24,72.7,1,0
"QUADRANGULAR T20I SERIES IN BHUTAN, 2024",4(3),MDV,T20I,Gelephu,19 Oct 24,133.3,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0(12),JPN,T20I,Incheon,05 Oct 24,0,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",14(23),PHI,T20I,Incheon,04 Oct 24,60.8,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",43(47),SKR,T20I,Incheon,02 Oct 24,91.4,5,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",3(4),SKR,T20I,Incheon,28 Sep 24,75,0,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",2(10),JPN,T20I,Incheon,25 Sep 24,20,0,0
