Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,20(14),DC,T20,Jaipur,01 May 26,142.8,1,1
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,New Chandigarh,28 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,4*(3),SRH,T20,Jaipur,25 Apr 26,133.3,1,0
INDIAN PREMIER LEAGUE 2026,43*(29),LSG,T20,Lucknow,22 Apr 26,148.2,2,1
INDIAN PREMIER LEAGUE 2026,9(7),KKR,T20,Kolkata,19 Apr 26,128.5,1,0
INDIAN PREMIER LEAGUE 2026,45(32),SRH,T20,Hyderabad,13 Apr 26,140.6,5,0
INDIAN PREMIER LEAGUE 2026,24*(25),RCB,T20,Guwahati,10 Apr 26,96,1,0
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Guwahati,07 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,7*(7),GT,T20,Ahmedabad,04 Apr 26,100,1,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Guwahati,30 Mar 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",12(16),NZ,ODI,Indore,18 Jan 26,75,0,0
"NEW ZEALAND TOUR OF INDIA, 2026",27(44),NZ,ODI,Rajkot,14 Jan 26,61.3,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",4(5),NZ,ODI,Vadodara,11 Jan 26,80,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,ODI,Visakhapatnam,06 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",24*(27),RSA,ODI,Raipur,03 Dec 25,88.8,2,0
"SOUTH AFRICA TOUR OF INDIA, 2025",32(20),RSA,ODI,Ranchi,30 Nov 25,160,2,1
"SOUTH AFRICA TOUR OF INDIA, 2025",6 & 54,RSA,Test,Guwahati,22 Nov 25,33.3 & 62,0 & 4,0 & 2
"SOUTH AFRICA TOUR OF INDIA, 2025",27 & 18,RSA,Test,Kolkata,14 Nov 25,60 & 69.2,3 & 2,0 & 0
"WEST INDIES TOUR OF INDIA, 2025",DNB & DNB,WI,Test,Delhi,10 Oct 25,DNB & DNB,DNB & DNB,DNB & DNB
"WEST INDIES TOUR OF INDIA, 2025",104* & DNB,WI,Test,Ahmedabad,02 Oct 25,59 & DNB,6 & DNB,5 & DNB
"INDIA TOUR OF ENGLAND, 2025",9 & 53,ENG,Test,London,31 Jul 25,69.2 & 68.8,1 & 5,0 & 0
"INDIA TOUR OF ENGLAND, 2025",20 & 107*,ENG,Test,Manchester,23 Jul 25,50 & 57.8,3 & 13,0 & 1
