Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,08 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,22*(11),SRH,T20,Hyderabad,03 May 26,200,2,1
INDIAN PREMIER LEAGUE 2026,83*(51),LSG,T20,Lucknow,26 Apr 26,162.7,7,5
INDIAN PREMIER LEAGUE 2026,53*(34),RR,T20,Kolkata,19 Apr 26,155.8,5,2
INDIAN PREMIER LEAGUE 2026,1(2),GT,T20,Ahmedabad,17 Apr 26,50,0,0
INDIAN PREMIER LEAGUE 2026,6(12),CSK,T20,Chennai,14 Apr 26,50,0,0
INDIAN PREMIER LEAGUE 2026,4(7),LSG,T20,Kolkata,09 Apr 26,57.1,0,0
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Kolkata,06 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,35(25),SRH,T20,Kolkata,02 Apr 26,140,4,1
INDIAN PREMIER LEAGUE 2026,33*(21),MI,T20,Mumbai,29 Mar 26,157.1,4,0
ICC MEN'S T20 WORLD CUP 2026,0(2),RSA,T20I,Ahmedabad,22 Feb 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,6*(3),NED,T20I,Ahmedabad,18 Feb 26,200,0,1
ICC MEN'S T20 WORLD CUP 2026,11*(4),PAK,T20I,Colombo,15 Feb 26,275,1,1
ICC MEN'S T20 WORLD CUP 2026,1(6),NAM,T20I,Delhi,12 Feb 26,16.6,0,0
ICC MEN'S T20 WORLD CUP 2026,6(14),USA,T20I,Mumbai,07 Feb 26,42.8,0,0
"NEW ZEALAND TOUR OF INDIA, 2026",8*(8),NZ,T20I,Thiruvananthapuram,31 Jan 26,100,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",39(30),NZ,T20I,Visakhapatnam,28 Jan 26,130,3,2
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Guwahati,25 Jan 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Raipur,23 Jan 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",44*(20),NZ,T20I,Nagpur,21 Jan 26,220,4,3
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Brisbane,08 Nov 25,DNB,DNB,DNB
ASIA CUP 2025,4*(1),PAK,T20I,Dubai,28 Sep 25,400,1,0
INDIAN PREMIER LEAGUE 2025,9(6),SRH,T20,Delhi,25 May 25,150,0,1
INDIAN PREMIER LEAGUE 2025,9(6),CSK,T20,Kolkata,07 May 25,150,2,0
INDIAN PREMIER LEAGUE 2025,19*(6),RR,T20,Kolkata,04 May 25,316.6,1,2
INDIAN PREMIER LEAGUE 2025,36(25),DC,T20,Delhi,29 Apr 25,144,3,1
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Kolkata,26 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,17(14),GT,T20,Kolkata,21 Apr 25,121.4,1,1
INDIAN PREMIER LEAGUE 2025,2(9),PBKS,T20,New Chandigarh,15 Apr 25,22.2,0,0
INDIAN PREMIER LEAGUE 2025,15*(12),CSK,T20,Chennai,11 Apr 25,125,1,1
INDIAN PREMIER LEAGUE 2025,38*(15),LSG,T20,Kolkata,08 Apr 25,253.3,6,2
INDIAN PREMIER LEAGUE 2025,32*(17),SRH,T20,Kolkata,03 Apr 25,188.2,4,1
INDIAN PREMIER LEAGUE 2025,17(14),MI,T20,Mumbai,31 Mar 25,121.4,1,1
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Guwahati,26 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,12(10),RCB,T20,Kolkata,22 Mar 25,120,1,0
"ENGLAND TOUR OF INDIA, 2025",9(6),ENG,T20I,Mumbai,02 Feb 25,150,1,0
"ENGLAND TOUR OF INDIA, 2025",30(26),ENG,T20I,Pune,31 Jan 25,115.3,4,1
"ENGLAND TOUR OF INDIA, 2025",DNB,ENG,T20I,Kolkata,22 Jan 25,DNB,DNB,DNB
"INDIA TOUR OF SOUTH AFRICA, 2024",DNB,RSA,T20I,Johannesburg,15 Nov 24,DNB,DNB,DNB
"INDIA TOUR OF SOUTH AFRICA, 2024",8(13),RSA,T20I,Centurion,13 Nov 24,61.5,0,0
"INDIA TOUR OF SOUTH AFRICA, 2024",9(11),RSA,T20I,Gqeberha,10 Nov 24,81.8,0,0
"INDIA TOUR OF SOUTH AFRICA, 2024",11(10),RSA,T20I,Durban,08 Nov 24,110,2,0
"BANGLADESH TOUR OF INDIA, 2024",8*(4),BAN,T20I,Hyderabad,12 Oct 24,200,0,1
"BANGLADESH TOUR OF INDIA, 2024",53(29),BAN,T20I,Delhi,09 Oct 24,182.7,5,3
"BANGLADESH TOUR OF INDIA, 2024",DNB,BAN,T20I,Gwalior,06 Oct 24,DNB,DNB,DNB
"INDIA TOUR OF SRI LANKA, 2024",1(2),SL,T20I,Pallekele,30 Jul 24,50,0,0
"INDIA TOUR OF SRI LANKA, 2024",DNB,SL,T20I,Pallekele,28 Jul 24,DNB,DNB,DNB
"INDIA TOUR OF SRI LANKA, 2024",1(2),SL,T20I,Pallekele,27 Jul 24,50,0,0
"INDIA TOUR OF ZIMBABWE, 2024",11*(9),ZIM,T20I,Harare,14 Jul 24,122.2,0,1
"INDIA TOUR OF ZIMBABWE, 2024",DNB,ZIM,T20I,Harare,13 Jul 24,DNB,DNB,DNB
"INDIA TOUR OF ZIMBABWE, 2024",1*(1),ZIM,T20I,Harare,10 Jul 24,100,0,0
"INDIA TOUR OF ZIMBABWE, 2024",48*(22),ZIM,T20I,Harare,07 Jul 24,218.1,2,5
"INDIA TOUR OF ZIMBABWE, 2024",0(2),ZIM,T20I,Harare,06 Jul 24,0,0,0
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Chennai,26 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Ahmedabad,21 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,20(12),MI,T20,Kolkata,11 May 24,166.6,0,2
INDIAN PREMIER LEAGUE 2024,16(11),LSG,T20,Lucknow,05 May 24,145.4,2,0
INDIAN PREMIER LEAGUE 2024,9(8),MI,T20,Mumbai,03 May 24,112.5,2,0
INDIAN PREMIER LEAGUE 2024,11(11),DC,T20,Kolkata,29 Apr 24,100,1,0
INDIAN PREMIER LEAGUE 2024,5(4),PBKS,T20,Kolkata,26 Apr 24,125,1,0
INDIAN PREMIER LEAGUE 2024,24(16),RCB,T20,Kolkata,21 Apr 24,150,2,1
INDIAN PREMIER LEAGUE 2024,20*(9),RR,T20,Kolkata,16 Apr 24,222.2,1,2
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Kolkata,14 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,9(14),CSK,T20,Chennai,08 Apr 24,64.2,0,0
INDIAN PREMIER LEAGUE 2024,26(8),DC,T20,Visakhapatnam,03 Apr 24,325,1,3
INDIAN PREMIER LEAGUE 2024,5*(5),RCB,T20,Bengaluru,29 Mar 24,100,0,0
INDIAN PREMIER LEAGUE 2024,23(15),SRH,T20,Kolkata,23 Mar 24,153.3,3,0
"AFGHANISTAN TOUR OF INDIA, 2024",69*(39),AFG,T20I,Bengaluru,17 Jan 24,176.9,2,6
"AFGHANISTAN TOUR OF INDIA, 2024",9*(9),AFG,T20I,Indore,14 Jan 24,100,1,0
"AFGHANISTAN TOUR OF INDIA, 2024",16*(9),AFG,T20I,Mohali,11 Jan 24,177.7,2,0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",38(27),RSA,ODI,Paarl,21 Dec 23,140.7,3,2
"INDIA TOUR OF SOUTH AFRICA, 2023-24",17(14),RSA,ODI,Gqeberha,19 Dec 23,121.4,2,1
"INDIA TOUR OF SOUTH AFRICA, 2023-24",14(10),RSA,T20I,Johannesburg,14 Dec 23,140,0,1
"INDIA TOUR OF SOUTH AFRICA, 2023-24",68*(39),RSA,T20I,Gqeberha,12 Dec 23,174.3,9,2
"AUSTRALIA TOUR OF INDIA, 2023",6(8),AUS,T20I,Bengaluru,03 Dec 23,75,1,0
"AUSTRALIA TOUR OF INDIA, 2023",46(29),AUS,T20I,Raipur,01 Dec 23,158.6,4,2
"AUSTRALIA TOUR OF INDIA, 2023",DNB,AUS,T20I,Guwahati,28 Nov 23,DNB,DNB,DNB
"AUSTRALIA TOUR OF INDIA, 2023",31*(9),AUS,T20I,Thiruvananthapuram,26 Nov 23,344.4,4,2
"AUSTRALIA TOUR OF INDIA, 2023",22*(14),AUS,T20I,Visakhapatnam,23 Nov 23,157.1,4,0
ASIAN GAMES MENS T20I 2023,DNB,BAN,T20I,Hangzhou,06 Oct 23,DNB,DNB,DNB
ASIAN GAMES MENS T20I 2023,37*(15),NEP,T20I,Hangzhou,03 Oct 23,246.6,2,4
"INDIA TOUR OF IRELAND, 2023",38(21),IRE,T20I,Dublin,20 Aug 23,180.9,2,3
"INDIA TOUR OF IRELAND, 2023",DNB,IRE,T20I,Dublin,18 Aug 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,67*(33),LSG,T20,Kolkata,20 May 23,203,6,4
INDIAN PREMIER LEAGUE 2023,54(43),CSK,T20,Chennai,14 May 23,125.5,4,3
INDIAN PREMIER LEAGUE 2023,16(18),RR,T20,Kolkata,11 May 23,88.8,0,1
INDIAN PREMIER LEAGUE 2023,21*(10),PBKS,T20,Kolkata,08 May 23,210,2,1
INDIAN PREMIER LEAGUE 2023,46(35),SRH,T20,Hyderabad,04 May 23,131.4,4,1
INDIAN PREMIER LEAGUE 2023,19(20),GT,T20,Kolkata,29 Apr 23,95,0,1
INDIAN PREMIER LEAGUE 2023,18*(10),RCB,T20,Bengaluru,26 Apr 23,180,2,1
INDIAN PREMIER LEAGUE 2023,53*(33),CSK,T20,Kolkata,23 Apr 23,160.6,3,4
INDIAN PREMIER LEAGUE 2023,6(8),DC,T20,Delhi,20 Apr 23,75,1,0
INDIAN PREMIER LEAGUE 2023,18(18),MI,T20,Mumbai,16 Apr 23,100,2,0
INDIAN PREMIER LEAGUE 2023,58*(31),SRH,T20,Kolkata,14 Apr 23,187.1,4,4
INDIAN PREMIER LEAGUE 2023,48*(21),GT,T20,Ahmedabad,09 Apr 23,228.5,1,6
INDIAN PREMIER LEAGUE 2023,46(33),RCB,T20,Kolkata,06 Apr 23,139.3,2,3
INDIAN PREMIER LEAGUE 2023,4(4),PBKS,T20,Mohali,01 Apr 23,100,0,0
INDIAN PREMIER LEAGUE 2022,40(15),LSG,T20,Navi Mumbai,18 May 22,266.6,2,4
INDIAN PREMIER LEAGUE 2022,5(6),SRH,T20,Pune,14 May 22,83.3,0,0
INDIAN PREMIER LEAGUE 2022,23*(19),MI,T20,Navi Mumbai,09 May 22,121,2,1
INDIAN PREMIER LEAGUE 2022,6(10),LSG,T20,Pune,07 May 22,60,0,0
INDIAN PREMIER LEAGUE 2022,42*(23),RR,T20,Mumbai,02 May 22,182.6,6,1
INDIAN PREMIER LEAGUE 2022,23(16),DC,T20,Mumbai,28 Apr 22,143.7,3,0
INDIAN PREMIER LEAGUE 2022,35(28),GT,T20,Navi Mumbai,23 Apr 22,125,4,1
INDIAN PREMIER LEAGUE 2020,11(11),CSK,T20,Dubai,29 Oct 20,100,1,0
INDIAN PREMIER LEAGUE 2019,4(6),MI,T20,Mumbai,05 May 19,66.6,0,0
INDIAN PREMIER LEAGUE 2019,DNB,PBKS,T20,Mohali,03 May 19,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2019,DNB,MI,T20,Kolkata,28 Apr 19,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2019,3*(3),RR,T20,Kolkata,25 Apr 19,100,0,0
INDIAN PREMIER LEAGUE 2019,30(25),SRH,T20,Hyderabad,21 Apr 19,120,1,2
"INDIAN PREMIER LEAGUE, 2018",5(3),MI,T20,Kolkata,09 May 18,166.6,1,0
"INDIAN PREMIER LEAGUE, 2018",16(18),CSK,T20,Kolkata,03 May 18,88.8,2,0
"INDIAN PREMIER LEAGUE, 2018",2(4),CSK,T20,Chennai,10 Apr 18,50,0,0
"INDIAN PREMIER LEAGUE, 2018",6(6),RCB,T20,Kolkata,08 Apr 18,100,1,0
