Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,11*(10),WSM,T20I,"Sano, Kanto",09 May 26,110,0,1
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,8(3),PHI,T20I,"Sano, Kanto",08 May 26,266.6,0,1
"INDONESIA TOUR OF MALAYSIA, 2026",1(5),MLY,T20I,Kuala Lumpur,05 May 26,20,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",0(1),MLY,T20I,Kuala Lumpur,04 May 26,0,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",35*(26),MLY,T20I,Kuala Lumpur,02 May 26,134.6,1,3
"INDONESIA TOUR OF MALAYSIA, 2026",2*(4),MLY,T20I,Kuala Lumpur,01 May 26,50,0,0
"SWEDEN TOUR OF INDONESIA, 2026",17(7),SWE,T20I,Bali,13 Apr 26,242.8,2,1
"SWEDEN TOUR OF INDONESIA, 2026",3(6),SWE,T20I,Bali,13 Apr 26,50,0,0
"SWEDEN TOUR OF INDONESIA, 2026",6(8),SWE,T20I,Bali,11 Apr 26,75,0,0
"SWEDEN TOUR OF INDONESIA, 2026",1(3),SWE,T20I,Bali,11 Apr 26,33.3,0,0
"SWEDEN TOUR OF INDONESIA, 2026",5(9),SWE,T20I,Bali,09 Apr 26,55.5,0,0
"SWEDEN TOUR OF INDONESIA, 2026",6(3),SWE,T20I,Bali,09 Apr 26,200,0,1
"SWEDEN TOUR OF INDONESIA, 2026",0(1),SWE,T20I,Bali,07 Apr 26,0,0,0
"SWEDEN TOUR OF INDONESIA, 2026",22(13),SWE,T20I,Bali,07 Apr 26,169.2,0,3
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,28 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,28 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,26 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",1(2),CBD,T20I,Bali,26 Dec 25,50,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,24 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",7(5),CBD,T20I,Bali,23 Dec 25,140,1,0
