Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,07 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,0(1),GT,T20,Ahmedabad,30 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,27 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Bengaluru,24 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Bengaluru,18 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Bengaluru,15 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RR,T20,Guwahati,10 Apr 26,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",DNB,IND,T20I,Melbourne,31 Oct 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",0(2),IND,ODI,Sydney,25 Oct 25,0,0,0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,IND,ODI,Adelaide,23 Oct 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",DNB,IND,ODI,Perth,19 Oct 25,DNB,DNB,DNB
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Mount Maunganui,04 Oct 25,DNB,DNB,DNB
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Mount Maunganui,03 Oct 25,DNB,DNB,DNB
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Mount Maunganui,01 Oct 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",3*(2),RSA,ODI,Mackay,22 Aug 25,150,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1*(1),RSA,ODI,Cairns,19 Aug 25,100,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,RSA,T20I,Cairns,16 Aug 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,RSA,T20I,Darwin,12 Aug 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0*(1),RSA,T20I,Darwin,10 Aug 25,0,0,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",4 & 4,WI,Test,"Kingston, Jamaica",13 Jul 25,200 & 133.3,1 & 1,0 & 0
"AUSTRALIA TOUR OF WEST INDIES, 2025",10* & 4,WI,Test,"St Georges, Grenada",03 Jul 25,90.9 & 33.3,1 & 1,0 & 0
"AUSTRALIA TOUR OF WEST INDIES, 2025",4 & 12,WI,Test,"Bridgetown, Barbados",25 Jun 25,57.1 & 100,0 & 2,0 & 0
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,0* & 17,RSA,Test,London,11 Jun 25,0 & 32,0 & 2,0 & 0
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Ahmedabad,03 Jun 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,New Chandigarh,29 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Delhi,27 Apr 25,DNB,DNB,DNB
