Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,2(4),KKR,T20,Delhi,08 May 26,50,0,0
INDIAN PREMIER LEAGUE 2026,38(31),CSK,T20,Delhi,05 May 26,122.5,1,2
INDIAN PREMIER LEAGUE 2026,18*(11),RR,T20,Jaipur,01 May 26,163.6,1,1
INDIAN PREMIER LEAGUE 2026,5(3),RCB,T20,Delhi,27 Apr 26,166.6,1,0
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Delhi,25 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,27(16),SRH,T20,Hyderabad,21 Apr 26,168.7,3,1
INDIAN PREMIER LEAGUE 2026,60*(47),RCB,T20,Bengaluru,18 Apr 26,127.6,4,1
INDIAN PREMIER LEAGUE 2026,60(38),CSK,T20,Chennai,11 Apr 26,157.8,4,3
INDIAN PREMIER LEAGUE 2026,7(6),GT,T20,Delhi,08 Apr 26,116.6,0,0
INDIAN PREMIER LEAGUE 2026,3*(4),MI,T20,Delhi,04 Apr 26,75,0,0
INDIAN PREMIER LEAGUE 2026,39*(32),LSG,T20,Lucknow,01 Apr 26,121.8,3,1
ICC MEN'S T20 WORLD CUP 2026,29(24),NZ,T20I,Kolkata,04 Mar 26,120.8,2,1
ICC MEN'S T20 WORLD CUP 2026,21*(24),ZIM,T20I,Delhi,01 Mar 26,87.5,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,WI,T20I,Ahmedabad,26 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,44*(24),IND,T20I,Ahmedabad,22 Feb 26,183.3,1,3
ICC MEN'S T20 WORLD CUP 2026,6*(7),UAE,T20I,Delhi,18 Feb 26,85.7,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,NZ,T20I,Ahmedabad,14 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,1(2),AFG,T20I,Ahmedabad,11 Feb 26,50,0,0
ICC MEN'S T20 WORLD CUP 2026,34*(19),CAN,T20I,Ahmedabad,09 Feb 26,178.9,2,2
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",10*(5),WI,T20I,Johannesburg,31 Jan 26,200,0,1
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,WI,T20I,Centurion,29 Jan 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",9(13),IND,T20I,Dharamsala,14 Dec 25,69.2,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",14(9),IND,T20I,Cuttack,09 Dec 25,155.5,2,0
"SOUTH AFRICA TOUR OF INDIA, 2025",49 & 94,IND,Test,Guwahati,22 Nov 25,43.7 & 52.2,4 & 9,2 & 1
"SOUTH AFRICA TOUR OF INDIA, 2025",15* & 5,IND,Test,Kolkata,14 Nov 25,20.2 & 27.7,1 & 0,0 & 0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",76 & 0,PAK,Test,Rawalpindi,20 Oct 25,37 & 0,6 & 0,1 & 0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",8 & 2,PAK,Test,Lahore,12 Oct 25,47 & 25,0 & 0,0 & 0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",23(25),ENG,T20I,Manchester,12 Sep 25,92,0,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",13(6),ENG,T20I,Cardiff,10 Sep 25,216.6,1,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",10(22),ENG,ODI,Southampton,07 Sep 25,45.4,1,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",58(62),ENG,ODI,London,04 Sep 25,93.5,2,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",0(1),ENG,ODI,Leeds,02 Sep 25,0,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1(6),AUS,ODI,Mackay,24 Aug 25,16.6,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",74(87),AUS,ODI,Mackay,22 Aug 25,85,3,1
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0(2),AUS,ODI,Cairns,19 Aug 25,0,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",25(23),AUS,T20I,Cairns,16 Aug 25,108.7,2,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",31(22),AUS,T20I,Darwin,12 Aug 25,140.9,3,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",37(27),AUS,T20I,Darwin,10 Aug 25,137,5,0
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,2 & 8,AUS,Test,London,11 Jun 25,15.3 & 18.6,0 & 0,0 & 0
INDIAN PREMIER LEAGUE 2025,18*(14),PBKS,T20,Jaipur,24 May 25,128.5,2,0
INDIAN PREMIER LEAGUE 2025,2(4),MI,T20,Mumbai,21 May 25,50,0,0
INDIAN PREMIER LEAGUE 2025,21*(10),GT,T20,Delhi,18 May 25,210,0,2
INDIAN PREMIER LEAGUE 2025,41*(36),SRH,T20,Hyderabad,05 May 25,113.8,4,0
INDIAN PREMIER LEAGUE 2025,1(3),KKR,T20,Delhi,29 Apr 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,34(18),RCB,T20,Delhi,27 Apr 25,188.8,5,1
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,22 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,31(21),GT,T20,Ahmedabad,19 Apr 25,147.6,2,1
INDIAN PREMIER LEAGUE 2025,34*(18),RR,T20,Delhi,16 Apr 25,188.8,2,2
INDIAN PREMIER LEAGUE 2025,1(4),MI,T20,Delhi,13 Apr 25,25,0,0
INDIAN PREMIER LEAGUE 2025,38*(23),RCB,T20,Bengaluru,10 Apr 25,165.2,4,1
INDIAN PREMIER LEAGUE 2025,24*(12),CSK,T20,Chennai,05 Apr 25,200,2,1
INDIAN PREMIER LEAGUE 2025,21*(14),SRH,T20,Visakhapatnam,30 Mar 25,150,3,0
INDIAN PREMIER LEAGUE 2025,34(22),LSG,T20,Visakhapatnam,24 Mar 25,154.5,1,3
"ICC CHAMPIONS TROPHY, 2025",0(5),ENG,ODI,Karachi,01 Mar 25,0,0,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",0 & DNB,PAK,Test,Cape Town,03 Jan 25,0 & DNB,0 & DNB,0 & DNB
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",9 & 1,PAK,Test,Centurion,26 Dec 24,32.1 & 10,2 & 0,0 & 0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",1(2),PAK,ODI,Paarl,17 Dec 24,50,0,0
"SRI LANKA TOUR OF SOUTH AFRICA, 2024",4 & 47,SL,Test,Gqeberha,05 Dec 24,22.2 & 41.9,0 & 2,0 & 0
"SRI LANKA TOUR OF SOUTH AFRICA, 2024",16 & 122,SL,Test,Durban,27 Nov 24,42.1 & 55.2,3 & 9,0 & 2
"INDIA TOUR OF SOUTH AFRICA, 2024",43(29),IND,T20I,Johannesburg,15 Nov 24,148.2,3,2
"INDIA TOUR OF SOUTH AFRICA, 2024",12(12),IND,T20I,Centurion,13 Nov 24,100,2,0
"INDIA TOUR OF SOUTH AFRICA, 2024",47*(41),IND,T20I,Gqeberha,10 Nov 24,114.6,7,0
"INDIA TOUR OF SOUTH AFRICA, 2024",11(11),IND,T20I,Durban,08 Nov 24,100,0,1
"SOUTH AFRICA TOUR OF BANGLADESH, 2024",106 & DNB,BAN,Test,Chattogram,29 Oct 24,53.5 & DNB,6 & DNB,3 & DNB
"SOUTH AFRICA TOUR OF BANGLADESH, 2024",23 & 30*,BAN,Test,Dhaka,21 Oct 24,85.1 & 81,4 & 4,0 & 1
"IRELAND V SOUTH AFRICA IN UAE, 2024",20(45),IRE,ODI,Abu Dhabi,07 Oct 24,44.4,1,0
"IRELAND V SOUTH AFRICA IN UAE, 2024",112*(81),IRE,ODI,Abu Dhabi,04 Oct 24,138.2,8,3
"IRELAND V SOUTH AFRICA IN UAE, 2024",79(86),IRE,ODI,Abu Dhabi,02 Oct 24,91.8,2,4
"IRELAND V SOUTH AFRICA IN UAE, 2024",9(6),IRE,T20I,Abu Dhabi,29 Sep 24,150,1,0
"IRELAND V SOUTH AFRICA IN UAE, 2024",DNB,IRE,T20I,Abu Dhabi,27 Sep 24,DNB,DNB,DNB
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",26*(42),AFG,ODI,Sharjah,22 Sep 24,61.9,1,1
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",5(6),AFG,ODI,Sharjah,20 Sep 24,83.3,1,0
"AFGHANISTAN V SOUTH AFRICA IN UAE, 2024",0(5),AFG,ODI,Sharjah,18 Sep 24,0,0,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",40(15),WI,T20I,"Tarouba, Trinidad",27 Aug 24,266.6,5,3
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",28(24),WI,T20I,"Tarouba, Trinidad",25 Aug 24,116.6,1,1
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",76(42),WI,T20I,"Tarouba, Trinidad",23 Aug 24,180.9,8,3
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",26 & 24,WI,Test,Guyana,15 Aug 24,40 & 32,3 & 1,0 & 0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",20 & 68,WI,Test,"Port of Spain, Trinidad",07 Aug 24,41.6 & 136,2 & 6,0 & 2
ICC MENS T20 WORLD CUP 2024,31(21),IND,T20I,"Bridgetown, Barbados",29 Jun 24,147.6,3,1
ICC MENS T20 WORLD CUP 2024,DNB,AFG,T20I,"Tarouba, Trinidad",26 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,29(27),WI,T20I,"North Sound, Antigua",23 Jun 24,107.4,4,0
ICC MENS T20 WORLD CUP 2024,12*(11),ENG,T20I,"Gros Islet, St Lucia",21 Jun 24,109,1,0
ICC MENS T20 WORLD CUP 2024,20*(16),USA,T20I,"North Sound, Antigua",19 Jun 24,125,2,0
ICC MENS T20 WORLD CUP 2024,27*(18),NEP,T20I,"Kingstown, St Vincent",14 Jun 24,150,2,1
ICC MENS T20 WORLD CUP 2024,0(5),BAN,T20I,New York,10 Jun 24,0,0,0
ICC MENS T20 WORLD CUP 2024,33(37),NED,T20I,New York,08 Jun 24,89.1,1,1
ICC MENS T20 WORLD CUP 2024,13(28),SL,T20I,New York,03 Jun 24,46.4,0,0
