Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,05 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Chennai,26 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,2*(2),MI,T20,Mumbai,23 Apr 26,100,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,IND,T20I,Kolkata,01 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,ZIM,T20I,Mumbai,23 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,ITA,T20I,Kolkata,19 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,NEP,T20I,Mumbai,15 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,ENG,T20I,Mumbai,11 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,SCO,T20I,Kolkata,07 Feb 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,RSA,T20I,Johannesburg,31 Jan 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,RSA,T20I,Centurion,29 Jan 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,RSA,T20I,Paarl,27 Jan 26,DNB,DNB,DNB
"WEST INDIES TOUR OF NEW ZEALAND, 2025",1*(1),NZ,T20I,Nelson,09 Nov 25,100,0,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",1*(1),NZ,T20I,Auckland,06 Nov 25,100,0,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Auckland,05 Nov 25,DNB,DNB,DNB
"WEST INDIES TOUR OF BANGLADESH, 2025",DNB,BAN,T20I,Chattogram,31 Oct 25,DNB,DNB,DNB
"WEST INDIES TOUR OF BANGLADESH, 2025",1(1),BAN,T20I,Chattogram,29 Oct 25,100,0,0
"WEST INDIES TOUR OF BANGLADESH, 2025",DNB,BAN,T20I,Chattogram,27 Oct 25,DNB,DNB,DNB
"WEST INDIES TOUR OF BANGLADESH, 2025",27(15),BAN,ODI,Dhaka,23 Oct 25,180,4,1
"WEST INDIES TOUR OF BANGLADESH, 2025",16(17),BAN,ODI,Dhaka,21 Oct 25,94.1,0,1
"WEST INDIES VS NEPAL IN UAE, 2025",DNB,NEP,T20I,Sharjah,30 Sep 25,DNB,DNB,DNB
"WEST INDIES VS NEPAL IN UAE, 2025",0(3),NEP,T20I,Sharjah,29 Sep 25,0,0,0
"WEST INDIES VS NEPAL IN UAE, 2025",18(9),NEP,T20I,Sharjah,27 Sep 25,200,1,2
"PAKISTAN TOUR OF WEST INDIES, 2025",DNB,PAK,T20I,"Lauderhill, Florida",04 Aug 25,DNB,DNB,DNB
"PAKISTAN TOUR OF WEST INDIES, 2025",DNB,PAK,T20I,"Lauderhill, Florida",03 Aug 25,DNB,DNB,DNB
"PAKISTAN TOUR OF WEST INDIES, 2025",DNB,PAK,T20I,"Lauderhill, Florida",01 Aug 25,DNB,DNB,DNB
"AUSTRALIA TOUR OF WEST INDIES, 2025",11(9),AUS,T20I,"Basseterre, St Kitts",29 Jul 25,122.2,2,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",16*(10),AUS,T20I,"Basseterre, St Kitts",27 Jul 25,160,1,1
"AUSTRALIA TOUR OF WEST INDIES, 2025",DNB,AUS,T20I,"Basseterre, St Kitts",26 Jul 25,DNB,DNB,DNB
"AUSTRALIA TOUR OF WEST INDIES, 2025",DNB,AUS,T20I,"Kingston, Jamaica",23 Jul 25,DNB,DNB,DNB
"AUSTRALIA TOUR OF WEST INDIES, 2025",DNB,AUS,T20I,"Kingston, Jamaica",21 Jul 25,DNB,DNB,DNB
"WEST INDIES TOUR OF IRELAND, 2025",DNB,IRE,T20I,"Bready, Northern Ireland",15 Jun 25,DNB,DNB,DNB
"WEST INDIES TOUR OF ENGLAND, 2025",1*(2),ENG,T20I,Southampton,10 Jun 25,50,0,0
"WEST INDIES TOUR OF ENGLAND, 2025",DNB,ENG,T20I,Bristol,08 Jun 25,DNB,DNB,DNB
"BANGLADESH TOUR OF WEST INDIES, 2024",31(31),BAN,T20I,"Kingstown, St Vincent",17 Dec 24,100,0,2
"BANGLADESH TOUR OF WEST INDIES, 2024",2(5),BAN,T20I,"Kingstown, St Vincent",15 Dec 24,40,0,0
"ENGLAND TOUR OF WEST INDIES, 2024",DNB,ENG,T20I,"Gros Islet, St Lucia",17 Nov 24,DNB,DNB,DNB
