Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Ahmedabad,03 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,7*(6),RCB,T20,Ahmedabad,30 Apr 26,116.6,1,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,26 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Bengaluru,24 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,4(6),MI,T20,Ahmedabad,20 Apr 26,66.6,0,0
INDIAN PREMIER LEAGUE 2026,DNB,KKR,T20,Ahmedabad,17 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,12 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,08 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,24(16),RR,T20,Ahmedabad,04 Apr 26,150,3,0
INDIAN PREMIER LEAGUE 2026,0*(1),PBKS,T20,New Chandigarh,31 Mar 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,CAN,T20I,Chennai,19 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,UAE,T20I,Delhi,16 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,20(12),RSA,T20I,Ahmedabad,11 Feb 26,166.6,3,0
ICC MEN'S T20 WORLD CUP 2026,DNB,NZ,T20I,Chennai,08 Feb 26,DNB,DNB,DNB
"AFGHANISTAN V WEST INDIES IN UAE, 2026",0(1),WI,T20I,Dubai,22 Jan 26,0,0,0
"AFGHANISTAN V WEST INDIES IN UAE, 2026",DNB,WI,T20I,Dubai,21 Jan 26,DNB,DNB,DNB
"AFGHANISTAN V WEST INDIES IN UAE, 2026",DNB,WI,T20I,Dubai,19 Jan 26,DNB,DNB,DNB
