Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",19(19),CHNW,T20I,Mong Kok,08 May 26,100,3,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",16(24),MLYW,T20I,Mong Kok,07 May 26,66.6,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",2(2),MLYW,T20I,Kuala Lumpur,04 Dec 25,100,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",15(16),MLYW,T20I,Kuala Lumpur,03 Dec 25,93.7,2,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",1(8),MLYW,T20I,Kuala Lumpur,01 Dec 25,12.5,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",8(11),MLYW,T20I,Kuala Lumpur,30 Nov 25,72.7,1,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,0(9),MMRW,T20I,Hangzhou,25 Sep 25,0,0,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,0(2),CHNW,T20I,Hangzhou,23 Sep 25,0,0,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,35(25),MGLW,T20I,Hangzhou,22 Sep 25,140,7,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,10(19),MMRW,T20I,Hangzhou,20 Sep 25,52.6,1,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,15*(12),NEPW,T20I,Bangkok,13 May 25,125,0,1
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,53(47),KUWW,T20I,Bangkok,06 May 25,112.7,6,1
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,0(1),THAIW,T20I,Bangkok,04 May 25,0,0,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,0(2),UAEW,T20I,Bangkok,03 May 25,0,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,54(47),NEPW,T20I,Entebbe,14 Mar 25,114.8,5,1
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,9(15),NAMW,T20I,Entebbe,13 Mar 25,60,2,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,33(31),UGAW,T20I,Entebbe,12 Mar 25,106.4,4,1
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,7(12),NEPW,T20I,Entebbe,10 Mar 25,58.3,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,8(19),NAMW,T20I,Entebbe,09 Mar 25,42.1,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,2(7),UGAW,T20I,Entebbe,08 Mar 25,28.5,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",7(13),CHNW,T20I,Mong Kok,08 Dec 24,53.8,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",47(56),NAMW,T20I,Mong Kok,07 Dec 24,83.9,5,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",12(27),THAIW,T20I,Mong Kok,05 Dec 24,44.4,1,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",0(3),CHNW,T20I,Mong Kok,04 Dec 24,0,0,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",11(15),CHNW,T20I,Hangzhou,10 Nov 24,73.3,2,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",4(3),MGLW,T20I,Hangzhou,09 Nov 24,133.3,1,0
