Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,0*(3),RCB,T20,Delhi,27 Apr 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,PAK,T20I,Pallekele,28 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,7*(12),NZ,T20I,Colombo,25 Feb 26,58.3,0,0
ICC MEN'S T20 WORLD CUP 2026,6(13),ENG,T20I,Pallekele,22 Feb 26,46.1,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,AUS,T20I,Pallekele,16 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,OMAN,T20I,Pallekele,12 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,IRE,T20I,Colombo,08 Feb 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,0(2),ENG,T20I,Pallekele,03 Feb 26,0,0,0
"PAKISTAN TOUR OF SRI LANKA, 2026",0(3),PAK,T20I,Dambulla,07 Jan 26,0,0,0
PAKISTAN T20I TRI-SERIES 2025,0(3),PAK,T20I,Rawalpindi,29 Nov 25,0,0,0
PAKISTAN T20I TRI-SERIES 2025,DNB,PAK,T20I,Rawalpindi,27 Nov 25,DNB,DNB,DNB
PAKISTAN T20I TRI-SERIES 2025,DNB,ZIM,T20I,Rawalpindi,25 Nov 25,DNB,DNB,DNB
PAKISTAN T20I TRI-SERIES 2025,DNB,PAK,T20I,Rawalpindi,22 Nov 25,DNB,DNB,DNB
PAKISTAN T20I TRI-SERIES 2025,1(2),ZIM,T20I,Rawalpindi,20 Nov 25,50,0,0
SRI LANKA TOUR OF PAKISTAN 2025,0(1),PAK,ODI,Rawalpindi,14 Nov 25,0,0,0
SRI LANKA TOUR OF PAKISTAN 2025,7(19),PAK,ODI,Rawalpindi,11 Nov 25,36.8,0,0
ASIA CUP 2025,DNB,IND,T20I,Dubai,26 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,1(2),PAK,T20I,Abu Dhabi,23 Sep 25,50,0,0
ASIA CUP 2025,DNB,BAN,T20I,Dubai,20 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,DNB,AFG,T20I,Abu Dhabi,18 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,DNB,HKC,T20I,Dubai,15 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,DNB,BAN,T20I,Abu Dhabi,13 Sep 25,DNB,DNB,DNB
"SRI LANKA TOUR OF ZIMBABWE, 2025",DNB,ZIM,T20I,Harare,07 Sep 25,DNB,DNB,DNB
"SRI LANKA TOUR OF ZIMBABWE, 2025",0(2),ZIM,T20I,Harare,06 Sep 25,0,0,0
"SRI LANKA TOUR OF ZIMBABWE, 2025",DNB,ZIM,T20I,Harare,03 Sep 25,DNB,DNB,DNB
"SRI LANKA TOUR OF ZIMBABWE, 2025",DNB,ZIM,ODI,Harare,31 Aug 25,DNB,DNB,DNB
"SRI LANKA TOUR OF ZIMBABWE, 2025",DNB,ZIM,ODI,Harare,29 Aug 25,DNB,DNB,DNB
"BANGLADESH TOUR OF SRI LANKA, 2025",10*(8),BAN,ODI,Pallekele,08 Jul 25,125,1,0
"BANGLADESH TOUR OF SRI LANKA, 2025",13(31),BAN,ODI,Colombo,05 Jul 25,41.9,1,0
INDIAN PREMIER LEAGUE 2025,8*(10),MI,T20,Mumbai,21 May 25,80,0,0
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Delhi,18 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Hyderabad,05 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,2*(3),KKR,T20,Delhi,29 Apr 25,66.6,0,0
INDIAN PREMIER LEAGUE 2025,0*(1),RCB,T20,Delhi,27 Apr 25,0,0,0
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,22 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,PBKS,T20,Kolkata,26 Apr 24,DNB,DNB,DNB
"AFGHANISTAN TOUR OF SRI LANKA, 2024",DNB,AFG,ODI,Pallekele,09 Feb 24,DNB,DNB,DNB
ZIMBABWE TOUR OF SRI LANKA 2024,DNB,ZIM,T20I,Colombo,18 Jan 24,DNB,DNB,DNB
ZIMBABWE TOUR OF SRI LANKA 2024,DNB,ZIM,T20I,Colombo,16 Jan 24,DNB,DNB,DNB
