Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,18(23),CSK,T20,Chennai,02 May 26,78.2,2,0
INDIAN PREMIER LEAGUE 2026,31(15),SRH,T20,Mumbai,29 Apr 26,206.6,2,2
INDIAN PREMIER LEAGUE 2026,1(2),CSK,T20,Mumbai,23 Apr 26,50,0,0
INDIAN PREMIER LEAGUE 2026,15(16),GT,T20,Ahmedabad,20 Apr 26,93.7,1,0
INDIAN PREMIER LEAGUE 2026,14(12),PBKS,T20,Mumbai,16 Apr 26,116.6,0,1
INDIAN PREMIER LEAGUE 2026,40(22),RCB,T20,Mumbai,12 Apr 26,181.8,6,1
INDIAN PREMIER LEAGUE 2026,9(6),RR,T20,Guwahati,07 Apr 26,150,2,0
INDIAN PREMIER LEAGUE 2026,18*(11),KKR,T20,Mumbai,29 Mar 26,163.6,3,0
ICC MEN'S T20 WORLD CUP 2026,18(13),NZ,T20I,Ahmedabad,08 Mar 26,138.4,1,1
ICC MEN'S T20 WORLD CUP 2026,27(12),ENG,T20I,Mumbai,05 Mar 26,225,3,2
ICC MEN'S T20 WORLD CUP 2026,17(14),WI,T20I,Kolkata,01 Mar 26,121.4,2,0
ICC MEN'S T20 WORLD CUP 2026,50*(23),ZIM,T20I,Chennai,26 Feb 26,217.3,2,4
ICC MEN'S T20 WORLD CUP 2026,18(17),RSA,T20I,Ahmedabad,22 Feb 26,105.8,0,1
ICC MEN'S T20 WORLD CUP 2026,30(21),NED,T20I,Ahmedabad,18 Feb 26,142.8,0,3
ICC MEN'S T20 WORLD CUP 2026,0(1),PAK,T20I,Colombo,15 Feb 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,52(28),NAM,T20I,Delhi,12 Feb 26,185.7,4,4
ICC MEN'S T20 WORLD CUP 2026,5(6),USA,T20I,Mumbai,07 Feb 26,83.3,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",42(17),NZ,T20I,Thiruvananthapuram,31 Jan 26,247,1,4
"NEW ZEALAND TOUR OF INDIA, 2026",2(5),NZ,T20I,Visakhapatnam,28 Jan 26,40,0,0
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Guwahati,25 Jan 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Raipur,23 Jan 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",25(16),NZ,T20I,Nagpur,21 Jan 26,156.2,3,1
"SOUTH AFRICA TOUR OF INDIA, 2025",63(25),RSA,T20I,Ahmedabad,19 Dec 25,252,5,5
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,T20I,Dharamsala,14 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",20(23),RSA,T20I,New Chandigarh,11 Dec 25,86.9,0,1
"SOUTH AFRICA TOUR OF INDIA, 2025",59*(28),RSA,T20I,Cuttack,09 Dec 25,210.7,6,4
ASIA CUP 2025,2(3),SL,T20I,Dubai,26 Sep 25,66.6,0,0
ASIA CUP 2025,38(29),BAN,T20I,Dubai,24 Sep 25,131,4,1
ASIA CUP 2025,7*(7),PAK,T20I,Dubai,21 Sep 25,100,1,0
ASIA CUP 2025,1(1),OMAN,T20I,Abu Dhabi,19 Sep 25,100,0,0
ASIA CUP 2025,DNB,PAK,T20I,Dubai,14 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,DNB,UAE,T20I,Dubai,10 Sep 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,15(13),PBKS,T20,Ahmedabad,01 Jun 25,115.3,1,0
INDIAN PREMIER LEAGUE 2025,22*(9),GT,T20,New Chandigarh,30 May 25,244.4,0,3
INDIAN PREMIER LEAGUE 2025,26(15),PBKS,T20,Jaipur,26 May 25,173.3,2,2
INDIAN PREMIER LEAGUE 2025,3(6),DC,T20,Mumbai,21 May 25,50,0,0
INDIAN PREMIER LEAGUE 2025,1(3),GT,T20,Mumbai,06 May 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,48*(23),RR,T20,Jaipur,01 May 25,208.7,6,1
INDIAN PREMIER LEAGUE 2025,5(7),LSG,T20,Mumbai,27 Apr 25,71.4,0,0
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Hyderabad,23 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Mumbai,20 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,21(9),SRH,T20,Mumbai,17 Apr 25,233.3,3,1
INDIAN PREMIER LEAGUE 2025,2(4),DC,T20,Delhi,13 Apr 25,50,0,0
INDIAN PREMIER LEAGUE 2025,42(15),RCB,T20,Mumbai,07 Apr 25,280,3,4
INDIAN PREMIER LEAGUE 2025,28*(16),LSG,T20,Lucknow,04 Apr 25,175,2,1
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Mumbai,31 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,11(17),GT,T20,Ahmedabad,29 Mar 25,64.7,1,0
"ICC CHAMPIONS TROPHY, 2025",18(18),NZ,ODI,Dubai,09 Mar 25,100,1,1
"ICC CHAMPIONS TROPHY, 2025",28(24),AUS,ODI,Dubai,04 Mar 25,116.6,1,3
"ICC CHAMPIONS TROPHY, 2025",45(45),NZ,ODI,Dubai,02 Mar 25,100,4,2
"ICC CHAMPIONS TROPHY, 2025",8(6),PAK,ODI,Dubai,23 Feb 25,133.3,1,0
"ICC CHAMPIONS TROPHY, 2025",DNB,BAN,ODI,Dubai,20 Feb 25,DNB,DNB,DNB
"ENGLAND TOUR OF INDIA, 2025",17(9),ENG,ODI,Ahmedabad,12 Feb 25,188.8,0,2
"ENGLAND TOUR OF INDIA, 2025",10(6),ENG,ODI,Cuttack,09 Feb 25,166.6,2,0
"ENGLAND TOUR OF INDIA, 2025",9*(6),ENG,ODI,Nagpur,06 Feb 25,150,0,1
"ENGLAND TOUR OF INDIA, 2025",9(6),ENG,T20I,Mumbai,02 Feb 25,150,0,1
"ENGLAND TOUR OF INDIA, 2025",53(30),ENG,T20I,Pune,31 Jan 25,176.6,4,4
"ENGLAND TOUR OF INDIA, 2025",40(35),ENG,T20I,Rajkot,28 Jan 25,114.2,1,2
"ENGLAND TOUR OF INDIA, 2025",7(6),ENG,T20I,Chennai,25 Jan 25,116.6,1,0
"ENGLAND TOUR OF INDIA, 2025",3*(4),ENG,T20I,Kolkata,22 Jan 25,75,0,0
"INDIA TOUR OF SOUTH AFRICA, 2024",DNB,RSA,T20I,Johannesburg,15 Nov 24,DNB,DNB,DNB
"INDIA TOUR OF SOUTH AFRICA, 2024",18(16),RSA,T20I,Centurion,13 Nov 24,112.5,3,0
"INDIA TOUR OF SOUTH AFRICA, 2024",39*(45),RSA,T20I,Gqeberha,10 Nov 24,86.6,4,1
"INDIA TOUR OF SOUTH AFRICA, 2024",2(6),RSA,T20I,Durban,08 Nov 24,33.3,0,0
"BANGLADESH TOUR OF INDIA, 2024",47(18),BAN,T20I,Hyderabad,12 Oct 24,261.1,4,4
"BANGLADESH TOUR OF INDIA, 2024",32(19),BAN,T20I,Delhi,09 Oct 24,168.4,2,2
"BANGLADESH TOUR OF INDIA, 2024",39*(16),BAN,T20I,Gwalior,06 Oct 24,243.7,5,2
"INDIA TOUR OF SRI LANKA, 2024",22*(9),SL,T20I,Pallekele,28 Jul 24,244.4,3,1
"INDIA TOUR OF SRI LANKA, 2024",9(10),SL,T20I,Pallekele,27 Jul 24,90,1,0
ICC MENS T20 WORLD CUP 2024,5*(2),RSA,T20I,"Bridgetown, Barbados",29 Jun 24,250,1,0
ICC MENS T20 WORLD CUP 2024,23(13),ENG,T20I,Guyana,27 Jun 24,176.9,1,2
ICC MENS T20 WORLD CUP 2024,27*(17),AUS,T20I,"Gros Islet, St Lucia",24 Jun 24,158.8,1,2
ICC MENS T20 WORLD CUP 2024,50*(27),BAN,T20I,"North Sound, Antigua",22 Jun 24,185.1,4,3
ICC MENS T20 WORLD CUP 2024,32(24),AFG,T20I,"Bridgetown, Barbados",20 Jun 24,133.3,3,2
ICC MENS T20 WORLD CUP 2024,DNB,USA,T20I,New York,12 Jun 24,DNB,DNB,DNB
ICC MENS T20 WORLD CUP 2024,7(12),PAK,T20I,New York,09 Jun 24,58.3,1,0
ICC MENS T20 WORLD CUP 2024,DNB,IRE,T20I,New York,05 Jun 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,16(13),LSG,T20,Mumbai,17 May 24,123,1,1
INDIAN PREMIER LEAGUE 2024,2(4),KKR,T20,Kolkata,11 May 24,50,0,0
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Mumbai,06 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,1(3),KKR,T20,Mumbai,03 May 24,33.3,0,0
INDIAN PREMIER LEAGUE 2024,0(1),LSG,T20,Lucknow,30 Apr 24,0,0,0
INDIAN PREMIER LEAGUE 2024,46(24),DC,T20,Delhi,27 Apr 24,191.6,4,3
INDIAN PREMIER LEAGUE 2024,10(10),RR,T20,Jaipur,22 Apr 24,100,1,0
