Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,13(5),MI,T20,Mumbai,04 May 26,260,3,0
ICC MEN'S T20 WORLD CUP 2026,12*(6),OMAN,T20I,Pallekele,20 Feb 26,200,2,0
ICC MEN'S T20 WORLD CUP 2026,27(22),SL,T20I,Pallekele,16 Feb 26,122.7,3,0
ICC MEN'S T20 WORLD CUP 2026,8(4),ZIM,T20I,Colombo,13 Feb 26,200,0,1
ICC MEN'S T20 WORLD CUP 2026,37(17),IRE,T20I,Colombo,11 Feb 26,217.6,6,1
"AUSTRALIA TOUR OF PAKISTAN, 2026",5(6),PAK,T20I,Lahore,31 Jan 26,83.3,1,0
"THE ASHES, 2025-26",32 & 10,ENG,Test,Adelaide,17 Dec 25,82 & 50,4 & 0,0 & 0
"THE ASHES, 2025-26",23 & DNB,ENG,Test,Brisbane,04 Dec 25,92 & DNB,4 & DNB,0 & DNB
"INDIA TOUR OF AUSTRALIA, 2025",12(11),IND,T20I,Queensland,06 Nov 25,109,2,0
"INDIA TOUR OF AUSTRALIA, 2025",1(7),IND,T20I,Hobart,02 Nov 25,14.2,0,0
"INDIA TOUR OF AUSTRALIA, 2025",20(20),IND,T20I,Melbourne,31 Oct 25,100,1,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,RSA,ODI,Mackay,24 Aug 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",87(74),RSA,ODI,Mackay,22 Aug 25,117.5,10,2
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",5(9),RSA,ODI,Cairns,19 Aug 25,55.5,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0(1),RSA,T20I,Cairns,16 Aug 25,0,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0(1),RSA,T20I,Darwin,10 Aug 25,0,0,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",10(5),WI,T20I,"Basseterre, St Kitts",29 Jul 25,200,2,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",51(30),WI,T20I,"Basseterre, St Kitts",27 Jul 25,170,10,1
"AUSTRALIA TOUR OF WEST INDIES, 2025",15(6),WI,T20I,"Basseterre, St Kitts",26 Jul 25,250,2,1
"AUSTRALIA TOUR OF WEST INDIES, 2025",78*(33),WI,T20I,"Kingston, Jamaica",23 Jul 25,236.3,7,5
"AUSTRALIA TOUR OF WEST INDIES, 2025",18(8),WI,T20I,"Kingston, Jamaica",21 Jul 25,225,1,2
"AUSTRALIA TOUR OF WEST INDIES, 2025",5 & 12,WI,Test,"Bridgetown, Barbados",25 Jun 25,33.3 & 36.3,0 & 0,0 & 0
INDIAN PREMIER LEAGUE 2025,39(23),RCB,T20,Ahmedabad,03 Jun 25,169.5,1,4
INDIAN PREMIER LEAGUE 2025,38(21),MI,T20,Ahmedabad,01 Jun 25,180.9,5,2
INDIAN PREMIER LEAGUE 2025,4(7),RCB,T20,New Chandigarh,29 May 25,57.1,0,0
INDIAN PREMIER LEAGUE 2025,73(42),MI,T20,Jaipur,26 May 25,173.8,9,3
INDIAN PREMIER LEAGUE 2025,32(12),DC,T20,Jaipur,24 May 25,266.6,3,2
INDIAN PREMIER LEAGUE 2025,30(14),LSG,T20,Dharamsala,04 May 25,214.2,1,4
INDIAN PREMIER LEAGUE 2025,6*(6),CSK,T20,Chennai,30 Apr 25,100,1,0
INDIAN PREMIER LEAGUE 2025,11*(6),KKR,T20,Kolkata,26 Apr 25,183.3,2,0
INDIAN PREMIER LEAGUE 2025,29(17),RCB,T20,New Chandigarh,20 Apr 25,170.5,2,1
INDIAN PREMIER LEAGUE 2025,14(17),RCB,T20,Bengaluru,18 Apr 25,82.3,2,0
INDIAN PREMIER LEAGUE 2025,2(6),KKR,T20,New Chandigarh,15 Apr 25,33.3,0,0
"ICC CHAMPIONS TROPHY, 2025",11(12),IND,ODI,Dubai,04 Mar 25,91.6,0,0
"ICC CHAMPIONS TROPHY, 2025",DNB,AFG,ODI,Lahore,28 Feb 25,DNB,DNB,DNB
"ICC CHAMPIONS TROPHY, 2025",120*(86),ENG,ODI,Lahore,22 Feb 25,139.5,8,6
"AUSTRALIA TOUR OF SRI LANKA, 2025",22(27),SL,ODI,Colombo,14 Feb 25,81.4,4,0
"AUSTRALIA TOUR OF SRI LANKA, 2025",0 & DNB,SL,Test,Galle,06 Feb 25,0 & DNB,0 & DNB,0 & DNB
"AUSTRALIA TOUR OF SRI LANKA, 2025",102 & DNB,SL,Test,Galle,29 Jan 25,108.5 & DNB,10 & DNB,1 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2024",27(24),PAK,T20I,Hobart,18 Nov 24,112.5,4,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",0(2),PAK,T20I,Sydney,16 Nov 24,0,0,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",DNB,PAK,T20I,Brisbane,14 Nov 24,DNB,DNB,DNB
"PAKISTAN TOUR OF AUSTRALIA, 2024",7(19),PAK,ODI,Perth,10 Nov 24,36.8,1,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",18(25),PAK,ODI,Adelaide,08 Nov 24,72,2,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",49(42),PAK,ODI,Melbourne,04 Nov 24,116.6,4,3
"AUSTRALIA TOUR OF ENGLAND, 2024",28*(20),ENG,ODI,Bristol,29 Sep 24,140,2,2
"AUSTRALIA TOUR OF ENGLAND, 2024",8(15),ENG,ODI,London,27 Sep 24,53.3,0,0
"AUSTRALIA TOUR OF ENGLAND, 2024",42(26),ENG,T20I,Cardiff,13 Sep 24,161.5,5,1
"AUSTRALIA TOUR OF ENGLAND, 2024",37(27),ENG,T20I,Southampton,11 Sep 24,137,2,1
"AUSTRALIA TOUR OF SCOTLAND, 2024",DNB,SCO,T20I,Edinburgh,07 Sep 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF SCOTLAND, 2024",103(49),SCO,T20I,Edinburgh,06 Sep 24,210.2,7,7
"AUSTRALIA TOUR OF SCOTLAND, 2024",27*(13),SCO,T20I,Edinburgh,04 Sep 24,207.6,3,1
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",14*(8),NZ,T20I,Auckland,25 Feb 24,175,0,1
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",5(3),NZ,T20I,Auckland,23 Feb 24,166.6,1,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",20(20),NZ,T20I,Wellington,21 Feb 24,100,1,1
"WEST INDIES TOUR OF AUSTRALIA, 2024",1(3),WI,T20I,Perth,13 Feb 24,33.3,0,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",4(6),WI,T20I,Adelaide,11 Feb 24,66.6,1,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",39(25),WI,T20I,Hobart,09 Feb 24,156,5,1
"WEST INDIES TOUR OF AUSTRALIA, 2024",35*(16),WI,ODI,Canberra,06 Feb 24,218.7,4,1
"WEST INDIES TOUR OF AUSTRALIA, 2024",9(11),WI,ODI,Sydney,04 Feb 24,81.8,1,0
"WEST INDIES TOUR OF AUSTRALIA, 2024",65(43),WI,ODI,Melbourne,02 Feb 24,151.1,10,1
"AUSTRALIA TOUR OF INDIA, 2023",10(6),IND,T20I,Guwahati,28 Nov 23,166.6,2,0
"AUSTRALIA TOUR OF INDIA, 2023",2(4),IND,T20I,Thiruvananthapuram,26 Nov 23,50,0,0
"AUSTRALIA TOUR OF INDIA, 2023",110(50),IND,T20I,Visakhapatnam,23 Nov 23,220,11,8
ICC CRICKET WORLD CUP 2023,DNB,IND,ODI,Ahmedabad,19 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,28(49),RSA,ODI,Kolkata,16 Nov 23,57.1,3,0
ICC CRICKET WORLD CUP 2023,DNB,BAN,ODI,Pune,11 Nov 23,DNB,DNB,DNB
ICC CRICKET WORLD CUP 2023,0(1),AFG,ODI,Mumbai,07 Nov 23,0,0,0
ICC CRICKET WORLD CUP 2023,3(6),ENG,ODI,Ahmedabad,04 Nov 23,50,0,0
ICC CRICKET WORLD CUP 2023,38(28),NZ,ODI,Dharamsala,28 Oct 23,135.7,4,1
ICC CRICKET WORLD CUP 2023,14(12),NED,ODI,Delhi,25 Oct 23,116.6,1,1
