Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Chennai,02 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,22(17),GT,T20,Chennai,26 Apr 26,129.4,3,1
INDIAN PREMIER LEAGUE 2026,5(8),MI,T20,Mumbai,23 Apr 26,62.5,0,0
INDIAN PREMIER LEAGUE 2026,21(16),SRH,T20,Hyderabad,18 Apr 26,131.2,1,1
INDIAN PREMIER LEAGUE 2026,13*(12),KKR,T20,Chennai,14 Apr 26,108.3,1,0
INDIAN PREMIER LEAGUE 2026,20*(10),DC,T20,Chennai,11 Apr 26,200,2,1
INDIAN PREMIER LEAGUE 2026,18(13),RCB,T20,Bengaluru,05 Apr 26,138.4,2,1
INDIAN PREMIER LEAGUE 2026,45*(27),PBKS,T20,Chennai,03 Apr 26,166.6,5,1
INDIAN PREMIER LEAGUE 2026,6(4),RR,T20,Guwahati,30 Mar 26,150,0,1
ICC MEN'S T20 WORLD CUP 2026,26*(8),NZ,T20I,Ahmedabad,08 Mar 26,325,3,2
ICC MEN'S T20 WORLD CUP 2026,43(25),ENG,T20I,Mumbai,05 Mar 26,172,1,4
ICC MEN'S T20 WORLD CUP 2026,8*(4),WI,T20I,Kolkata,01 Mar 26,200,2,0
ICC MEN'S T20 WORLD CUP 2026,DNB,ZIM,T20I,Chennai,26 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,42(37),RSA,T20I,Ahmedabad,22 Feb 26,113.5,1,3
ICC MEN'S T20 WORLD CUP 2026,66(31),NED,T20I,Ahmedabad,18 Feb 26,212.9,4,6
ICC MEN'S T20 WORLD CUP 2026,27(17),PAK,T20I,Colombo,15 Feb 26,158.8,3,1
ICC MEN'S T20 WORLD CUP 2026,23(16),NAM,T20I,Delhi,12 Feb 26,143.7,1,1
ICC MEN'S T20 WORLD CUP 2026,0(1),USA,T20I,Mumbai,07 Feb 26,0,0,0
"NEW ZEALAND TOUR OF INDIA, 2026",7*(2),NZ,T20I,Thiruvananthapuram,31 Jan 26,350,0,1
"NEW ZEALAND TOUR OF INDIA, 2026",65(23),NZ,T20I,Visakhapatnam,28 Jan 26,282.6,3,7
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Guwahati,25 Jan 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",36*(18),NZ,T20I,Raipur,23 Jan 26,200,1,3
"NEW ZEALAND TOUR OF INDIA, 2026",9(4),NZ,T20I,Nagpur,21 Jan 26,225,0,1
"SOUTH AFRICA TOUR OF INDIA, 2025",10*(3),RSA,T20I,Ahmedabad,19 Dec 25,333.3,1,1
"SOUTH AFRICA TOUR OF INDIA, 2025",10*(4),RSA,T20I,Dharamsala,14 Dec 25,250,1,1
"SOUTH AFRICA TOUR OF INDIA, 2025",1(2),RSA,T20I,New Chandigarh,11 Dec 25,50,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",11(9),RSA,T20I,Cuttack,09 Dec 25,122.2,2,0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Brisbane,08 Nov 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",22(18),AUS,T20I,Queensland,06 Nov 25,122.2,1,1
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Hobart,02 Nov 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",4(2),AUS,T20I,Melbourne,31 Oct 25,200,1,0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Canberra,29 Oct 25,DNB,DNB,DNB
ASIA CUP 2025,33(22),PAK,T20I,Dubai,28 Sep 25,150,2,2
ASIA CUP 2025,2(3),BAN,T20I,Dubai,24 Sep 25,66.6,0,0
ASIA CUP 2025,DNB,PAK,T20I,Dubai,21 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,5(8),OMAN,T20I,Abu Dhabi,19 Sep 25,62.5,0,0
ASIA CUP 2025,10*(7),PAK,T20I,Dubai,14 Sep 25,142.8,0,1
ASIA CUP 2025,DNB,UAE,T20I,Dubai,10 Sep 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,17(8),GT,T20,Ahmedabad,25 May 25,212.5,0,2
INDIAN PREMIER LEAGUE 2025,39(32),RR,T20,Delhi,20 May 25,121.8,2,2
INDIAN PREMIER LEAGUE 2025,45(40),KKR,T20,Kolkata,07 May 25,112.5,2,3
INDIAN PREMIER LEAGUE 2025,8*(3),RCB,T20,Bengaluru,03 May 25,266.6,0,1
INDIAN PREMIER LEAGUE 2025,6(6),PBKS,T20,Chennai,30 Apr 25,100,1,0
INDIAN PREMIER LEAGUE 2025,12(9),SRH,T20,Chennai,25 Apr 25,133.3,2,0
INDIAN PREMIER LEAGUE 2025,50(32),MI,T20,Mumbai,20 Apr 25,156.2,2,4
INDIAN PREMIER LEAGUE 2025,43*(37),LSG,T20,Lucknow,14 Apr 25,116.2,3,2
INDIAN PREMIER LEAGUE 2025,31*(29),KKR,T20,Chennai,11 Apr 25,106.9,3,0
INDIAN PREMIER LEAGUE 2025,42(27),PBKS,T20,New Chandigarh,08 Apr 25,155.5,3,2
