Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,11(13),LSG,T20,Mumbai,04 May 26,84.6,0,0
INDIAN PREMIER LEAGUE 2026,5(8),CSK,T20,Chennai,02 May 26,62.5,0,0
INDIAN PREMIER LEAGUE 2026,7(5),SRH,T20,Mumbai,29 Apr 26,140,0,1
INDIAN PREMIER LEAGUE 2026,37(29),CSK,T20,Mumbai,23 Apr 26,127.5,5,0
INDIAN PREMIER LEAGUE 2026,101*(45),GT,T20,Ahmedabad,20 Apr 26,224.4,8,7
INDIAN PREMIER LEAGUE 2026,8(3),PBKS,T20,Mumbai,16 Apr 26,266.6,2,0
INDIAN PREMIER LEAGUE 2026,1(3),RCB,T20,Mumbai,12 Apr 26,33.3,0,0
INDIAN PREMIER LEAGUE 2026,14(10),RR,T20,Guwahati,07 Apr 26,140,2,0
INDIAN PREMIER LEAGUE 2026,0(2),DC,T20,Delhi,04 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,20(14),KKR,T20,Mumbai,29 Mar 26,142.8,4,0
ICC MEN'S T20 WORLD CUP 2026,8*(6),NZ,T20I,Ahmedabad,08 Mar 26,133.3,0,0
ICC MEN'S T20 WORLD CUP 2026,21(7),ENG,T20I,Mumbai,05 Mar 26,300,0,3
ICC MEN'S T20 WORLD CUP 2026,27(15),WI,T20I,Kolkata,01 Mar 26,180,4,1
ICC MEN'S T20 WORLD CUP 2026,44*(16),ZIM,T20I,Chennai,26 Feb 26,275,3,4
ICC MEN'S T20 WORLD CUP 2026,1(2),RSA,T20I,Ahmedabad,22 Feb 26,50,0,0
ICC MEN'S T20 WORLD CUP 2026,31(27),NED,T20I,Ahmedabad,18 Feb 26,114.8,3,1
ICC MEN'S T20 WORLD CUP 2026,25(24),PAK,T20I,Colombo,15 Feb 26,104.1,2,1
ICC MEN'S T20 WORLD CUP 2026,25(21),NAM,T20I,Delhi,12 Feb 26,119,3,0
ICC MEN'S T20 WORLD CUP 2026,25(16),USA,T20I,Mumbai,07 Feb 26,156.2,3,1
"SOUTH AFRICA TOUR OF INDIA, 2025",73(42),RSA,T20I,Ahmedabad,19 Dec 25,173.8,10,1
"SOUTH AFRICA TOUR OF INDIA, 2025",25*(34),RSA,T20I,Dharamsala,14 Dec 25,73.5,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",62(34),RSA,T20I,New Chandigarh,11 Dec 25,182.3,2,5
"SOUTH AFRICA TOUR OF INDIA, 2025",26(32),RSA,T20I,Cuttack,09 Dec 25,81.2,2,1
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,ODI,Visakhapatnam,06 Dec 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",5(6),AUS,T20I,Queensland,06 Nov 25,83.3,0,0
"INDIA TOUR OF AUSTRALIA, 2025",29(26),AUS,T20I,Hobart,02 Nov 25,111.5,1,1
"INDIA TOUR OF AUSTRALIA, 2025",0(2),AUS,T20I,Melbourne,31 Oct 25,0,0,0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Canberra,29 Oct 25,DNB,DNB,DNB
ASIA CUP 2025,69*(53),PAK,T20I,Dubai,28 Sep 25,130.1,3,4
ASIA CUP 2025,49*(34),SL,T20I,Dubai,26 Sep 25,144.1,4,1
ASIA CUP 2025,5(7),BAN,T20I,Dubai,24 Sep 25,71.4,0,0
ASIA CUP 2025,30*(19),PAK,T20I,Dubai,21 Sep 25,157.8,2,2
ASIA CUP 2025,29(18),OMAN,T20I,Abu Dhabi,19 Sep 25,161.1,1,2
ASIA CUP 2025,31(31),PAK,T20I,Dubai,14 Sep 25,100,2,1
ASIA CUP 2025,DNB,UAE,T20I,Dubai,10 Sep 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,44(29),PBKS,T20,Ahmedabad,01 Jun 25,151.7,2,2
INDIAN PREMIER LEAGUE 2025,25(11),GT,T20,New Chandigarh,30 May 25,227.2,0,3
INDIAN PREMIER LEAGUE 2025,1(4),PBKS,T20,Jaipur,26 May 25,25,0,0
INDIAN PREMIER LEAGUE 2025,27(27),DC,T20,Mumbai,21 May 25,100,1,1
INDIAN PREMIER LEAGUE 2025,7(7),GT,T20,Mumbai,06 May 25,100,0,0
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,01 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,6(5),LSG,T20,Mumbai,27 Apr 25,120,1,0
INDIAN PREMIER LEAGUE 2025,2*(2),SRH,T20,Hyderabad,23 Apr 25,100,0,0
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Mumbai,20 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,21*(17),SRH,T20,Mumbai,17 Apr 25,123.5,2,0
INDIAN PREMIER LEAGUE 2025,59(33),DC,T20,Delhi,13 Apr 25,178.7,6,3
INDIAN PREMIER LEAGUE 2025,56(29),RCB,T20,Mumbai,07 Apr 25,193.1,4,4
INDIAN PREMIER LEAGUE 2025,25(23),LSG,T20,Lucknow,04 Apr 25,108.7,2,0
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Mumbai,31 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,39(36),GT,T20,Ahmedabad,29 Mar 25,108.3,3,1
INDIAN PREMIER LEAGUE 2025,31(25),CSK,T20,Chennai,23 Mar 25,124,2,2
"ENGLAND TOUR OF INDIA, 2025",24(15),ENG,T20I,Mumbai,02 Feb 25,160,3,1
"ENGLAND TOUR OF INDIA, 2025",0(1),ENG,T20I,Pune,31 Jan 25,0,0,0
"ENGLAND TOUR OF INDIA, 2025",18(14),ENG,T20I,Rajkot,28 Jan 25,128.5,1,1
"ENGLAND TOUR OF INDIA, 2025",72*(55),ENG,T20I,Chennai,25 Jan 25,130.9,4,5
"ENGLAND TOUR OF INDIA, 2025",19*(16),ENG,T20I,Kolkata,22 Jan 25,118.7,3,0
"INDIA TOUR OF SOUTH AFRICA, 2024",120*(47),RSA,T20I,Johannesburg,15 Nov 24,255.3,9,10
"INDIA TOUR OF SOUTH AFRICA, 2024",107*(56),RSA,T20I,Centurion,13 Nov 24,191,8,7
"INDIA TOUR OF SOUTH AFRICA, 2024",20(20),RSA,T20I,Gqeberha,10 Nov 24,100,1,1
"INDIA TOUR OF SOUTH AFRICA, 2024",33(18),RSA,T20I,Durban,08 Nov 24,183.3,3,2
INDIAN PREMIER LEAGUE 2024,32(17),KKR,T20,Kolkata,11 May 24,188.2,5,1
INDIAN PREMIER LEAGUE 2024,37*(32),SRH,T20,Mumbai,06 May 24,115.6,6,0
INDIAN PREMIER LEAGUE 2024,4(6),KKR,T20,Mumbai,03 May 24,66.6,0,0
INDIAN PREMIER LEAGUE 2024,7(11),LSG,T20,Lucknow,30 Apr 24,63.6,1,0
INDIAN PREMIER LEAGUE 2024,63(32),DC,T20,Delhi,27 Apr 24,196.8,4,4
INDIAN PREMIER LEAGUE 2024,65(45),RR,T20,Jaipur,22 Apr 24,144.4,5,3
INDIAN PREMIER LEAGUE 2024,34*(18),PBKS,T20,New Chandigarh,18 Apr 24,188.8,2,2
INDIAN PREMIER LEAGUE 2024,31(20),CSK,T20,Mumbai,14 Apr 24,155,5,0
INDIAN PREMIER LEAGUE 2024,16*(10),RCB,T20,Mumbai,11 Apr 24,160,3,0
INDIAN PREMIER LEAGUE 2024,6(5),DC,T20,Mumbai,07 Apr 24,120,1,0
INDIAN PREMIER LEAGUE 2024,32(29),RR,T20,Mumbai,01 Apr 24,110.3,0,2
INDIAN PREMIER LEAGUE 2024,64(34),SRH,T20,Hyderabad,27 Mar 24,188.2,2,6
INDIAN PREMIER LEAGUE 2024,25(19),GT,T20,Ahmedabad,24 Mar 24,131.5,1,1
"AFGHANISTAN TOUR OF INDIA, 2024",26(22),AFG,T20I,Mohali,11 Jan 24,118.1,2,1
"INDIA TOUR OF SOUTH AFRICA, 2023-24",52(77),RSA,ODI,Paarl,21 Dec 23,67.5,5,1
"INDIA TOUR OF SOUTH AFRICA, 2023-24",10(30),RSA,ODI,Gqeberha,19 Dec 23,33.3,0,0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",1*(3),RSA,ODI,Johannesburg,17 Dec 23,33.3,0,0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",0(1),RSA,T20I,Johannesburg,14 Dec 23,0,0,0
