Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,2-28,PBKS,T20,Ahmedabad,03 May 26,7,4,0
INDIAN PREMIER LEAGUE 2026,1-38,RCB,T20,Ahmedabad,30 Apr 26,9.5,4,0
INDIAN PREMIER LEAGUE 2026,1-23,CSK,T20,Chennai,26 Apr 26,5.7,4,0
INDIAN PREMIER LEAGUE 2026,1-25,RCB,T20,Bengaluru,24 Apr 26,8.3,3,0
INDIAN PREMIER LEAGUE 2026,1-25,MI,T20,Ahmedabad,20 Apr 26,6.2,4,0
INDIAN PREMIER LEAGUE 2026,2-23,KKR,T20,Ahmedabad,17 Apr 26,5.7,4,0
INDIAN PREMIER LEAGUE 2026,1-19,LSG,T20,Lucknow,12 Apr 26,4.7,4,0
INDIAN PREMIER LEAGUE 2026,1-52,DC,T20,Delhi,08 Apr 26,13,4,0
INDIAN PREMIER LEAGUE 2026,1-48,RR,T20,Ahmedabad,04 Apr 26,12,4,0
INDIAN PREMIER LEAGUE 2026,0-15,PBKS,T20,New Chandigarh,31 Mar 26,7.5,2,0
ICC MEN'S T20 WORLD CUP 2026,3-29,USA,T20I,Mumbai,07 Feb 26,7.2,4,0
"NEW ZEALAND TOUR OF INDIA, 2026",1-43,NZ,ODI,Indore,18 Jan 26,4.3,10,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-41,NZ,ODI,Rajkot,14 Jan 26,4.5,9,0
"NEW ZEALAND TOUR OF INDIA, 2026",2-40,NZ,ODI,Vadodara,11 Jan 26,5,8,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2-106 & 0-19,RSA,Test,Guwahati,22 Nov 25,3.5 & 3.8,30 & 5,5 & 1
"SOUTH AFRICA TOUR OF INDIA, 2025",2-47 & 2-2,RSA,Test,Kolkata,14 Nov 25,3.9 & 1,12 & 2,0 & 0
"INDIA TOUR OF AUSTRALIA, 2025",1-24,AUS,ODI,Sydney,25 Oct 25,4.8,5,1
"INDIA TOUR OF AUSTRALIA, 2025",1-49,AUS,ODI,Adelaide,23 Oct 25,4.9,10,0
"INDIA TOUR OF AUSTRALIA, 2025",0-21,AUS,ODI,Perth,19 Oct 25,5.2,4,1
"WEST INDIES TOUR OF INDIA, 2025",1-16 & 2-43,WI,Test,Delhi,10 Oct 25,1.7 & 2.8,9 & 15,2 & 3
"WEST INDIES TOUR OF INDIA, 2025",4-40 & 3-31,WI,Test,Ahmedabad,02 Oct 25,2.8 & 2.8,14 & 11,3 & 2
