Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,0(1),GT,T20,Ahmedabad,03 May 26,0,0,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,25 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,New Chandigarh,19 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Mumbai,16 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,New Chandigarh,11 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,03 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,11*(5),GT,T20,New Chandigarh,31 Mar 26,220,0,1
ICC MEN'S T20 WORLD CUP 2026,DNB,OMAN,T20I,Pallekele,20 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,0(3),SL,T20I,Pallekele,16 Feb 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,11*(6),IRE,T20I,Colombo,11 Feb 26,183.3,2,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",10(9),PAK,T20I,Lahore,31 Jan 26,111.1,0,1
"AUSTRALIA TOUR OF PAKISTAN, 2026",34*(25),PAK,T20I,Lahore,29 Jan 26,136,3,2
"INDIA TOUR OF AUSTRALIA, 2025",0(1),IND,T20I,Queensland,06 Nov 25,0,0,0
"INDIA TOUR OF AUSTRALIA, 2025",3*(2),IND,T20I,Hobart,02 Nov 25,150,0,0
"INDIA TOUR OF AUSTRALIA, 2025",0*(1),IND,T20I,Melbourne,31 Oct 25,0,0,0
"INDIA TOUR OF AUSTRALIA, 2025",3(5),IND,ODI,Adelaide,23 Oct 25,60,0,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",1(5),NZ,T20I,Mount Maunganui,04 Oct 25,20,0,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Mount Maunganui,03 Oct 25,DNB,DNB,DNB
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Mount Maunganui,01 Oct 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,RSA,ODI,Mackay,24 Aug 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",8(10),RSA,ODI,Mackay,22 Aug 25,80,0,1
"AUSTRALIA TOUR OF WEST INDIES, 2025",9(8),WI,T20I,"Basseterre, St Kitts",27 Jul 25,112.5,1,0
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,18 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,New Chandigarh,20 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,Bengaluru,18 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,11(15),KKR,T20,New Chandigarh,15 Apr 25,73.3,1,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",DNB,PAK,T20I,Hobart,18 Nov 24,DNB,DNB,DNB
"PAKISTAN TOUR OF AUSTRALIA, 2024",5(9),PAK,T20I,Sydney,16 Nov 24,55.5,1,0
"PAKISTAN TOUR OF AUSTRALIA, 2024",DNB,PAK,T20I,Brisbane,14 Nov 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF ENGLAND, 2024",0(1),ENG,T20I,Southampton,11 Sep 24,0,0,0
"AUSTRALIA TOUR OF SCOTLAND, 2024",DNB,SCO,T20I,Edinburgh,06 Sep 24,DNB,DNB,DNB
"AUSTRALIA TOUR OF SCOTLAND, 2024",DNB,SCO,T20I,Edinburgh,04 Sep 24,DNB,DNB,DNB
"WEST INDIES TOUR OF AUSTRALIA, 2024",DNB,WI,T20I,Perth,13 Feb 24,DNB,DNB,DNB
"WEST INDIES TOUR OF AUSTRALIA, 2024",DNB,WI,ODI,Canberra,06 Feb 24,DNB,DNB,DNB
"WEST INDIES TOUR OF AUSTRALIA, 2024",DNB,WI,ODI,Melbourne,02 Feb 24,DNB,DNB,DNB
