Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"PAKISTAN TOUR OF BANGLADESH, 2026",37(38),BAN,ODI,Dhaka,15 Mar 26,97.3,2,2
"PAKISTAN TOUR OF BANGLADESH, 2026",3(9),BAN,ODI,Dhaka,13 Mar 26,33.3,0,0
"PAKISTAN TOUR OF BANGLADESH, 2026",4(4),BAN,ODI,Dhaka,11 Mar 26,100,1,0
ICC MEN'S T20 WORLD CUP 2026,4(2),SL,T20I,Pallekele,28 Feb 26,200,1,0
ICC MEN'S T20 WORLD CUP 2026,2(3),ENG,T20I,Pallekele,24 Feb 26,66.6,0,0
ICC MEN'S T20 WORLD CUP 2026,23*(19),IND,T20I,Colombo,15 Feb 26,121,2,1
ICC MEN'S T20 WORLD CUP 2026,9*(4),USA,T20I,Colombo,10 Feb 26,225,0,1
ICC MEN'S T20 WORLD CUP 2026,5*(9),NED,T20I,Colombo,07 Feb 26,55.5,0,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",DNB,AUS,T20I,Lahore,01 Feb 26,DNB,DNB,DNB
"AUSTRALIA TOUR OF PAKISTAN, 2026",0(1),AUS,T20I,Lahore,29 Jan 26,0,0,0
PAKISTAN T20I TRI-SERIES 2025,DNB,SL,T20I,Rawalpindi,29 Nov 25,DNB,DNB,DNB
PAKISTAN T20I TRI-SERIES 2025,DNB,ZIM,T20I,Rawalpindi,18 Nov 25,DNB,DNB,DNB
SRI LANKA TOUR OF PAKISTAN 2025,DNB,SL,ODI,Rawalpindi,16 Nov 25,DNB,DNB,DNB
SRI LANKA TOUR OF PAKISTAN 2025,DNB,SL,ODI,Rawalpindi,11 Nov 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",DNB,RSA,ODI,Faisalabad,08 Nov 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",1(2),RSA,ODI,Faisalabad,06 Nov 25,50,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",4*(4),RSA,ODI,Faisalabad,04 Nov 25,100,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",DNB,RSA,T20I,Lahore,01 Nov 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",4(5),RSA,T20I,Rawalpindi,28 Oct 25,80,1,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0 & 0,RSA,Test,Rawalpindi,20 Oct 25,0 & 0,0 & 0,0 & 0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",7 & 0,RSA,Test,Lahore,12 Oct 25,30.4 & 0,1 & 0,0 & 0
ASIA CUP 2025,0(3),IND,T20I,Dubai,28 Sep 25,0,0,0
ASIA CUP 2025,19(13),BAN,T20I,Dubai,25 Sep 25,146.1,0,2
ASIA CUP 2025,DNB,SL,T20I,Abu Dhabi,23 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,DNB,IND,T20I,Dubai,21 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,29*(14),UAE,T20I,Dubai,17 Sep 25,207.1,3,2
ASIA CUP 2025,33*(16),IND,T20I,Dubai,14 Sep 25,206.2,0,4
ASIA CUP 2025,2*(1),OMAN,T20I,Dubai,12 Sep 25,200,0,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,2*(4),AFG,T20I,Sharjah,07 Sep 25,50,0,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,DNB,UAE,T20I,Sharjah,04 Sep 25,DNB,DNB,DNB
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,0(1),AFG,T20I,Sharjah,02 Sep 25,0,0,0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,DNB,AFG,T20I,Sharjah,29 Aug 25,DNB,DNB,DNB
"PAKISTAN TOUR OF WEST INDIES, 2025",11*(7),WI,ODI,"Tarouba, Trinidad",10 Aug 25,157.1,0,1
"PAKISTAN TOUR OF WEST INDIES, 2025",DNB,WI,ODI,"Tarouba, Trinidad",08 Aug 25,DNB,DNB,DNB
"PAKISTAN TOUR OF WEST INDIES, 2025",2*(5),WI,T20I,"Lauderhill, Florida",03 Aug 25,40,0,0
"PAKISTAN TOUR OF WEST INDIES, 2025",DNB,WI,T20I,"Lauderhill, Florida",01 Aug 25,DNB,DNB,DNB
"PAKISTAN TOUR OF NEW ZEALAND, 2025",6(9),NZ,T20I,Mount Maunganui,23 Mar 25,66.6,0,1
"PAKISTAN TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Auckland,21 Mar 25,DNB,DNB,DNB
"PAKISTAN TOUR OF NEW ZEALAND, 2025",22*(14),NZ,T20I,Dunedin,18 Mar 25,157.1,2,1
"PAKISTAN TOUR OF NEW ZEALAND, 2025",1(8),NZ,T20I,Christchurch,16 Mar 25,12.5,0,0
"ICC CHAMPIONS TROPHY, 2025",0(1),IND,ODI,Dubai,23 Feb 25,0,0,0
"ICC CHAMPIONS TROPHY, 2025",14(13),NZ,ODI,Karachi,19 Feb 25,107.6,0,1
"PAKISTAN ODI TRI-SERIES, 2025",1(4),NZ,ODI,Karachi,14 Feb 25,25,0,0
"PAKISTAN ODI TRI-SERIES, 2025",DNB,RSA,ODI,Karachi,12 Feb 25,DNB,DNB,DNB
"PAKISTAN ODI TRI-SERIES, 2025",10(16),NZ,ODI,Lahore,08 Feb 25,62.5,1,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",0(1),RSA,ODI,Johannesburg,22 Dec 24,0,0,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",16(9),RSA,ODI,Cape Town,19 Dec 24,177.7,2,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",0(8),RSA,ODI,Paarl,17 Dec 24,0,0,0
