Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Mumbai,04 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,11*(4),DC,T20,Delhi,04 Apr 26,275,2,0
ICC MEN'S T20 WORLD CUP 2026,2(3),NZ,T20I,Kolkata,04 Mar 26,66.6,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,ZIM,T20I,Delhi,01 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,WI,T20I,Ahmedabad,26 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,5(6),IND,T20I,Ahmedabad,22 Feb 26,83.3,1,0
ICC MEN'S T20 WORLD CUP 2026,DNB,UAE,T20I,Delhi,18 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,NZ,T20I,Ahmedabad,14 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,CAN,T20I,Ahmedabad,09 Feb 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",2*(2),WI,T20I,Johannesburg,31 Jan 26,100,0,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,WI,T20I,Paarl,27 Jan 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",17*(15),IND,T20I,Ahmedabad,19 Dec 25,113.3,1,1
"SOUTH AFRICA TOUR OF INDIA, 2025",4(9),IND,T20I,Dharamsala,14 Dec 25,44.4,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",9(12),IND,ODI,Visakhapatnam,06 Dec 25,75,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",29*(15),IND,ODI,Raipur,03 Dec 25,193.3,4,0
"SOUTH AFRICA TOUR OF INDIA, 2025",67(51),IND,ODI,Ranchi,30 Nov 25,131.3,5,4
"SOUTH AFRICA TOUR OF INDIA, 2025",3 & 25,IND,Test,Kolkata,14 Nov 25,13 & 67.5,0 & 2,0 & 1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0(1),PAK,ODI,Faisalabad,08 Nov 25,0,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",DNB,PAK,ODI,Faisalabad,06 Nov 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",41(40),PAK,ODI,Faisalabad,04 Nov 25,102.5,6,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",30*(23),PAK,T20I,Lahore,01 Nov 25,130.4,2,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",11(12),PAK,T20I,Lahore,31 Oct 25,91.6,1,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",7(5),PAK,T20I,Rawalpindi,28 Oct 25,140,1,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,ENG,T20I,Cardiff,10 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF ENGLAND, 2025",20(32),ENG,ODI,Southampton,07 Sep 25,62.5,3,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",32*(29),ENG,ODI,London,04 Sep 25,110.3,3,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,ENG,ODI,Leeds,02 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",17(15),AUS,ODI,Mackay,24 Aug 25,113.3,2,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1(4),AUS,T20I,Cairns,16 Aug 25,25,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0(3),AUS,T20I,Darwin,12 Aug 25,0,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",2(4),AUS,T20I,Darwin,10 Aug 25,50,0,0
"ZIMBABWE T20I TRI-SERIES, 2025",3*(2),NZ,T20I,Harare,26 Jul 25,150,0,0
"ZIMBABWE T20I TRI-SERIES, 2025",DNB,ZIM,T20I,Harare,20 Jul 25,DNB,DNB,DNB
"ZIMBABWE T20I TRI-SERIES, 2025",8(4),NZ,T20I,Harare,16 Jul 25,200,0,1
"ZIMBABWE T20I TRI-SERIES, 2025",23*(15),ZIM,T20I,Harare,14 Jul 25,153.3,3,0
"SOUTH AFRICA TOUR OF ZIMBABWE, 2025",DNB & DNB,ZIM,Test,Bulawayo,06 Jul 25,DNB & DNB,DNB & DNB,DNB & DNB
"SOUTH AFRICA TOUR OF ZIMBABWE, 2025",100* & 36,ZIM,Test,Bulawayo,28 Jun 25,80.6 & 87.8,10 & 4,0 & 0
INDIAN PREMIER LEAGUE 2025,27(22),GT,T20,Mumbai,06 May 25,122.7,1,2
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,01 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,20(10),LSG,T20,Mumbai,27 Apr 25,200,2,1
"PAKISTAN ODI TRI-SERIES, 2025",15*(9),PAK,ODI,Karachi,12 Feb 25,166.6,1,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",81* & 0,PAK,Test,Centurion,26 Dec 24,87.1 & 0,15 & 0,0 & 0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",40*(44),PAK,ODI,Johannesburg,22 Dec 24,90.9,5,0
