Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,1*(1),KKR,T20,Delhi,08 May 26,100,0,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Delhi,05 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Delhi,25 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,0(1),SRH,T20,Hyderabad,21 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Bengaluru,18 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,3(5),CSK,T20,Chennai,11 Apr 26,60,0,0
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Delhi,08 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Delhi,04 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,01 Apr 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,NZ,T20I,Kolkata,04 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,ZIM,T20I,Delhi,01 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,WI,T20I,Ahmedabad,26 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,IND,T20I,Ahmedabad,22 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,NZ,T20I,Ahmedabad,14 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,AFG,T20I,Ahmedabad,11 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,CAN,T20I,Ahmedabad,09 Feb 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,WI,T20I,Johannesburg,31 Jan 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",7*(9),IND,T20I,Ahmedabad,19 Dec 25,77.7,1,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2*(3),IND,T20I,Dharamsala,14 Dec 25,66.6,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,IND,T20I,New Chandigarh,11 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",2*(4),IND,T20I,Cuttack,09 Dec 25,50,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",1(10),IND,ODI,Visakhapatnam,06 Dec 25,10,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,IND,ODI,Raipur,03 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0(1),PAK,ODI,Faisalabad,08 Nov 25,0,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0*(5),PAK,ODI,Faisalabad,04 Nov 25,0,0,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",7*(3),PAK,T20I,Lahore,31 Oct 25,233.3,0,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",DNB,PAK,T20I,Rawalpindi,28 Oct 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,ENG,ODI,London,04 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,ENG,ODI,Leeds,02 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1(6),AUS,ODI,Mackay,22 Aug 25,16.6,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,AUS,ODI,Cairns,19 Aug 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Cairns,16 Aug 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Darwin,12 Aug 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Darwin,10 Aug 25,DNB,DNB,DNB
"ZIMBABWE T20I TRI-SERIES, 2025",DNB,NZ,T20I,Harare,26 Jul 25,DNB,DNB,DNB
"ZIMBABWE T20I TRI-SERIES, 2025",DNB,ZIM,T20I,Harare,20 Jul 25,DNB,DNB,DNB
"ZIMBABWE T20I TRI-SERIES, 2025",0*(1),NZ,T20I,Harare,16 Jul 25,0,0,0
"ZIMBABWE T20I TRI-SERIES, 2025",DNB,ZIM,T20I,Harare,14 Jul 25,DNB,DNB,DNB
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,0* & DNB,AUS,Test,London,11 Jun 25,0 & DNB,0 & DNB,0 & DNB
