Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,DNB,WSM,T20I,"Sano, Kanto",09 May 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0*(1),PHI,T20I,"Sano, Kanto",08 May 26,0,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",1*(2),MLY,T20I,Kuala Lumpur,05 May 26,50,0,0
"INDONESIA TOUR OF MALAYSIA, 2026",DNB,MLY,T20I,Kuala Lumpur,04 May 26,DNB,DNB,DNB
"INDONESIA TOUR OF MALAYSIA, 2026",DNB,MLY,T20I,Kuala Lumpur,02 May 26,DNB,DNB,DNB
"INDONESIA TOUR OF MALAYSIA, 2026",DNB,MLY,T20I,Kuala Lumpur,01 May 26,DNB,DNB,DNB
"SWEDEN TOUR OF INDONESIA, 2026",DNB,SWE,T20I,Bali,13 Apr 26,DNB,DNB,DNB
"SWEDEN TOUR OF INDONESIA, 2026",0*(1),SWE,T20I,Bali,13 Apr 26,0,0,0
"SWEDEN TOUR OF INDONESIA, 2026",DNB,SWE,T20I,Bali,11 Apr 26,DNB,DNB,DNB
"SWEDEN TOUR OF INDONESIA, 2026",DNB,SWE,T20I,Bali,09 Apr 26,DNB,DNB,DNB
"SWEDEN TOUR OF INDONESIA, 2026",21*(9),SWE,T20I,Bali,09 Apr 26,233.3,0,2
"SWEDEN TOUR OF INDONESIA, 2026",2(4),SWE,T20I,Bali,07 Apr 26,50,0,0
"SWEDEN TOUR OF INDONESIA, 2026",0*(1),SWE,T20I,Bali,07 Apr 26,0,0,0
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,29 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,28 Dec 25,DNB,DNB,DNB
"CAMBODIA TOUR OF INDONESIA, 2025",DNB,CBD,T20I,Bali,26 Dec 25,DNB,DNB,DNB
