Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,19(16),SRH,T20,Hyderabad,06 May 26,118.7,0,1
INDIAN PREMIER LEAGUE 2026,20(11),GT,T20,Ahmedabad,03 May 26,181.8,1,1
INDIAN PREMIER LEAGUE 2026,DNB,RR,T20,New Chandigarh,28 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,25 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,1*(1),LSG,T20,New Chandigarh,19 Apr 26,100,0,0
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Mumbai,16 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,New Chandigarh,11 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,03 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,9(10),GT,T20,New Chandigarh,31 Mar 26,90,0,1
ICC MEN'S T20 WORLD CUP 2026,55*(30),NZ,T20I,Kolkata,04 Mar 26,183.3,2,5
ICC MEN'S T20 WORLD CUP 2026,DNB,WI,T20I,Ahmedabad,26 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,2(6),IND,T20I,Ahmedabad,22 Feb 26,33.3,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,NZ,T20I,Ahmedabad,14 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,16(7),AFG,T20I,Ahmedabad,11 Feb 26,228.5,2,1
ICC MEN'S T20 WORLD CUP 2026,DNB,CAN,T20I,Ahmedabad,09 Feb 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,WI,T20I,Centurion,29 Jan 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",14(5),IND,T20I,Ahmedabad,19 Dec 25,280,0,2
"SOUTH AFRICA TOUR OF INDIA, 2025",2(7),IND,T20I,Dharamsala,14 Dec 25,28.5,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,IND,T20I,New Chandigarh,11 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",12(12),IND,T20I,Cuttack,09 Dec 25,100,0,2
"SOUTH AFRICA TOUR OF INDIA, 2025",17(15),IND,ODI,Visakhapatnam,06 Dec 25,113.3,2,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2(2),IND,ODI,Raipur,03 Dec 25,100,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",70(39),IND,ODI,Ranchi,30 Nov 25,179.4,8,3
"SOUTH AFRICA TOUR OF INDIA, 2025",93 & DNB,IND,Test,Guwahati,22 Nov 25,102.2 & DNB,6 & DNB,7 & DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",0 & 13,IND,Test,Kolkata,14 Nov 25,0 & 81.2,0 & 0,0 & 1
