Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,DNB,SKR,T20I,Nisshin,08 May 26,DNB,DNB,DNB
"COOK ISLANDS TOUR OF JAPAN, 2025",10*(15),JPN,T20I,"Sano, Kanto",14 May 25,66.6,0,0
"COOK ISLANDS TOUR OF JAPAN, 2025",4(7),JPN,T20I,"Sano, Kanto",13 May 25,57.1,0,0
"JAPAN T20I TRI-SERIES, 2025",1(7),JPN,T20I,"Sano, Kanto",09 May 25,14.2,0,0
"JAPAN T20I TRI-SERIES, 2025",8(19),THAI,T20I,"Sano, Kanto",09 May 25,42.1,0,0
"JAPAN T20I TRI-SERIES, 2025",0(1),THAI,T20I,"Sano, Kanto",07 May 25,0,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",6(7),FIJI,T20I,Apia,24 Aug 24,85.7,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",DNB,WSM,T20I,Apia,23 Aug 24,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",DNB,VAN,T20I,Apia,21 Aug 24,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",6(13),FIJI,T20I,Apia,20 Aug 24,46.1,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",DNB,WSM,T20I,Apia,19 Aug 24,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",DNB,VAN,T20I,Apia,17 Aug 24,DNB,DNB,DNB
