Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,05 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Chennai,02 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,2(9),GT,T20,Chennai,26 Apr 26,22.2,0,0
INDIAN PREMIER LEAGUE 2026,21(11),MI,T20,Mumbai,23 Apr 26,190.9,1,2
INDIAN PREMIER LEAGUE 2026,0(4),SRH,T20,Hyderabad,18 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,41(29),KKR,T20,Chennai,14 Apr 26,141.3,4,2
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Chennai,11 Apr 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,34(27),NZ,T20I,Kolkata,04 Mar 26,125.9,3,2
ICC MEN'S T20 WORLD CUP 2026,42(18),ZIM,T20I,Delhi,01 Mar 26,233.3,2,4
ICC MEN'S T20 WORLD CUP 2026,DNB,WI,T20I,Ahmedabad,26 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,45(29),IND,T20I,Ahmedabad,22 Feb 26,155.1,3,3
ICC MEN'S T20 WORLD CUP 2026,36(25),UAE,T20I,Delhi,18 Feb 26,144,1,3
ICC MEN'S T20 WORLD CUP 2026,21(17),NZ,T20I,Ahmedabad,14 Feb 26,123.5,1,1
ICC MEN'S T20 WORLD CUP 2026,23(19),AFG,T20I,Ahmedabad,11 Feb 26,121,1,1
ICC MEN'S T20 WORLD CUP 2026,6(6),CAN,T20I,Ahmedabad,09 Feb 26,100,1,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",17(10),WI,T20I,Johannesburg,31 Jan 26,170,0,2
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",4(6),WI,T20I,Centurion,29 Jan 26,66.6,0,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,WI,T20I,Paarl,27 Jan 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",31(17),IND,T20I,Ahmedabad,19 Dec 25,182.3,3,2
"SOUTH AFRICA TOUR OF INDIA, 2025",2(7),IND,T20I,Dharamsala,14 Dec 25,28.5,0,0
"SOUTH AFRICA TOUR OF INDIA, 2025",14(10),IND,T20I,New Chandigarh,11 Dec 25,140,1,1
"SOUTH AFRICA TOUR OF INDIA, 2025",22(14),IND,T20I,Cuttack,09 Dec 25,157.1,3,1
"SOUTH AFRICA TOUR OF INDIA, 2025",29(29),IND,ODI,Visakhapatnam,06 Dec 25,100,2,1
"SOUTH AFRICA TOUR OF INDIA, 2025",54(34),IND,ODI,Raipur,03 Dec 25,158.8,1,5
"SOUTH AFRICA TOUR OF INDIA, 2025",37(28),IND,ODI,Ranchi,30 Nov 25,132.1,2,3
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",21(22),PAK,T20I,Lahore,01 Nov 25,95.4,0,2
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",25(16),PAK,T20I,Lahore,31 Oct 25,156.2,0,3
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",9(5),PAK,T20I,Rawalpindi,28 Oct 25,180,0,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0 & DNB,PAK,Test,Rawalpindi,20 Oct 25,0 & DNB,0 & DNB,0 & DNB
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0 & 54,PAK,Test,Lahore,12 Oct 25,0 & 100,0 & 6,0 & 2
"SOUTH AFRICA TOUR OF ENGLAND, 2025",4(3),ENG,T20I,Manchester,12 Sep 25,133.3,1,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",23(10),ENG,T20I,Cardiff,10 Sep 25,230,0,3
"SOUTH AFRICA TOUR OF ENGLAND, 2025",6(12),ENG,ODI,Southampton,07 Sep 25,50,0,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",42(20),ENG,ODI,London,04 Sep 25,210,3,3
"SOUTH AFRICA TOUR OF ENGLAND, 2025",6*(2),ENG,ODI,Leeds,02 Sep 25,300,0,1
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",49(28),AUS,ODI,Mackay,24 Aug 25,175,2,5
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1(5),AUS,ODI,Mackay,22 Aug 25,20,0,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",6(2),AUS,ODI,Cairns,19 Aug 25,300,0,1
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",53(26),AUS,T20I,Cairns,16 Aug 25,203.8,1,6
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",125*(56),AUS,T20I,Darwin,12 Aug 25,223.2,12,8
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",2(6),AUS,T20I,Darwin,10 Aug 25,33.3,0,0
"ZIMBABWE T20I TRI-SERIES, 2025",31(16),NZ,T20I,Harare,26 Jul 25,193.7,1,3
"ZIMBABWE T20I TRI-SERIES, 2025",13(13),NZ,T20I,Harare,22 Jul 25,100,2,0
"ZIMBABWE T20I TRI-SERIES, 2025",13*(7),ZIM,T20I,Harare,20 Jul 25,185.7,1,1
"ZIMBABWE T20I TRI-SERIES, 2025",35(18),NZ,T20I,Harare,16 Jul 25,194.4,1,3
"ZIMBABWE T20I TRI-SERIES, 2025",41(17),ZIM,T20I,Harare,14 Jul 25,241.1,1,5
"SOUTH AFRICA TOUR OF ZIMBABWE, 2025",30 & DNB,ZIM,Test,Bulawayo,06 Jul 25,85.7 & DNB,4 & DNB,0 & DNB
"SOUTH AFRICA TOUR OF ZIMBABWE, 2025",51 & 3,ZIM,Test,Bulawayo,28 Jun 25,124.3 & 33.3,3 & 0,4 & 0
INDIAN PREMIER LEAGUE 2025,57(23),GT,T20,Ahmedabad,25 May 25,247.8,4,5
INDIAN PREMIER LEAGUE 2025,42(25),RR,T20,Delhi,20 May 25,168,2,3
INDIAN PREMIER LEAGUE 2025,52(25),KKR,T20,Kolkata,07 May 25,208,4,4
INDIAN PREMIER LEAGUE 2025,0(1),RCB,T20,Bengaluru,03 May 25,0,0,0
INDIAN PREMIER LEAGUE 2025,32(26),PBKS,T20,Chennai,30 Apr 25,123,2,1
INDIAN PREMIER LEAGUE 2025,42(25),SRH,T20,Chennai,25 Apr 25,168,1,4
INDIAN PREMIER LEAGUE 2024,23(20),LSG,T20,Mumbai,17 May 24,115,1,2
INDIAN PREMIER LEAGUE 2024,0(1),RR,T20,Mumbai,01 Apr 24,0,0,0
INDIAN PREMIER LEAGUE 2024,46(38),GT,T20,Ahmedabad,24 Mar 24,121,2,3
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",0(1),AUS,T20I,Durban,01 Sep 23,0,0,0
