Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,5(7),PBKS,T20,Ahmedabad,03 May 26,71.4,0,0
INDIAN PREMIER LEAGUE 2026,12(10),RCB,T20,Ahmedabad,30 Apr 26,120,0,1
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,26 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,23*(10),RCB,T20,Bengaluru,24 Apr 26,230,1,2
ICC MEN'S T20 WORLD CUP 2026,37*(22),IND,T20I,Kolkata,01 Mar 26,168.1,2,3
ICC MEN'S T20 WORLD CUP 2026,49(31),RSA,T20I,Ahmedabad,26 Feb 26,158,4,3
ICC MEN'S T20 WORLD CUP 2026,13(4),ZIM,T20I,Mumbai,23 Feb 26,325,0,2
ICC MEN'S T20 WORLD CUP 2026,9(7),ITA,T20I,Kolkata,19 Feb 26,128.5,0,1
ICC MEN'S T20 WORLD CUP 2026,DNB,NEP,T20I,Mumbai,15 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,33(17),ENG,T20I,Mumbai,11 Feb 26,194.1,1,4
ICC MEN'S T20 WORLD CUP 2026,DNB,SCO,T20I,Kolkata,07 Feb 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,RSA,T20I,Johannesburg,31 Jan 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",DNB,RSA,T20I,Centurion,29 Jan 26,DNB,DNB,DNB
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",1(2),RSA,T20I,Paarl,27 Jan 26,50,0,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",20(19),NZ,T20I,Dunedin,13 Nov 25,105.2,1,1
"WEST INDIES TOUR OF NEW ZEALAND, 2025",DNB,NZ,T20I,Nelson,10 Nov 25,DNB,DNB,DNB
"WEST INDIES TOUR OF NEW ZEALAND, 2025",3(6),NZ,T20I,Nelson,09 Nov 25,50,0,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",16(8),NZ,T20I,Auckland,06 Nov 25,200,0,2
"WEST INDIES TOUR OF NEW ZEALAND, 2025",5*(5),NZ,T20I,Auckland,05 Nov 25,100,1,0
"WEST INDIES TOUR OF BANGLADESH, 2025",DNB,BAN,T20I,Chattogram,31 Oct 25,DNB,DNB,DNB
"WEST INDIES TOUR OF BANGLADESH, 2025",4(4),BAN,T20I,Chattogram,29 Oct 25,100,1,0
"WEST INDIES TOUR OF BANGLADESH, 2025",DNB,BAN,T20I,Chattogram,27 Oct 25,DNB,DNB,DNB
"WEST INDIES VS NEPAL IN UAE, 2025",DNB,NEP,T20I,Sharjah,30 Sep 25,DNB,DNB,DNB
"WEST INDIES VS NEPAL IN UAE, 2025",21(15),NEP,T20I,Sharjah,29 Sep 25,140,0,2
"WEST INDIES VS NEPAL IN UAE, 2025",5(7),NEP,T20I,Sharjah,27 Sep 25,71.4,0,0
"PAKISTAN TOUR OF WEST INDIES, 2025",0(2),PAK,T20I,"Lauderhill, Florida",04 Aug 25,0,0,0
