Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,32*(10),RCB,T20,Lucknow,07 May 26,320,4,2
INDIAN PREMIER LEAGUE 2026,15(10),MI,T20,Mumbai,04 May 26,150,1,1
INDIAN PREMIER LEAGUE 2026,42(38),KKR,T20,Lucknow,26 Apr 26,110.5,4,1
INDIAN PREMIER LEAGUE 2026,0(3),RR,T20,Lucknow,22 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,43(23),PBKS,T20,New Chandigarh,19 Apr 26,186.9,1,4
INDIAN PREMIER LEAGUE 2026,1(6),RCB,T20,Bengaluru,15 Apr 26,16.6,0,0
INDIAN PREMIER LEAGUE 2026,18(11),GT,T20,Lucknow,12 Apr 26,163.6,2,1
INDIAN PREMIER LEAGUE 2026,10(9),KKR,T20,Kolkata,09 Apr 26,111.1,1,0
INDIAN PREMIER LEAGUE 2026,68*(50),SRH,T20,Hyderabad,05 Apr 26,136,9,0
INDIAN PREMIER LEAGUE 2026,7(9),DC,T20,Lucknow,01 Apr 26,77.7,1,0
"SOUTH AFRICA TOUR OF INDIA, 2025",7 & 13,RSA,Test,Guwahati,22 Nov 25,87.5 & 81.2,0 & 1,1 & 1
"SOUTH AFRICA TOUR OF INDIA, 2025",27 & 2,RSA,Test,Kolkata,14 Nov 25,112.5 & 15.3,2 & 0,2 & 0
"INDIA TOUR OF ENGLAND, 2025",54 & DNB,ENG,Test,Manchester,23 Jul 25,72 & DNB,3 & DNB,2 & DNB
"INDIA TOUR OF ENGLAND, 2025",74 & 9,ENG,Test,London,10 Jul 25,66 & 75,8 & 2,2 & 0
"INDIA TOUR OF ENGLAND, 2025",25 & 65,ENG,Test,Birmingham,02 Jul 25,59.5 & 112,1 & 8,1 & 3
"INDIA TOUR OF ENGLAND, 2025",134 & 118,ENG,Test,Leeds,20 Jun 25,75.2 & 84.2,12 & 15,6 & 3
INDIAN PREMIER LEAGUE 2025,118*(61),RCB,T20,Lucknow,27 May 25,193.4,11,8
INDIAN PREMIER LEAGUE 2025,16*(6),GT,T20,Ahmedabad,22 May 25,266.6,0,2
INDIAN PREMIER LEAGUE 2025,7(6),SRH,T20,Lucknow,19 May 25,116.6,1,0
INDIAN PREMIER LEAGUE 2025,18(17),PBKS,T20,Dharamsala,04 May 25,105.8,2,1
INDIAN PREMIER LEAGUE 2025,4(2),MI,T20,Mumbai,27 Apr 25,200,1,0
INDIAN PREMIER LEAGUE 2025,0(2),DC,T20,Lucknow,22 Apr 25,0,0,0
INDIAN PREMIER LEAGUE 2025,3(9),RR,T20,Jaipur,19 Apr 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,63(49),CSK,T20,Lucknow,14 Apr 25,128.5,4,4
INDIAN PREMIER LEAGUE 2025,21(18),GT,T20,Lucknow,12 Apr 25,116.6,4,0
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Kolkata,08 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,2(6),MI,T20,Lucknow,04 Apr 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,2(5),PBKS,T20,Lucknow,01 Apr 25,40,0,0
INDIAN PREMIER LEAGUE 2025,15(15),SRH,T20,Hyderabad,27 Mar 25,100,0,1
INDIAN PREMIER LEAGUE 2025,0(6),DC,T20,Visakhapatnam,24 Mar 25,0,0,0
"INDIA TOUR OF AUSTRALIA, 2024-25",40 & 61,AUS,Test,Sydney,03 Jan 25,40.8 & 184.8,3 & 6,1 & 4
