Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Mumbai,04 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,New Chandigarh,19 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,1(2),RCB,T20,Bengaluru,15 Apr 26,50,0,0
INDIAN PREMIER LEAGUE 2026,4*(1),GT,T20,Lucknow,12 Apr 26,400,1,0
INDIAN PREMIER LEAGUE 2026,1*(3),KKR,T20,Kolkata,09 Apr 26,33.3,0,0
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Hyderabad,05 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,Lucknow,27 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Ahmedabad,22 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Lucknow,19 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,19*(10),PBKS,T20,Dharamsala,04 May 25,190,3,1
INDIAN PREMIER LEAGUE 2025,0(1),MI,T20,Mumbai,27 Apr 25,0,0,0
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Lucknow,22 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,19 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Lucknow,14 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Lucknow,12 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Kolkata,08 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,2*(1),MI,T20,Lucknow,04 Apr 25,200,0,0
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Lucknow,01 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Hyderabad,27 Mar 25,DNB,DNB,DNB
"INDIA TOUR OF SOUTH AFRICA, 2024",DNB,RSA,T20I,Gqeberha,10 Nov 24,DNB,DNB,DNB
