Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,23(14),KKR,T20,Delhi,08 May 26,164.2,4,0
INDIAN PREMIER LEAGUE 2026,12(13),CSK,T20,Delhi,05 May 26,92.3,2,0
INDIAN PREMIER LEAGUE 2026,75(40),RR,T20,Jaipur,01 May 26,187.5,6,5
INDIAN PREMIER LEAGUE 2026,1(3),RCB,T20,Delhi,27 Apr 26,33.3,0,0
INDIAN PREMIER LEAGUE 2026,152*(67),PBKS,T20,Delhi,25 Apr 26,226.8,16,9
INDIAN PREMIER LEAGUE 2026,37(23),SRH,T20,Hyderabad,21 Apr 26,160.8,1,3
INDIAN PREMIER LEAGUE 2026,57(34),RCB,T20,Bengaluru,18 Apr 26,167.6,6,2
INDIAN PREMIER LEAGUE 2026,18(10),CSK,T20,Chennai,11 Apr 26,180,2,1
INDIAN PREMIER LEAGUE 2026,92(52),GT,T20,Delhi,08 Apr 26,176.9,11,4
INDIAN PREMIER LEAGUE 2026,1(3),MI,T20,Delhi,04 Apr 26,33.3,0,0
INDIAN PREMIER LEAGUE 2026,0(1),LSG,T20,Lucknow,01 Apr 26,0,0,0
"NEW ZEALAND TOUR OF INDIA, 2026",1(6),NZ,ODI,Indore,18 Jan 26,16.6,0,0
"NEW ZEALAND TOUR OF INDIA, 2026",112*(92),NZ,ODI,Rajkot,14 Jan 26,121.7,11,1
"NEW ZEALAND TOUR OF INDIA, 2026",29*(21),NZ,ODI,Vadodara,11 Jan 26,138.1,2,1
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,ODI,Visakhapatnam,06 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",66*(43),RSA,ODI,Raipur,03 Dec 25,153.4,6,2
"SOUTH AFRICA TOUR OF INDIA, 2025",60(56),RSA,ODI,Ranchi,30 Nov 25,107.1,2,3
"SOUTH AFRICA TOUR OF INDIA, 2025",22 & 6,RSA,Test,Guwahati,22 Nov 25,34.9 & 20.6,2 & 0,0 & 0
"SOUTH AFRICA TOUR OF INDIA, 2025",39 & 1,RSA,Test,Kolkata,14 Nov 25,32.7 & 16.6,4 & 0,1 & 0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,ODI,Sydney,25 Oct 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",11(15),AUS,ODI,Adelaide,23 Oct 25,73.3,1,0
"INDIA TOUR OF AUSTRALIA, 2025",38(31),AUS,ODI,Perth,19 Oct 25,122.5,2,2
"WEST INDIES TOUR OF INDIA, 2025",38 & 58*,WI,Test,Delhi,10 Oct 25,70.3 & 53.7,5 & 6,1 & 2
"WEST INDIES TOUR OF INDIA, 2025",100 & DNB,WI,Test,Ahmedabad,02 Oct 25,50.7 & DNB,12 & DNB,0 & DNB
"INDIA TOUR OF ENGLAND, 2025",14 & 7,ENG,Test,London,31 Jul 25,35 & 25,1 & 1,0 & 0
"INDIA TOUR OF ENGLAND, 2025",46 & 90,ENG,Test,Manchester,23 Jul 25,46.9 & 39.1,4 & 8,0 & 0
"INDIA TOUR OF ENGLAND, 2025",100 & 39,ENG,Test,London,10 Jul 25,56.5 & 67.2,13 & 6,0 & 0
"INDIA TOUR OF ENGLAND, 2025",2 & 55,ENG,Test,Birmingham,02 Jul 25,7.6 & 65.4,0 & 10,0 & 0
"INDIA TOUR OF ENGLAND, 2025",42 & 137,ENG,Test,Leeds,20 Jun 25,53.8 & 55.4,8 & 18,0 & 0
INDIAN PREMIER LEAGUE 2025,35(21),PBKS,T20,Jaipur,24 May 25,166.6,6,1
INDIAN PREMIER LEAGUE 2025,11(6),MI,T20,Mumbai,21 May 25,183.3,2,0
INDIAN PREMIER LEAGUE 2025,112*(65),GT,T20,Delhi,18 May 25,172.3,14,4
INDIAN PREMIER LEAGUE 2025,10(14),SRH,T20,Hyderabad,05 May 25,71.4,1,0
INDIAN PREMIER LEAGUE 2025,7(5),KKR,T20,Delhi,29 Apr 25,140,1,0
INDIAN PREMIER LEAGUE 2025,41(39),RCB,T20,Delhi,27 Apr 25,105.1,3,0
INDIAN PREMIER LEAGUE 2025,57*(42),LSG,T20,Lucknow,22 Apr 25,135.7,3,3
INDIAN PREMIER LEAGUE 2025,28(14),GT,T20,Ahmedabad,19 Apr 25,200,4,1
INDIAN PREMIER LEAGUE 2025,38(32),RR,T20,Delhi,16 Apr 25,118.7,2,2
INDIAN PREMIER LEAGUE 2025,15(13),MI,T20,Delhi,13 Apr 25,115.3,1,0
INDIAN PREMIER LEAGUE 2025,93*(53),RCB,T20,Bengaluru,10 Apr 25,175.4,7,6
INDIAN PREMIER LEAGUE 2025,77(51),CSK,T20,Chennai,05 Apr 25,150.9,6,3
INDIAN PREMIER LEAGUE 2025,15(5),SRH,T20,Visakhapatnam,30 Mar 25,300,2,1
"ICC CHAMPIONS TROPHY, 2025",34*(33),NZ,ODI,Dubai,09 Mar 25,103,1,1
"ICC CHAMPIONS TROPHY, 2025",42*(34),AUS,ODI,Dubai,04 Mar 25,123.5,2,2
"ICC CHAMPIONS TROPHY, 2025",23(29),NZ,ODI,Dubai,02 Mar 25,79.3,1,0
"ICC CHAMPIONS TROPHY, 2025",DNB,PAK,ODI,Dubai,23 Feb 25,DNB,DNB,DNB
"ICC CHAMPIONS TROPHY, 2025",41*(47),BAN,ODI,Dubai,20 Feb 25,87.2,1,2
"ENGLAND TOUR OF INDIA, 2025",40(29),ENG,ODI,Ahmedabad,12 Feb 25,137.9,3,1
"ENGLAND TOUR OF INDIA, 2025",10(14),ENG,ODI,Cuttack,09 Feb 25,71.4,1,0
"ENGLAND TOUR OF INDIA, 2025",2(9),ENG,ODI,Nagpur,06 Feb 25,22.2,0,0
"INDIA TOUR OF AUSTRALIA, 2024-25",4 & 13,AUS,Test,Sydney,03 Jan 25,28.5 & 65,0 & 2,0 & 0
"INDIA TOUR OF AUSTRALIA, 2024-25",24 & 0,AUS,Test,Melbourne,26 Dec 24,57.1 & 0,3 & 0,0 & 0
"INDIA TOUR OF AUSTRALIA, 2024-25",84 & 4*,AUS,Test,Brisbane,14 Dec 24,60.4 & 57.1,8 & 0,0 & 0
"INDIA TOUR OF AUSTRALIA, 2024-25",37 & 7,AUS,Test,Adelaide,06 Dec 24,57.8 & 70,6 & 1,0 & 0
"INDIA TOUR OF AUSTRALIA, 2024-25",26 & 77,AUS,Test,Perth,22 Nov 24,35.1 & 43.7,3 & 5,0 & 0
"NEW ZEALAND TOUR OF INDIA, 2024",0 & 12,NZ,Test,Bengaluru,16 Oct 24,0 & 75,0 & 2,0 & 0
"BANGLADESH TOUR OF INDIA, 2024",68 & DNB,BAN,Test,Kanpur,27 Sep 24,158.1 & DNB,7 & DNB,2 & DNB
"BANGLADESH TOUR OF INDIA, 2024",16 & 22*,BAN,Test,Chennai,19 Sep 24,30.7 & 115.7,1 & 4,0 & 0
"INDIA TOUR OF SRI LANKA, 2024",0(2),SL,ODI,Colombo,04 Aug 24,0,0,0
"INDIA TOUR OF SRI LANKA, 2024",31(43),SL,ODI,Colombo,02 Aug 24,72,2,0
INDIAN PREMIER LEAGUE 2024,55(41),MI,T20,Mumbai,17 May 24,134.1,3,3
INDIAN PREMIER LEAGUE 2024,5(3),DC,T20,Delhi,14 May 24,166.6,1,0
INDIAN PREMIER LEAGUE 2024,29(33),SRH,T20,Hyderabad,08 May 24,87.8,1,1
INDIAN PREMIER LEAGUE 2024,25(21),KKR,T20,Lucknow,05 May 24,119,3,0
INDIAN PREMIER LEAGUE 2024,28(22),MI,T20,Lucknow,30 Apr 24,127.2,3,1
INDIAN PREMIER LEAGUE 2024,76(48),RR,T20,Lucknow,27 Apr 24,158.3,8,2
INDIAN PREMIER LEAGUE 2024,16(14),CSK,T20,Chennai,23 Apr 24,114.2,1,1
INDIAN PREMIER LEAGUE 2024,82(53),CSK,T20,Lucknow,19 Apr 24,154.7,9,3
INDIAN PREMIER LEAGUE 2024,39(27),KKR,T20,Kolkata,14 Apr 24,144.4,3,2
INDIAN PREMIER LEAGUE 2024,39(22),DC,T20,Lucknow,12 Apr 24,177.2,5,1
INDIAN PREMIER LEAGUE 2024,33(31),GT,T20,Lucknow,07 Apr 24,106.4,3,0
INDIAN PREMIER LEAGUE 2024,20(14),RCB,T20,Bengaluru,02 Apr 24,142.8,0,2
INDIAN PREMIER LEAGUE 2024,15(9),PBKS,T20,Lucknow,30 Mar 24,166.6,1,1
