Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"GIBRALTAR TOUR OF MALTA, 2026",DNB,Malta,T20I,Marsa,08 May 26,DNB,DNB,DNB
"GIBRALTAR TOUR OF MALTA, 2026",11*(12),Malta,T20I,Marsa,07 May 26,91.6,0,0
BULGARIA T20I TRI-SERIES 2025,26*(13),BGR,T20I,Sofia,13 Jul 25,200,2,2
BULGARIA T20I TRI-SERIES 2025,DNB,TKY,T20I,Sofia,12 Jul 25,DNB,DNB,DNB
BULGARIA T20I TRI-SERIES 2025,DNB,TKY,T20I,Sofia,11 Jul 25,DNB,DNB,DNB
BULGARIA T20I TRI-SERIES 2025,DNB,BGR,T20I,Sofia,11 Jul 25,DNB,DNB,DNB
BULGARIA T20I TRI-SERIES 2025,DNB,BGR,T20I,Sofia,10 Jul 25,DNB,DNB,DNB
"SERBIA TOUR OF GIBRALTAR, 2024",DNB,SRB,T20I,Gibraltar,30 Sep 24,DNB,DNB,DNB
"SERBIA TOUR OF GIBRALTAR, 2024",DNB,SRB,T20I,Gibraltar,30 Sep 24,DNB,DNB,DNB
CONTINENTAL CUP 2024,0(6),HUN,T20I,Ilfov County,26 May 24,0,0,0
CONTINENTAL CUP 2024,4(5),ROM,T20I,Ilfov County,25 May 24,80,1,0
CONTINENTAL CUP 2024,DNB,HUN,T20I,Ilfov County,24 May 24,DNB,DNB,DNB
CONTINENTAL CUP 2024,0*(1),BGR,T20I,Ilfov County,24 May 24,0,0,0
LUXEMBOURG TOUR OF GIBRALTAR 2023,5*(5),LUX,T20I,Gibraltar,15 Oct 23,100,0,0
LUXEMBOURG TOUR OF GIBRALTAR 2023,18(15),LUX,T20I,Gibraltar,15 Oct 23,120,2,0
SERBIA TOUR OF GIBRALTAR 2023,DNB,SRB,T20I,Gibraltar,05 Oct 23,DNB,DNB,DNB
SERBIA TOUR OF GIBRALTAR 2023,DNB,SRB,T20I,Gibraltar,05 Oct 23,DNB,DNB,DNB
GIBRALTAR T20I TRI-SERIES 2023,1(6),Malta,T20I,Gibraltar,07 May 23,16.6,0,0
GIBRALTAR T20I TRI-SERIES 2023,DNB,PORT,T20I,Gibraltar,07 May 23,DNB,DNB,DNB
GIBRALTAR T20I TRI-SERIES 2023,2(4),PORT,T20I,Gibraltar,06 May 23,50,0,0
GIBRALTAR T20I TRI-SERIES 2023,DNB,Malta,T20I,Gibraltar,05 May 23,DNB,DNB,DNB
GIBRALTAR T20I TRI-SERIES 2023,22(27),PORT,T20I,Gibraltar,04 May 23,81.4,3,0
"GIBRALTAR TOUR OF PORTUGAL, 2023",6(14),PORT,T20I,Albergaria,10 Apr 23,42.8,0,0
VALLETTA CUP 2022,2(5),BGR,T20I,Marsa,15 May 22,40,0,0
VALLETTA CUP 2022,2(4),ROM,T20I,Marsa,14 May 22,50,0,0
VALLETTA CUP 2022,DNB,BGR,T20I,Marsa,13 May 22,DNB,DNB,DNB
VALLETTA CUP 2022,44(41),CZE,T20I,Marsa,11 May 22,107.3,5,0
VALLETTA CUP 2022,24(31),HUN,T20I,Marsa,10 May 22,77.4,3,0
VALLETTA CUP 2022,15*(19),Malta,T20I,Marsa,10 May 22,78.9,1,0
"GIBRALTAR TOUR OF MALTA, 2021",DNB,Malta,T20I,Marsa,25 Oct 21,DNB,DNB,DNB
VALLETTA CUP 2021,0(1),SUI,T20I,Marsa,22 Oct 21,0,0,0
VALLETTA CUP 2021,DNB,Malta,T20I,Marsa,21 Oct 21,DNB,DNB,DNB
