Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,28*(16),LSG,T20,Lucknow,07 May 26,175,2,2
INDIAN PREMIER LEAGUE 2026,4(4),GT,T20,Ahmedabad,30 Apr 26,100,1,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,27 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,23*(12),GT,T20,Bengaluru,24 Apr 26,191.6,3,1
INDIAN PREMIER LEAGUE 2026,12(10),DC,T20,Bengaluru,18 Apr 26,120,0,1
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Bengaluru,15 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Mumbai,12 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,1(6),RR,T20,Guwahati,10 Apr 26,16.6,0,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Bengaluru,05 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Bengaluru,28 Mar 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,4(5),PBKS,T20,Ahmedabad,03 Jun 25,80,0,0
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,New Chandigarh,29 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,27 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,8(6),SRH,T20,Lucknow,23 May 25,133.3,2,0
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Bengaluru,03 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,73*(47),DC,T20,Delhi,27 Apr 25,155.3,5,4
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Bengaluru,24 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,New Chandigarh,20 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,1(2),PBKS,T20,Bengaluru,18 Apr 25,50,0,0
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,13 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,18(18),DC,T20,Bengaluru,10 Apr 25,100,1,0
INDIAN PREMIER LEAGUE 2025,DNB,MI,T20,Mumbai,07 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,5(5),GT,T20,Bengaluru,02 Apr 25,100,1,0
INDIAN PREMIER LEAGUE 2025,0(3),CSK,T20,Chennai,28 Mar 25,0,0,0
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Kolkata,22 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,12*(7),MI,T20,Mumbai,17 May 24,171.4,1,1
INDIAN PREMIER LEAGUE 2024,18(18),DC,T20,Delhi,14 May 24,100,2,0
INDIAN PREMIER LEAGUE 2024,24(21),SRH,T20,Hyderabad,08 May 24,114.2,0,2
INDIAN PREMIER LEAGUE 2024,5(6),KKR,T20,Lucknow,05 May 24,83.3,0,0
INDIAN PREMIER LEAGUE 2024,1*(1),MI,T20,Lucknow,30 Apr 24,100,0,0
INDIAN PREMIER LEAGUE 2024,15*(11),RR,T20,Lucknow,27 Apr 24,136.3,1,0
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Chennai,23 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Lucknow,19 Apr 24,DNB,DNB,DNB
