Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,KKR,T20,Delhi,08 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Delhi,25 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Hyderabad,21 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Bengaluru,18 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,11 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Delhi,08 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Delhi,04 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,01 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Jaipur,24 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,MI,T20,Mumbai,21 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Delhi,29 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,Delhi,27 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,22 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Ahmedabad,19 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Delhi,16 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,MI,T20,Delhi,13 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,Bengaluru,10 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Chennai,05 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Visakhapatnam,30 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Visakhapatnam,24 Mar 25,DNB,DNB,DNB
"INDIA TOUR OF ZIMBABWE, 2024",DNB,ZIM,T20I,Harare,14 Jul 24,DNB,DNB,DNB
"INDIA TOUR OF ZIMBABWE, 2024",DNB,ZIM,T20I,Harare,07 Jul 24,DNB,DNB,DNB
"INDIA TOUR OF ZIMBABWE, 2024",0(3),ZIM,T20I,Harare,06 Jul 24,0,0,0
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Delhi,14 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,3(7),RCB,T20,Bengaluru,12 May 24,42.8,0,0
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Delhi,07 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Delhi,27 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,GT,T20,Delhi,24 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,0*(2),SRH,T20,Delhi,20 Apr 24,0,0,0
INDIAN PREMIER LEAGUE 2024,DNB,GT,T20,Ahmedabad,17 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Lucknow,12 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Visakhapatnam,31 Mar 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Jaipur,28 Mar 24,DNB,DNB,DNB
"ENGLAND TOUR OF INDIA, 2024",0 & 0*,ENG,Test,Visakhapatnam,02 Feb 24,0 & 0,0 & 0,0 & 0
"AFGHANISTAN TOUR OF INDIA, 2024",DNB,AFG,T20I,Bengaluru,17 Jan 24,DNB,DNB,DNB
"AFGHANISTAN TOUR OF INDIA, 2024",DNB,AFG,T20I,Indore,14 Jan 24,DNB,DNB,DNB
