Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,7*(2),CSK,T20,Chennai,02 May 26,350,0,1
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Mumbai,29 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Mumbai,12 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,1(2),RR,T20,Guwahati,07 Apr 26,50,0,0
INDIAN PREMIER LEAGUE 2026,DNB,KKR,T20,Mumbai,29 Mar 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Ahmedabad,01 Jun 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,New Chandigarh,30 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Jaipur,26 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Mumbai,21 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Mumbai,06 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,01 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Mumbai,27 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Hyderabad,23 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Mumbai,20 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Mumbai,17 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Delhi,13 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,1*(1),RCB,T20,Mumbai,07 Apr 25,100,0,0
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,04 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Mumbai,31 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Ahmedabad,29 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,1(2),CSK,T20,Chennai,23 Mar 25,50,0,0
