Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,07 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,15*(15),GT,T20,Ahmedabad,30 Apr 26,100,2,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,27 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Bengaluru,24 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,3*(2),DC,T20,Bengaluru,18 Apr 26,150,0,0
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Bengaluru,15 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Mumbai,12 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,9*(7),RR,T20,Guwahati,10 Apr 26,128.5,1,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Bengaluru,05 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Bengaluru,28 Mar 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,1(2),PBKS,T20,Ahmedabad,03 Jun 25,50,0,0
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,New Chandigarh,29 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,27 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,3(2),SRH,T20,Lucknow,23 May 25,150,0,0
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Bengaluru,03 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Delhi,27 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Bengaluru,24 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,New Chandigarh,20 Apr 25,DNB,DNB,DNB
