Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",DNB,CHNW,T20I,Mong Kok,08 May 26,DNB,DNB,DNB
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",0(1),MLYW,T20I,Mong Kok,07 May 26,0,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",0(2),NEDW,T20I,Utrecht,19 Jun 24,0,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",4(11),NEDW,T20I,Utrecht,19 Jun 24,36.3,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",1*(1),NEDW,T20I,Utrecht,18 Jun 24,100,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",9(14),NEDW,T20I,Utrecht,17 Jun 24,64.2,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,2(12),THAIW,T20I,Kuala Lumpur,14 Feb 24,16.6,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,1(2),BTNW,T20I,Bangi,13 Feb 24,50,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,MDVW,T20I,Kuala Lumpur,11 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,9(15),NEPW,T20I,Kuala Lumpur,10 Feb 24,60,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,19(29),THAIW,T20I,"Bangi, Malaysia",06 Sep 23,65.5,1,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,3*(3),KUWW,T20I,Kuala Lumpur,03 Sep 23,100,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,9*(9),CHNW,T20I,Kuala Lumpur,01 Sep 23,100,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,MMRW,T20I,"Bangi, Malaysia",31 Aug 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,19(20),NEPW,T20I,Kuala Lumpur,26 Aug 23,95,2,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,33*(26),UAEW,T20I,Windhoek,01 May 23,126.9,4,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,DNB,UGAW,T20I,Windhoek,30 Apr 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,22(19),NAMW,T20I,Windhoek,28 Apr 23,115.7,4,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,0(1),UAEW,T20I,Windhoek,26 Apr 23,0,0,0
"HONG KONG WOMEN TOUR OF UAE, 2022",3(7),UAEW,T20I,Ajman,30 Apr 22,42.8,0,0
"HONG KONG WOMEN TOUR OF UAE, 2022",5(8),UAEW,T20I,Ajman,29 Apr 22,62.5,0,0
"HONG KONG WOMEN TOUR OF UAE, 2022",4(5),UAEW,T20I,Ajman,28 Apr 22,80,0,0
"HONG KONG WOMEN TOUR OF UAE, 2022",4*(5),UAEW,T20I,Ajman,27 Apr 22,80,0,0
