Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,08 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Hyderabad,03 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,26 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RR,T20,Kolkata,19 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,0*(1),GT,T20,Ahmedabad,17 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,14 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Kolkata,06 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,1*(2),SRH,T20,Kolkata,02 Apr 26,50,0,0
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Mumbai,29 Mar 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,0(1),SRH,T20,Delhi,25 May 25,0,0,0
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Kolkata,07 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Kolkata,04 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,DC,T20,Delhi,29 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,PBKS,T20,Kolkata,26 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,GT,T20,Kolkata,21 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,0(7),PBKS,T20,New Chandigarh,15 Apr 25,0,0,0
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Chennai,11 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Kolkata,08 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,SRH,T20,Kolkata,03 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Guwahati,26 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,DNB,RCB,T20,Kolkata,22 Mar 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Chennai,26 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,SRH,T20,Ahmedabad,21 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Kolkata,11 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Lucknow,05 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,MI,T20,Mumbai,03 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,DC,T20,Kolkata,29 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,RR,T20,Kolkata,16 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,DNB,LSG,T20,Kolkata,14 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2024,1*(1),CSK,T20,Chennai,08 Apr 24,100,0,0
INDIAN PREMIER LEAGUE 2024,DNB,DC,T20,Visakhapatnam,03 Apr 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,1*(1),LSG,T20,Kolkata,20 May 23,100,0,0
INDIAN PREMIER LEAGUE 2023,DNB,CSK,T20,Chennai,14 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,PBKS,T20,Kolkata,08 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,2*(1),SRH,T20,Hyderabad,04 May 23,200,0,0
INDIAN PREMIER LEAGUE 2023,DNB,RCB,T20,Bengaluru,26 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2022,2*(4),DC,T20,Mumbai,20 Apr 22,50,0,0
INDIAN PREMIER LEAGUE 2022,0(1),SRH,T20,Navi Mumbai,17 Apr 22,0,0,0
INDIAN PREMIER LEAGUE 2022,DNB,MI,T20,Pune,13 Apr 22,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2022,2(6),GT,T20,Mumbai,08 Apr 22,33.3,0,0
INDIAN PREMIER LEAGUE 2022,1*(2),CSK,T20,Mumbai,03 Apr 22,50,0,0
