Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,10*(4),LSG,T20,Mumbai,04 May 26,250,0,1
INDIAN PREMIER LEAGUE 2026,1(5),CSK,T20,Chennai,02 May 26,20,0,0
INDIAN PREMIER LEAGUE 2026,46(22),SRH,T20,Mumbai,29 Apr 26,209,5,3
ICC MEN'S T20 WORLD CUP 2026,35(20),IND,T20I,Mumbai,05 Mar 26,175,4,2
ICC MEN'S T20 WORLD CUP 2026,32*(18),NZ,T20I,Colombo,27 Feb 26,177.7,4,1
ICC MEN'S T20 WORLD CUP 2026,28(23),PAK,T20I,Pallekele,24 Feb 26,121.7,1,2
ICC MEN'S T20 WORLD CUP 2026,21(14),SL,T20I,Pallekele,22 Feb 26,150,4,0
ICC MEN'S T20 WORLD CUP 2026,53*(22),ITA,T20I,Kolkata,16 Feb 26,240.9,3,4
ICC MEN'S T20 WORLD CUP 2026,16*(10),SCO,T20I,Kolkata,14 Feb 26,160,1,1
ICC MEN'S T20 WORLD CUP 2026,2(3),WI,T20I,Mumbai,11 Feb 26,66.6,0,0
ICC MEN'S T20 WORLD CUP 2026,39*(18),NEP,T20I,Mumbai,08 Feb 26,216.6,1,4
ENGLAND TOUR OF SRI LANKA 2026,3(4),SL,T20I,Pallekele,03 Feb 26,75,0,0
ENGLAND TOUR OF SRI LANKA 2026,DNB,SL,T20I,Pallekele,01 Feb 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,DNB,SL,T20I,Pallekele,30 Jan 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,DNB,SL,ODI,Colombo,27 Jan 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,8*(8),SL,ODI,Colombo,24 Jan 26,100,1,0
"THE ASHES, 2025-26",27 & 0,AUS,Test,Sydney,04 Jan 26,43.5 & 0,2 & 0,1 & 0
"THE ASHES, 2025-26",5 & DNB,AUS,Test,Melbourne,26 Dec 25,50 & DNB,0 & DNB,0 & DNB
"THE ASHES, 2025-26",6 & 47,AUS,Test,Adelaide,17 Dec 25,20.6 & 34.3,1 & 3,0 & 0
"THE ASHES, 2025-26",19 & 41,AUS,Test,Brisbane,04 Dec 25,61.2 & 44.5,3 & 2,0 & 0
"ENGLAND TOUR OF IRELAND, 2025",1*(1),IRE,T20I,Dublin,17 Sep 25,100,0,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,RSA,T20I,Manchester,12 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF ENGLAND, 2025",1*(2),RSA,T20I,Cardiff,10 Sep 25,50,0,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",19*(8),RSA,ODI,Southampton,07 Sep 25,237.5,2,1
"SOUTH AFRICA TOUR OF ENGLAND, 2025",39(33),RSA,ODI,London,04 Sep 25,118.1,1,2
"SOUTH AFRICA TOUR OF ENGLAND, 2025",7(7),RSA,ODI,Leeds,02 Sep 25,100,1,0
"WEST INDIES TOUR OF ENGLAND, 2025",DNB,WI,T20I,Southampton,10 Jun 25,DNB,DNB,DNB
"WEST INDIES TOUR OF ENGLAND, 2025",7(7),WI,T20I,Bristol,08 Jun 25,100,0,0
"WEST INDIES TOUR OF ENGLAND, 2025",9(6),WI,T20I,Chester-le-Street,06 Jun 25,150,1,0
"WEST INDIES TOUR OF ENGLAND, 2025",DNB,WI,ODI,London,03 Jun 25,DNB,DNB,DNB
"WEST INDIES TOUR OF ENGLAND, 2025",49(58),WI,ODI,Cardiff,01 Jun 25,84.4,2,0
"WEST INDIES TOUR OF ENGLAND, 2025",39(24),WI,ODI,Birmingham,29 May 25,162.5,5,1
INDIAN PREMIER LEAGUE 2025,17(8),PBKS,T20,Jaipur,26 May 25,212.5,2,1
INDIAN PREMIER LEAGUE 2025,21(13),DC,T20,Mumbai,21 May 25,161.5,3,1
INDIAN PREMIER LEAGUE 2025,53(35),GT,T20,Mumbai,06 May 25,151.4,5,3
INDIAN PREMIER LEAGUE 2025,DNB,RR,T20,Jaipur,01 May 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,29(21),LSG,T20,Mumbai,27 Apr 25,138.1,3,1
INDIAN PREMIER LEAGUE 2025,22(19),SRH,T20,Hyderabad,23 Apr 25,115.7,2,1
INDIAN PREMIER LEAGUE 2025,DNB,CSK,T20,Mumbai,20 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,36(26),SRH,T20,Mumbai,17 Apr 25,138.4,3,2
INDIAN PREMIER LEAGUE 2025,1*(1),DC,T20,Delhi,13 Apr 25,100,0,0
INDIAN PREMIER LEAGUE 2025,22(18),RCB,T20,Mumbai,07 Apr 25,122.2,2,1
INDIAN PREMIER LEAGUE 2025,5(7),LSG,T20,Lucknow,04 Apr 25,71.4,0,0
INDIAN PREMIER LEAGUE 2025,16(17),KKR,T20,Mumbai,31 Mar 25,94.1,0,1
INDIAN PREMIER LEAGUE 2025,11(7),CSK,T20,Chennai,23 Mar 25,157.1,2,0
"ENGLAND TOUR OF WEST INDIES, 2024",25(12),WI,T20I,"Gros Islet, St Lucia",16 Nov 24,208.3,1,2
"ENGLAND TOUR OF WEST INDIES, 2024",32(33),WI,T20I,"Gros Islet, St Lucia",14 Nov 24,96.9,3,0
"ENGLAND TOUR OF WEST INDIES, 2024",38(29),WI,T20I,"Bridgetown, Barbados",10 Nov 24,131,5,1
"ENGLAND TOUR OF WEST INDIES, 2024",17(10),WI,T20I,"Bridgetown, Barbados",09 Nov 24,170,0,2
"ENGLAND TOUR OF WEST INDIES, 2024",5(10),WI,ODI,"Bridgetown, Barbados",06 Nov 24,50,1,0
"ENGLAND TOUR OF WEST INDIES, 2024",12(11),WI,ODI,"North Sound, Antigua",02 Nov 24,109,1,0
"ENGLAND TOUR OF WEST INDIES, 2024",19(27),WI,ODI,"North Sound, Antigua",31 Oct 24,70.3,2,0
"AUSTRALIA TOUR OF ENGLAND, 2024",0(4),AUS,ODI,Bristol,29 Sep 24,0,0,0
"AUSTRALIA TOUR OF ENGLAND, 2024",10(14),AUS,ODI,London,27 Sep 24,71.4,1,0
"AUSTRALIA TOUR OF ENGLAND, 2024",84(82),AUS,ODI,Chester-le-Street,24 Sep 24,102.4,9,1
"AUSTRALIA TOUR OF ENGLAND, 2024",0(1),AUS,ODI,Leeds,21 Sep 24,0,0,0
"AUSTRALIA TOUR OF ENGLAND, 2024",62(56),AUS,ODI,Nottingham,19 Sep 24,110.7,5,2
"AUSTRALIA TOUR OF ENGLAND, 2024",12(10),AUS,T20I,Cardiff,13 Sep 24,120,1,0
"AUSTRALIA TOUR OF ENGLAND, 2024",6(7),AUS,T20I,Southampton,11 Sep 24,85.7,0,0
ICC MENS T20 WORLD CUP 2024,5(7),OMAN,T20I,"North Sound, Antigua",13 Jun 24,71.4,1,0
ICC MENS T20 WORLD CUP 2024,10(10),AUS,T20I,"Bridgetown, Barbados",08 Jun 24,100,1,0
