Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Mumbai,04 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,02 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Mumbai,29 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,2(5),CSK,T20,Mumbai,23 Apr 26,40,0,0
INDIAN PREMIER LEAGUE 2026,DNB,GT,T20,Ahmedabad,20 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Mumbai,16 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RCB,T20,Mumbai,12 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,5*(2),RR,T20,Guwahati,07 Apr 26,250,1,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,04 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,KKR,T20,Mumbai,29 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,NZ,T20I,Ahmedabad,08 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,ENG,T20I,Mumbai,05 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,WI,T20I,Kolkata,01 Mar 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,ZIM,T20I,Chennai,26 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,0(1),RSA,T20I,Ahmedabad,22 Feb 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,DNB,NED,T20I,Ahmedabad,18 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,PAK,T20I,Colombo,15 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,DNB,NAM,T20I,Delhi,12 Feb 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Thiruvananthapuram,31 Jan 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",4(2),NZ,T20I,Visakhapatnam,28 Jan 26,200,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Guwahati,25 Jan 26,DNB,DNB,DNB
"NEW ZEALAND TOUR OF INDIA, 2026",DNB,NZ,T20I,Nagpur,21 Jan 26,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,T20I,Ahmedabad,19 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,T20I,New Chandigarh,11 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",DNB,RSA,T20I,Cuttack,09 Dec 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF INDIA, 2025",5 & 1*,RSA,Test,Guwahati,22 Nov 25,29.4 & 50,1 & 0,0 & 0
"SOUTH AFRICA TOUR OF INDIA, 2025",1* & 0*,RSA,Test,Kolkata,14 Nov 25,33.3 & 0,0 & 0,0 & 0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Brisbane,08 Nov 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Queensland,06 Nov 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Hobart,02 Nov 25,DNB,DNB,DNB
"INDIA TOUR OF AUSTRALIA, 2025",0(1),AUS,T20I,Melbourne,31 Oct 25,0,0,0
"INDIA TOUR OF AUSTRALIA, 2025",DNB,AUS,T20I,Canberra,29 Oct 25,DNB,DNB,DNB
"WEST INDIES TOUR OF INDIA, 2025",DNB & DNB,WI,Test,Delhi,10 Oct 25,DNB & DNB,DNB & DNB,DNB & DNB
"WEST INDIES TOUR OF INDIA, 2025",DNB & DNB,WI,Test,Ahmedabad,02 Oct 25,DNB & DNB,DNB & DNB,DNB & DNB
ASIA CUP 2025,DNB,PAK,T20I,Dubai,28 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,DNB,BAN,T20I,Dubai,24 Sep 25,DNB,DNB,DNB
ASIA CUP 2025,DNB,PAK,T20I,Dubai,21 Sep 25,DNB,DNB,DNB
