Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,36(44),IDN,T20I,"Sano, Kanto",08 May 26,81.8,3,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,3(5),THAI,T20I,Bangkok,13 Dec 25,60,0,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,13(15),IDN,T20I,Bangkok,11 Dec 25,86.6,2,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,2(9),SIN,T20I,Bangkok,10 Dec 25,22.2,0,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,0(1),MLY,T20I,Bangkok,09 Dec 25,0,0,0
INDONESIA T20I TRI-SERIES 2025,DNB,IDN,T20I,Bali,13 Jul 25,DNB,DNB,DNB
INDONESIA T20I TRI-SERIES 2025,17(19),SKR,T20I,Bali,12 Jul 25,89.4,0,1
INDONESIA T20I TRI-SERIES 2025,DNB,IDN,T20I,Bali,10 Jul 25,DNB,DNB,DNB
INDONESIA T20I TRI-SERIES 2025,12(8),SKR,T20I,Bali,10 Jul 25,150,0,1
INDONESIA T20I TRI-SERIES 2025,8(8),SKR,T20I,Bali,09 Jul 25,100,1,0
INDONESIA T20I TRI-SERIES 2025,4(7),IDN,T20I,Bali,07 Jul 25,57.1,0,0
INDONESIA T20I TRI-SERIES 2025,1*(2),SKR,T20I,Bali,07 Jul 25,50,0,0
INDONESIA T20I TRI-SERIES 2025,16(19),IDN,T20I,Bali,06 Jul 25,84.2,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",15*(17),SKR,T20I,Incheon,05 Oct 24,88.2,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",3(6),IDN,T20I,Incheon,04 Oct 24,50,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",13(14),JPN,T20I,Incheon,02 Oct 24,92.8,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",29(26),SKR,T20I,Incheon,01 Oct 24,111.5,0,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",25(32),IDN,T20I,Incheon,29 Sep 24,78.1,0,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",29(40),JPN,T20I,Incheon,28 Sep 24,72.5,1,1
"T20I TRI-SERIES IN SOUTH KOREA, 2024",2(6),JPN,T20I,Incheon,26 Sep 24,33.3,0,0
