Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,08 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,SRH,T20,Hyderabad,03 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Lucknow,26 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,RR,T20,Kolkata,19 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,6(4),GT,T20,Ahmedabad,17 Apr 26,150,0,1
INDIAN PREMIER LEAGUE 2026,DNB,CSK,T20,Chennai,14 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,LSG,T20,Kolkata,09 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,PBKS,T20,Kolkata,06 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,5(5),SRH,T20,Kolkata,02 Apr 26,100,1,0
INDIAN PREMIER LEAGUE 2024,DNB,CSK,T20,Ahmedabad,10 May 24,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,MI,T20,Mumbai,21 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,RCB,T20,Hyderabad,18 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,DNB,KKR,T20,Hyderabad,04 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2022,0(1),RCB,T20,Mumbai,08 May 22,0,0,0
INDIAN PREMIER LEAGUE 2022,7(5),DC,T20,Mumbai,05 May 22,140,1,0
INDIAN PREMIER LEAGUE 2021,1*(1),RCB,T20,Dubai,29 Sep 21,100,0,0
INDIAN PREMIER LEAGUE 2021,DNB,DC,T20,Abu Dhabi,25 Sep 21,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2021,1(3),PBKS,T20,Dubai,21 Sep 21,33.3,0,0
INDIAN PREMIER LEAGUE 2021,DNB,SRH,T20,Delhi,02 May 21,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,2(3),KKR,T20,Dubai,01 Nov 20,66.6,0,0
INDIAN PREMIER LEAGUE 2020,DNB,PBKS,T20,Abu Dhabi,30 Oct 20,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,DNB,MI,T20,Abu Dhabi,25 Oct 20,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,DNB,SRH,T20,Dubai,22 Oct 20,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,DNB,CSK,T20,Abu Dhabi,19 Oct 20,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,DNB,RCB,T20,Dubai,17 Oct 20,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,DNB,DC,T20,Dubai,14 Oct 20,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,DNB,SRH,T20,Dubai,11 Oct 20,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2020,2*(3),DC,T20,Sharjah,09 Oct 20,66.6,0,0
INDIAN PREMIER LEAGUE 2020,DNB,MI,T20,Abu Dhabi,06 Oct 20,DNB,DNB,DNB
