Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,DNB,IDN,T20I,"Sano, Kanto",08 May 26,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",DNB,SKR,T20I,Incheon,05 Oct 24,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",4(8),IDN,T20I,Incheon,04 Oct 24,50,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",2*(5),JPN,T20I,Incheon,02 Oct 24,40,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",DNB,SKR,T20I,Incheon,01 Oct 24,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",DNB,IDN,T20I,Incheon,29 Sep 24,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",5*(2),JPN,T20I,Incheon,28 Sep 24,250,0,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",2(8),JPN,T20I,Incheon,26 Sep 24,25,0,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,DNB,IDN,T20I,Bali,26 Dec 23,DNB,DNB,DNB
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,25*(25),IDN,T20I,Bali,24 Dec 23,100,0,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,DNB,IDN,T20I,Bali,24 Dec 23,DNB,DNB,DNB
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,27*(23),IDN,T20I,Bali,23 Dec 23,117.3,1,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,5(15),IDN,T20I,Bali,23 Dec 23,33.3,0,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,DNB,IDN,T20I,Bali,22 Dec 23,DNB,DNB,DNB
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,4(9),VAN,T20I,Port Moresby,29 Jul 23,44.4,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,23(25),PNG,T20I,Port Moresby,28 Jul 23,92,2,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,DNB,JPN,T20I,Port Moresby,26 Jul 23,DNB,DNB,DNB
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,DNB,VAN,T20I,Port Moresby,25 Jul 23,DNB,DNB,DNB
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,2*(9),PNG,T20I,Port Moresby,23 Jul 23,22.2,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,DNB,JPN,T20I,Port Moresby,22 Jul 23,DNB,DNB,DNB
ICC MENS T20 WORLD CUP QUALIFIER A 2022,11*(21),GER,T20I,Al Amerat,24 Feb 22,52.3,0,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,3*(3),BHR,T20I,Al Amerat,22 Feb 22,100,0,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,1*(2),OMAN,T20I,Al Amerat,21 Feb 22,50,0,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,DNB,NEP,T20I,Al Amerat,19 Feb 22,DNB,DNB,DNB
ICC MENS T20 WORLD CUP QUALIFIER A 2022,DNB,CAN,T20I,Al Amerat,18 Feb 22,DNB,DNB,DNB
