Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,DNB,IDN,T20I,"Sano, Kanto",08 May 26,DNB,DNB,DNB
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,8(10),THAI,T20I,Bangkok,13 Dec 25,80,0,1
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,DNB,IDN,T20I,Bangkok,11 Dec 25,DNB,DNB,DNB
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1*(1),SIN,T20I,Bangkok,10 Dec 25,100,0,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,2(5),MLY,T20I,Bangkok,09 Dec 25,40,0,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,DNB,IDN,T20I,Bali,26 Dec 23,DNB,DNB,DNB
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0(1),IDN,T20I,Bali,23 Dec 23,0,0,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,5*(6),IDN,T20I,Bali,22 Dec 23,83.3,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,2(4),VAN,T20I,Port Moresby,29 Jul 23,50,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,15(22),PNG,T20I,Port Moresby,28 Jul 23,68.1,1,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0(6),JPN,T20I,Port Moresby,26 Jul 23,0,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,12*(22),VAN,T20I,Port Moresby,25 Jul 23,54.5,1,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0(1),PNG,T20I,Port Moresby,23 Jul 23,0,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,28(23),JPN,T20I,Port Moresby,22 Jul 23,121.7,1,2
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,DNB,CBD,T20I,Phnom Penh,10 May 23,DNB,DNB,DNB
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,4(11),SIN,T20I,Phnom Penh,03 May 23,36.3,1,0
