Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,0(6),GT,T20,Ahmedabad,03 May 26,0,0,0
INDIAN PREMIER LEAGUE 2026,DNB,RR,T20,New Chandigarh,28 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,25(15),DC,T20,Delhi,25 Apr 26,166.6,3,1
INDIAN PREMIER LEAGUE 2026,13(7),LSG,T20,New Chandigarh,19 Apr 26,185.7,1,1
INDIAN PREMIER LEAGUE 2026,14(14),SRH,T20,New Chandigarh,11 Apr 26,100,0,1
INDIAN PREMIER LEAGUE 2026,10(9),CSK,T20,Chennai,03 Apr 26,111.1,0,1
INDIAN PREMIER LEAGUE 2026,3(6),GT,T20,New Chandigarh,31 Mar 26,50,0,0
INDIAN PREMIER LEAGUE 2025,15(18),RCB,T20,Ahmedabad,03 Jun 25,83.3,0,1
INDIAN PREMIER LEAGUE 2025,48(29),MI,T20,Ahmedabad,01 Jun 25,165.5,4,2
INDIAN PREMIER LEAGUE 2025,8(10),RCB,T20,New Chandigarh,29 May 25,80,1,0
INDIAN PREMIER LEAGUE 2025,2*(2),MI,T20,Jaipur,26 May 25,100,0,0
INDIAN PREMIER LEAGUE 2025,16(16),DC,T20,Jaipur,24 May 25,100,1,0
INDIAN PREMIER LEAGUE 2025,70(37),RR,T20,Jaipur,18 May 25,189.1,5,5
INDIAN PREMIER LEAGUE 2025,16(9),LSG,T20,Dharamsala,04 May 25,177.7,2,1
INDIAN PREMIER LEAGUE 2025,5(3),CSK,T20,Chennai,30 Apr 25,166.6,1,0
INDIAN PREMIER LEAGUE 2025,DNB,KKR,T20,Kolkata,26 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,5(6),RCB,T20,New Chandigarh,20 Apr 25,83.3,0,0
INDIAN PREMIER LEAGUE 2025,33*(19),RCB,T20,Bengaluru,18 Apr 25,173.6,3,3
INDIAN PREMIER LEAGUE 2025,10(9),KKR,T20,New Chandigarh,15 Apr 25,111.1,2,0
INDIAN PREMIER LEAGUE 2025,27(22),SRH,T20,Hyderabad,12 Apr 25,122.7,2,1
INDIAN PREMIER LEAGUE 2025,9(7),CSK,T20,New Chandigarh,08 Apr 25,128.5,0,1
INDIAN PREMIER LEAGUE 2025,62(41),RR,T20,New Chandigarh,05 Apr 25,151.2,4,3
INDIAN PREMIER LEAGUE 2025,43*(25),LSG,T20,Lucknow,01 Apr 25,172,3,4
INDIAN PREMIER LEAGUE 2024,1(3),LSG,T20,Mumbai,17 May 24,33.3,0,0
INDIAN PREMIER LEAGUE 2024,3(3),KKR,T20,Kolkata,11 May 24,100,0,0
INDIAN PREMIER LEAGUE 2024,6(11),KKR,T20,Mumbai,03 May 24,54.5,1,0
INDIAN PREMIER LEAGUE 2024,46(41),LSG,T20,Lucknow,30 Apr 24,112.2,4,2
INDIAN PREMIER LEAGUE 2024,4(2),DC,T20,Delhi,27 Apr 24,200,1,0
INDIAN PREMIER LEAGUE 2024,49(24),RR,T20,Jaipur,22 Apr 24,204.1,3,4
INDIAN PREMIER LEAGUE 2023,4(3),GT,T20,Ahmedabad,26 May 23,133.3,1,0
INDIAN PREMIER LEAGUE 2023,23(12),LSG,T20,Chennai,24 May 23,191.6,2,2
INDIAN PREMIER LEAGUE 2023,DNB,SRH,T20,Mumbai,21 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,16(20),LSG,T20,Lucknow,16 May 23,80,2,0
INDIAN PREMIER LEAGUE 2023,15(7),GT,T20,Mumbai,12 May 23,214.2,1,1
INDIAN PREMIER LEAGUE 2023,52*(34),RCB,T20,Mumbai,09 May 23,152.9,4,3
INDIAN PREMIER LEAGUE 2023,64(51),CSK,T20,Chennai,06 May 23,125.4,8,1
INDIAN PREMIER LEAGUE 2023,DNB,PBKS,T20,Mohali,03 May 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,40(21),GT,T20,Ahmedabad,25 Apr 23,190.4,3,3
INDIAN PREMIER LEAGUE 2023,0(1),PBKS,T20,Mumbai,22 Apr 23,0,0,0
INDIAN PREMIER LEAGUE 2023,DNB,SRH,T20,Hyderabad,18 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,6(4),KKR,T20,Mumbai,16 Apr 23,150,1,0
INDIAN PREMIER LEAGUE 2023,DNB,DC,T20,Delhi,11 Apr 23,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2023,21(13),RCB,T20,Bengaluru,02 Apr 23,161.5,1,2
