Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",28(28),CHNW,T20I,Mong Kok,08 May 26,100,3,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",34(30),MLYW,T20I,Mong Kok,07 May 26,113.3,5,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,25(12),BTNW,T20I,Gelephu,29 Jan 26,208.3,5,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,39*(38),MLYW,T20I,Gelephu,26 Jan 26,102.6,5,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,18(23),BTNW,T20I,Gelephu,25 Jan 26,78.2,2,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,70(53),BTNW,T20I,Gelephu,22 Jan 26,132,12,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,21(19),MLYW,T20I,Gelephu,21 Jan 26,110.5,2,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",21(23),MLYW,T20I,Kuala Lumpur,04 Dec 25,91.3,1,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",25*(19),MLYW,T20I,Kuala Lumpur,03 Dec 25,131.5,3,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",22*(20),MLYW,T20I,Kuala Lumpur,01 Dec 25,110,2,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",24*(25),MLYW,T20I,Kuala Lumpur,30 Nov 25,96,1,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,0(4),JPNW,T20I,"Sano, Kanto",08 Jun 25,0,0,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,38*(36),MGLW,T20I,"Sano, Kanto",07 Jun 25,105.5,3,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,3*(1),JPNW,T20I,"Sano, Kanto",04 Jun 25,300,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,3*(2),NEPW,T20I,Bangkok,13 May 25,150,0,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,40*(31),KUWW,T20I,Bangkok,06 May 25,129,3,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,11(14),THAIW,T20I,Bangkok,04 May 25,78.5,0,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,11(28),UAEW,T20I,Bangkok,03 May 25,39.2,1,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,14(15),NEPW,T20I,Entebbe,14 Mar 25,93.3,1,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,10(16),NAMW,T20I,Entebbe,13 Mar 25,62.5,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,17(19),UGAW,T20I,Entebbe,12 Mar 25,89.4,1,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,11*(10),NEPW,T20I,Entebbe,10 Mar 25,110,1,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,0(1),NAMW,T20I,Entebbe,09 Mar 25,0,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,6*(11),UGAW,T20I,Entebbe,08 Mar 25,54.5,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",4(3),CHNW,T20I,Mong Kok,08 Dec 24,133.3,1,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",0(1),NAMW,T20I,Mong Kok,07 Dec 24,0,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",8(14),THAIW,T20I,Mong Kok,05 Dec 24,57.1,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",DNB,CHNW,T20I,Mong Kok,04 Dec 24,DNB,DNB,DNB
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",29*(36),CHNW,T20I,Hangzhou,10 Nov 24,80.5,4,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",4*(2),MGLW,T20I,Hangzhou,09 Nov 24,200,1,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",1(2),CHNW,T20I,Hangzhou,08 Nov 24,50,0,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",12(25),MMRW,T20I,Hangzhou,07 Nov 24,48,0,0
WOMENS EAST ASIA CUP 2024,DNB,JPNW,T20I,Incheon,13 Oct 24,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2024,5*(6),SKRW,T20I,Incheon,12 Oct 24,83.3,0,0
WOMENS EAST ASIA CUP 2024,DNB,MGLW,T20I,Incheon,10 Oct 24,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2024,23*(23),CHNW,T20I,Incheon,09 Oct 24,100,0,0
WOMENS EAST ASIA CUP 2024,12*(13),JPNW,T20I,Incheon,08 Oct 24,92.3,1,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",0(2),NEDW,T20I,Utrecht,19 Jun 24,0,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",0(1),NEDW,T20I,Utrecht,18 Jun 24,0,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",29(27),NEDW,T20I,Utrecht,17 Jun 24,107.4,2,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,26(35),THAIW,T20I,Kuala Lumpur,14 Feb 24,74.2,3,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,BTNW,T20I,Bangi,13 Feb 24,DNB,DNB,DNB
