Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",52*(62),CHNW,T20I,Mong Kok,08 May 26,83.8,5,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",40(47),MLYW,T20I,Mong Kok,07 May 26,85.1,3,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,73*(54),BTNW,T20I,Gelephu,29 Jan 26,135.1,8,2
BHUTAN WOMEN'S T20I TRI-SERIES 2026,62*(55),MLYW,T20I,Gelephu,26 Jan 26,112.7,9,1
BHUTAN WOMEN'S T20I TRI-SERIES 2026,0(4),BTNW,T20I,Gelephu,25 Jan 26,0,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,6(10),BTNW,T20I,Gelephu,22 Jan 26,60,1,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,100*(70),MLYW,T20I,Gelephu,21 Jan 26,142.8,12,3
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",27(22),MLYW,T20I,Kuala Lumpur,04 Dec 25,122.7,4,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",26(42),MLYW,T20I,Kuala Lumpur,03 Dec 25,61.9,0,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",13(17),MLYW,T20I,Kuala Lumpur,01 Dec 25,76.4,1,0
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",31(46),MLYW,T20I,Kuala Lumpur,30 Nov 25,67.3,1,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,4(11),MMRW,T20I,Hangzhou,25 Sep 25,36.3,0,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,7(9),CHNW,T20I,Hangzhou,23 Sep 25,77.7,0,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,49*(47),MGLW,T20I,Hangzhou,22 Sep 25,104.2,5,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,5(11),MMRW,T20I,Hangzhou,20 Sep 25,45.4,1,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,17(22),JPNW,T20I,"Sano, Kanto",08 Jun 25,77.2,1,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,6*(6),MGLW,T20I,"Sano, Kanto",07 Jun 25,100,0,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,34(23),JPNW,T20I,"Sano, Kanto",04 Jun 25,147.8,2,2
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,0(2),NEPW,T20I,Bangkok,13 May 25,0,0,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,5(13),KUWW,T20I,Bangkok,06 May 25,38.4,0,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,4(12),THAIW,T20I,Bangkok,04 May 25,33.3,0,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,1(7),UAEW,T20I,Bangkok,03 May 25,14.2,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,0(2),NEPW,T20I,Entebbe,14 Mar 25,0,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,13(29),NAMW,T20I,Entebbe,13 Mar 25,44.8,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,6(10),UGAW,T20I,Entebbe,12 Mar 25,60,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,35(42),NEPW,T20I,Entebbe,10 Mar 25,83.3,3,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,40(42),NAMW,T20I,Entebbe,09 Mar 25,95.2,3,0
