Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",DNB,CHNW,T20I,Mong Kok,08 May 26,DNB,DNB,DNB
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",DNB,MLYW,T20I,Mong Kok,07 May 26,DNB,DNB,DNB
BHUTAN WOMEN'S T20I TRI-SERIES 2026,1(2),BTNW,T20I,Gelephu,25 Jan 26,50,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,1*(2),BTNW,T20I,Gelephu,22 Jan 26,50,0,0
BHUTAN WOMEN'S T20I TRI-SERIES 2026,DNB,MLYW,T20I,Gelephu,21 Jan 26,DNB,DNB,DNB
"HONG KONG, CHINA WOMEN TOUR OF MALAYSIA 2025",DNB,MLYW,T20I,Kuala Lumpur,30 Nov 25,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,DNB,MMRW,T20I,Hangzhou,25 Sep 25,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,0(1),CHNW,T20I,Hangzhou,23 Sep 25,0,0,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,1(1),MMRW,T20I,Hangzhou,20 Sep 25,100,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2025,DNB,NEPW,T20I,Bangkok,13 May 25,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,DNB,KUWW,T20I,Bangkok,06 May 25,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,4*(10),THAIW,T20I,Bangkok,04 May 25,40,0,0
WOMENS T20I QUADRANGULAR SERIES IN THAILAND 2025,DNB,UAEW,T20I,Bangkok,03 May 25,DNB,DNB,DNB
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,DNB,NEPW,T20I,Entebbe,14 Mar 25,DNB,DNB,DNB
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,1(3),NAMW,T20I,Entebbe,13 Mar 25,33.3,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,3*(2),UGAW,T20I,Entebbe,12 Mar 25,150,0,0
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,DNB,NEPW,T20I,Entebbe,10 Mar 25,DNB,DNB,DNB
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,DNB,NAMW,T20I,Entebbe,09 Mar 25,DNB,DNB,DNB
WOMENS T20 QUADRANGULAR SERIES IN UGANDA 2025,DNB,UGAW,T20I,Entebbe,08 Mar 25,DNB,DNB,DNB
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",DNB,CHNW,T20I,Hangzhou,08 Nov 24,DNB,DNB,DNB
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",5(5),MMRW,T20I,Hangzhou,07 Nov 24,100,0,0
WOMENS EAST ASIA CUP 2024,DNB,JPNW,T20I,Incheon,13 Oct 24,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2024,DNB,CHNW,T20I,Incheon,09 Oct 24,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2024,DNB,JPNW,T20I,Incheon,08 Oct 24,DNB,DNB,DNB
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",4*(6),NEDW,T20I,Utrecht,19 Jun 24,66.6,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",5(8),NEDW,T20I,Utrecht,19 Jun 24,62.5,0,0
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",DNB,NEDW,T20I,Utrecht,18 Jun 24,DNB,DNB,DNB
"HONG KONG WOMEN TOUR OF NETHERLANDS, 2024",1*(4),NEDW,T20I,Utrecht,17 Jun 24,25,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,4*(9),THAIW,T20I,Kuala Lumpur,14 Feb 24,44.4,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,BTNW,T20I,Bangi,13 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,DNB,MDVW,T20I,Kuala Lumpur,11 Feb 24,DNB,DNB,DNB
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,1(3),NEPW,T20I,Kuala Lumpur,10 Feb 24,33.3,0,0
WOMENS T20I QUADRANGULAR SERIES IN HONG KONG 2023,DNB,TANW,T20I,Mong Kok,19 Nov 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN HONG KONG 2023,DNB,TANW,T20I,Mong Kok,18 Nov 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN HONG KONG 2023,DNB,NEPW,T20I,Mong Kok,16 Nov 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN HONG KONG 2023,DNB,JPNW,T20I,Mong Kok,15 Nov 23,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,7*(9),UAEW,T20I,"Bangi, Malaysia",08 Sep 23,77.7,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0(2),THAIW,T20I,"Bangi, Malaysia",06 Sep 23,0,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,KUWW,T20I,Kuala Lumpur,03 Sep 23,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,CHNW,T20I,Kuala Lumpur,01 Sep 23,DNB,DNB,DNB
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,DNB,MMRW,T20I,"Bangi, Malaysia",31 Aug 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,10*(8),NEPW,T20I,Kuala Lumpur,26 Aug 23,125,1,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,9(10),KUWW,T20I,Kuala Lumpur,25 Aug 23,90,0,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,DNB,MLYW,T20I,Kuala Lumpur,23 Aug 23,DNB,DNB,DNB
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,0(2),NEPW,T20I,Kuala Lumpur,22 Aug 23,0,0,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,DNB,UAEW,T20I,Windhoek,01 May 23,DNB,DNB,DNB
